date,dele_category_count,modif_count,modif_category_count,modif_bakery_count,modif_bakery_category_count,modif_dairy_count,modif_dairy_category_count,modif_price10_count,modif_price10_category_count,modif_price20_count,modif_price20_category_count,modif_price20above_count,modif_price20above_category_count,week_sale_value,week_perish,week_shortage,week_dairy_sale_value,week_dairy_perish,week_dairy_shortage,week_bakery_sale_value,week_bakery_perish,week_bakery_shortage,week_price10_sale_value,week_price10_perish,week_price10_shortage,week_price20_sale_value,week_price20_perish,week_price20_shortage,week_price20above_sale_value,week_price20above_perish,week_price20above_shortage,pre_sale,pre_perish,pre_shortage,pre_sale_dairy,pre_sale_bakery,pre_sale_price10,pre_sale_price20,pre_sale_price20above,days,week_sale_value,week_order_value,week_order_category,week_order_item,week_order_bakery_value,week_order_bakery_category,week_order_bakery_item,week_order_dairy_value,week_order_dairy_category,week_order_dairy_item,week_order_price10_value,week_order_price10_category,week_order_price10_item,week_order_price20_value,week_order_price20_category,week_order_price20_item,week_order_price20above_value,week_order_price20above_category,week_order_price20above_item,week_AI_Perish,week_AI_Shortage,week_manager_Perish,week_manager_Shortage,week_AI_bakery_Perish,week_AI_bakery_Shortage,week_manager_bakery_Perish,week_manager_bakery_Shortage,week_AI_dairy_Perish,week_AI_dairy_Shortage,week_manager_dairy_Perish,week_manager_dairy_Shortage,week_AI_price10_Perish,week_AI_price10_Shortage,week_manager_price10_Perish,week_manager_price10_Shortage,week_AI_price20_Perish,week_AI_price20_Shortage,week_manager_price20_Perish,week_manager_price20_Shortage,week_AI_price20above_Perish,week_AI_price20above_Shortage,week_manager_price20above_Perish,week_manager_price20above_Shortage
2018-03-23,138,28,195,13,68,15,127,18,143,2,8,8,44,175084.0,54.18,26982.830124261705,112595.0,7.7,2748.6822055137845,62489.0,46.48,24234.14791874792,66520.0,49.779999999999994,14239.49679092837,41399.0,0.0,12743.333333333334,67165.0,4.4,0.0,399208.01666666666,226.73466666666667,114406.49683928865,261420.25,137787.76666666666,160159.65,54307.4,184740.96666666667,0,17,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-26,455,115,846,48,182,67,664,75,660,12,58,28,128,362076.5,303.52,45752.67400614595,247778.5,15.37,5993.169587894047,114298.0,288.15000000000003,39759.504418251905,144200.5,296.92,27183.42961895421,76991.0,0.0,17036.16746411483,140885.0,6.6,1533.0769230769233,399208.01666666666,226.73466666666667,114406.49683928865,261420.25,137787.76666666666,160159.65,54307.4,184740.96666666667,3,36,12673.639999999992,2739,492,3897.949999999998,1181,303,8775.690000000002,1558,182,6723.539999999997,2311,373,2876.5599999999995,249,70,3073.54,179,49,95.89,65521.303258145366,163.51,65299.803258145366,19.89,16622.96992481203,35.11,15608.96992481203,76.0,48898.333333333336,128.4,49690.833333333336,19.89,20469.303258145363,61.51,19067.803258145363,44.0,20330.0,22.0,19498.0,32.0,24722.0,80.0,26734.0
2018-04-02,297,81,578,41,184,40,394,56,474,10,50,15,54,353151.0,457.80000000000007,21462.446153543584,242588.5,14.85,6662.120993660623,110562.5,442.9500000000001,14800.325159882967,129157.0,435.3100000000001,21254.025100912007,67992.0,7.64,208.42105263157896,156002.0,14.85,0.0,399208.01666666666,226.73466666666667,114406.49683928865,261420.25,137787.76666666666,160159.65,54307.4,184740.96666666667,10,35,16224.609999999988,3361,498,4752.9599999999955,1413,309,11471.649999999998,1948,182,8292.369999999995,2806,379,3291.3399999999997,286,70,4640.9,269,49,1433.1599999999999,149483.07796798932,687.6,144894.57796798932,23.4,32307.5779679893,38.04,31248.5779679893,1409.76,117175.5,649.56,113646.0,101.16,37161.077967989295,52.68,35372.577967989295,0.0,36524.0,22.919999999999998,35240.0,1332.0,75798.0,612.0,74282.0
2018-04-09,300,121,765,58,270,63,495,74,568,17,78,30,119,383606.5,196.61999999999998,28477.984771539304,269387.5,0.0,3887.5013027220452,114219.0,196.61999999999998,24590.483468817263,133198.5,196.61999999999998,25416.18370202059,70936.0,0.0,1991.212834224599,179472.0,0.0,1070.5882352941176,399208.01666666666,226.73466666666667,114406.49683928865,261420.25,137787.76666666666,160159.65,54307.4,184740.96666666667,17,38,16611.67999999999,3135,479,4017.2,1237,290,12594.479999999998,1898,182,7198.64,2517,360,2823.0599999999995,244,70,6589.980000000001,374,49,57.81333333333333,115534.6849153942,268.34000000000003,107367.51824872753,6.213333333333334,34038.40760446983,66.5,32805.240937803166,51.6,81496.27731092437,201.84,74562.27731092437,57.81333333333333,44064.113486822775,268.34000000000003,41036.9468201561,0.0,30932.571428571428,0.0,29332.571428571428,0.0,40538.0,0.0,36998.0
2018-04-16,413,126,1094,64,378,62,716,100,915,8,70,18,109,405769.0,364.57,39705.63445558795,288253.5,41.25,5272.007792207793,117515.5,323.31999999999994,34433.62666338014,137218.0,308.03999999999985,35521.426663380145,76736.0,15.28,20.57142857142857,191815.0,41.25,4163.636363636364,399208.01666666666,226.73466666666667,114406.49683928865,261420.25,137787.76666666666,160159.65,54307.4,184740.96666666667,24,40,14645.749999999984,3061,462,4065.149999999998,1247,273,10580.6,1814,182,7329.5199999999995,2565,343,2783.28,236,70,4532.95,260,49,79.98,107378.25832495675,617.2654545454545,98786.16741586584,55.68,33700.54485947489,93.50999999999999,31697.544859474892,24.3,73677.7134654819,523.7554545454545,67088.62255639098,79.98,47140.32148285151,190.2654545454546,42420.2305737606,0.0,34609.936842105264,33.0,32465.936842105264,0.0,25628.0,394.0,23900.0
2018-04-23,397,152,1403,70,413,82,990,113,1161,14,98,25,144,376909.0,397.10999999999984,65962.81461371222,252309.0,29.9,12877.216803372066,124600.0,367.20999999999987,53085.59781034014,140552.0,359.5699999999999,59008.34644328615,70102.0,22.14,6018.468170426066,166255.0,15.4,936.0000000000001,399208.01666666666,226.73466666666667,114406.49683928865,261420.25,137787.76666666666,160159.65,54307.4,184740.96666666667,31,37,13168.169999999996,2844,462,3809.609999999997,1154,273,9358.560000000001,1690,182,6819.849999999999,2391,343,3084.9599999999996,266,70,3263.3599999999997,187,49,266.2,117977.39199871336,429.87,115170.39199871336,53.82,38560.20954257301,42.120000000000005,37973.70954257301,212.38,79417.18245614035,387.75,77196.68245614035,84.2,52722.409542573,207.87,51153.409542573,110.0,31016.98245614035,132.0,29852.98245614035,72.0,34238.0,90.0,34164.0
2018-04-30,383,112,766,53,284,59,482,77,642,12,72,23,52,359202.0,310.1099999999999,20398.792343157365,258999.0,0.0,5838.63545360728,100203.0,310.1099999999999,14560.156889550079,124232.0,310.1099999999999,14982.731812150698,65808.0,0.0,5416.060531006662,169162.0,0.0,0.0,399208.01666666666,226.73466666666667,114406.49683928865,261420.25,137787.76666666666,160159.65,54307.4,184740.96666666667,38,35,15271.980000000003,3076,462,4112.349999999997,1224,273,11159.63,1852,182,7176.070000000003,2520,343,3201.779999999999,275,70,4894.13,281,49,151.87,130260.3123256001,574.26,127886.8123256001,52.86999999999999,47878.06295886776,38.059999999999995,47096.56295886776,99.0,82382.24936673234,536.2,80790.24936673234,52.86999999999999,51980.06295886776,96.26,49918.56295886776,99.0,34218.24936673234,352.0,32850.24936673234,0.0,44062.0,126.0,45118.0
2018-05-07,358,114,902,56,283,58,619,83,763,12,80,19,59,366004.0,167.03999999999996,94028.10600483109,251592.5,0.0,61092.98183488339,114411.5,167.03999999999996,32935.1241699477,134767.0,167.03999999999996,36269.02493852897,73840.0,0.0,3089.081066302119,157397.0,0.0,54670.0,399208.01666666666,226.73466666666667,114406.49683928865,261420.25,137787.76666666666,160159.65,54307.4,184740.96666666667,45,36,14060.099999999997,2928,462,3690.519999999998,1156,273,10369.58,1772,182,7137.070000000002,2457,343,2766.8999999999996,231,70,4156.13,240,49,1216.43,125374.7452722716,761.34,120461.7452722716,31.24,32826.138129414445,68.62,31674.63812941445,1185.19,92548.60714285714,692.7200000000001,88787.10714285714,46.42999999999999,44851.88812941444,239.33999999999997,41476.888129414445,0.0,27682.857142857145,0.0,26338.857142857145,1170.0,52840.0,522.0,52646.0
2018-05-14,311,124,825,59,244,65,581,88,700,13,72,23,53,384676.5,348.12999999999994,54803.36406592016,274492.0,43.5,38795.48679653679,110184.5,304.62999999999994,16007.877269383374,121216.5,296.98999999999995,16447.554542110647,78976.0,51.14,280.57142857142856,184484.0,0.0,38075.23809523809,399208.01666666666,226.73466666666667,114406.49683928865,261420.25,137787.76666666666,160159.65,54307.4,184740.96666666667,52,38,19553.649999999994,3854,462,4062.829999999999,1252,273,15490.82000000001,2602,182,8885.420000000004,3114,343,4449.459999999999,385,70,6218.7699999999995,355,49,262.5815789473684,116784.89662793347,991.4747368421054,108795.6597858282,110.74491228070173,34938.693119161544,223.58491228070176,33493.693119161544,151.83666666666667,81846.20350877193,767.8898245614035,75301.96666666667,144.2815789473684,46718.229961266814,748.7747368421053,42266.993119161554,118.3,34374.0,242.7,32576.0,0.0,35692.666666666664,0.0,33952.666666666664
2018-05-21,680,147,1063,72,316,75,747,111,950,13,63,23,50,365340.5,343.52,15174.021629918068,247495.5,14.5,5962.294243939755,117845.0,329.02000000000004,9211.727385978313,133421.5,321.38,11264.349127807174,74064.0,22.14,1460.8303968477344,157855.0,0.0,2448.842105263158,399208.01666666666,226.73466666666667,114406.49683928865,261420.25,137787.76666666666,160159.65,54307.4,184740.96666666667,59,36,15433.73999999999,2970,457,4044.55,1221,273,11139.589999999997,1737,177,7291.369999999997,2431,343,2773.1800000000003,236,70,5369.1900000000005,303,44,21.6,51779.45308592336,506.5714285714286,51380.738800209074,0.0,5971.067226890756,0.0,5743.067226890756,21.6,45808.3858590326,506.5714285714286,45637.671573318315,21.6,8618.77242169595,92.57142857142858,7684.058135981665,0.0,31996.680664227413,0.0,31124.680664227413,0.0,11164.0,414.0,12572.0
