date,dele_category_count,modif_count,modif_category_count,modif_bakery_count,modif_bakery_category_count,modif_dairy_count,modif_dairy_category_count,modif_price10_count,modif_price10_category_count,modif_price20_count,modif_price20_category_count,modif_price20above_count,modif_price20above_category_count,week_sale_value,week_perish,week_shortage,week_dairy_sale_value,week_dairy_perish,week_dairy_shortage,week_bakery_sale_value,week_bakery_perish,week_bakery_shortage,week_price10_sale_value,week_price10_perish,week_price10_shortage,week_price20_sale_value,week_price20_perish,week_price20_shortage,week_price20above_sale_value,week_price20above_perish,week_price20above_shortage,pre_sale,pre_perish,pre_shortage,pre_sale_dairy,pre_sale_bakery,pre_sale_price10,pre_sale_price20,pre_sale_price20above,days,week_sale_value,week_order_value,week_order_category,week_order_item,week_order_bakery_value,week_order_bakery_category,week_order_bakery_item,week_order_dairy_value,week_order_dairy_category,week_order_dairy_item,week_order_price10_value,week_order_price10_category,week_order_price10_item,week_order_price20_value,week_order_price20_category,week_order_price20_item,week_order_price20above_value,week_order_price20above_category,week_order_price20above_item,week_AI_Perish,week_AI_Shortage,week_manager_Perish,week_manager_Shortage,week_AI_bakery_Perish,week_AI_bakery_Shortage,week_manager_bakery_Perish,week_manager_bakery_Shortage,week_AI_dairy_Perish,week_AI_dairy_Shortage,week_manager_dairy_Perish,week_manager_dairy_Shortage,week_AI_price10_Perish,week_AI_price10_Shortage,week_manager_price10_Perish,week_manager_price10_Shortage,week_AI_price20_Perish,week_AI_price20_Shortage,week_manager_price20_Perish,week_manager_price20_Shortage,week_AI_price20above_Perish,week_AI_price20above_Shortage,week_manager_price20above_Perish,week_manager_price20above_Shortage
2018-04-17,318,40,469,19,254,21,215,26,355,3,42,11,72,1417196.5,118.72000000000001,326305.70191583445,870694.0,0.0,97900.84875135185,546502.5,118.72000000000001,228404.85316448263,530522.5,111.76,211941.6819162262,318392.0,6.96,79868.19647019648,568282.0,0.0,34495.82352941176,1600818.3333333335,237.24633333333327,515104.69952655875,934383.9166666666,666434.4166666667,680934.7999999999,235060.69999999998,684822.8333333333,0,141,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23,110,22,281,10,188,12,93,10,176,3,42,9,63,1674972.0,288.28000000000003,198915.16896859588,1044313.5,0.0,78684.34677871148,630658.5,288.28000000000003,120230.8221898844,571050.0,217.96,120573.10290916513,367178.0,70.32,69215.20891657363,736744.0,0.0,9126.857142857143,1600818.3333333335,237.24633333333327,515104.69952655875,934383.9166666666,666434.4166666667,680934.7999999999,235060.69999999998,684822.8333333333,6,167,13794.310000000001,3199,462,7277.73,2221,301,6516.58,978,154,8757.299999999994,2802,343,2914.8799999999997,276,77,2122.13,121,42,0.0,121363.5,0.0,121211.5,0.0,26061.5,0.0,27049.5,0.0,95302.0,0.0,94162.0,0.0,16239.5,0.0,16879.5,0.0,43684.0,0.0,43372.0,0.0,61440.0,0.0,60960.0
2018-04-30,181,50,645,33,495,17,150,29,423,4,72,17,150,1774726.0,272.76000000000005,328237.63855834794,1115335.5,0.0,119164.58061283627,659390.5,272.76000000000005,209073.0579455117,620179.0,265.8,203252.40400956123,382068.0,6.96,114810.37740592966,772479.0,0.0,10174.857142857143,1600818.3333333335,237.24633333333327,515104.69952655875,934383.9166666666,666434.4166666667,680934.7999999999,235060.69999999998,684822.8333333333,13,177,16276.589999999986,3749,462,11004.51999999999,2856,301,5272.0700000000015,893,154,9248.339999999993,3119,343,5718.580000000001,552,77,1309.67,78,42,0.0,129828.8987854251,0.0,126415.8987854251,0.0,50722.8987854251,0.0,48697.8987854251,0.0,79106.0,0.0,77718.0,0.0,41980.8987854251,0.0,40471.8987854251,0.0,38712.0,0.0,37576.0,0.0,49136.0,0.0,48368.0
2018-05-07,660,130,1395,97,1099,33,296,98,1126,13,100,19,169,1610389.5,314.02000000000004,279298.68795378803,1004870.0,0.0,85760.09275847768,605519.5,314.02000000000004,193538.59519531042,592309.5,279.21999999999997,178356.85764292252,358402.0,34.8,92294.7714873362,659678.0,0.0,8647.058823529413,1600818.3333333335,237.24633333333327,515104.69952655875,934383.9166666666,666434.4166666667,680934.7999999999,235060.69999999998,684822.8333333333,20,161,14450.329999999993,3712,460,8959.189999999993,2829,299,5491.139999999999,883,154,9659.56999999999,3319,341,2963.2199999999993,287,77,1827.54,106,42,0.0,183281.91176470587,79.38,176628.41176470587,0.0,45589.91176470588,79.38,43163.41176470588,0.0,137692.0,0.0,133465.0,0.0,34549.91176470588,79.38,32987.41176470589,0.0,69540.0,0.0,67505.0,0.0,79192.0,0.0,76136.0
2018-05-14,477,102,3487,52,569,50,2918,74,3182,7,54,21,251,1683894.5,523.1,502437.28763528855,1128208.5,0.0,263514.53562412824,555686.0,523.1,238922.75201116013,555686.5,501.49999999999994,220605.43344226104,330712.0,21.6,200852.65118550853,797496.0,0.0,80979.2030075188,1600818.3333333335,237.24633333333327,515104.69952655875,934383.9166666666,666434.4166666667,680934.7999999999,235060.69999999998,684822.8333333333,27,168,16108.889999999994,3876,455,8519.389999999996,2795,294,7589.499999999996,1081,154,10078.339999999991,3436,336,2838.7999999999993,253,77,3191.75,187,42,30.6,467906.8093150915,295.01,457164.3093150915,30.6,162045.67944496166,233.60999999999999,157585.17944496166,0.0,305861.12987012987,61.400000000000006,299579.12987012987,30.6,165031.8223021045,233.60999999999999,160271.32230210453,0.0,88909.27272727274,61.400000000000006,87343.27272727274,0.0,213965.7142857143,0.0,209549.7142857143
2018-05-21,587,68,776,39,383,29,393,58,655,3,38,7,83,1736867.5,240.48000000000002,308015.80281374964,1103245.0,0.0,42649.76623005478,633622.5,240.48000000000002,265366.03658369486,620027.5,219.60000000000002,201117.7262785202,379768.0,20.88,106398.07653522947,737072.0,0.0,500.0,1600818.3333333335,237.24633333333327,515104.69952655875,934383.9166666666,666434.4166666667,680934.7999999999,235060.69999999998,684822.8333333333,34,173,22545.780000000002,6068,461,8797.739999999994,2844,294,13748.040000000003,3224,160,15643.079999999996,5563,336,3099.1599999999994,279,77,3803.54,226,48,15.540000000000001,315637.95004422823,2551.8999999999996,297714.95004422823,8.82,79625.73575851394,78.77999999999999,76726.23575851393,6.720000000000001,236012.2142857143,2473.12,220988.7142857143,8.82,120213.95004422822,586.7800000000001,107414.95004422823,6.720000000000001,105110.0,57.12,103078.0,0.0,90314.0,1908.0,87222.0
2018-05-28,321,47,468,30,348,17,120,29,339,3,36,15,93,1673789.0,127.39000000000001,294583.39435478364,1026521.5,0.0,77539.5410236822,647267.5,127.39000000000001,217043.85333110162,655138.0,127.39000000000001,191037.43285745758,336658.0,0.0,100293.84385026737,681993.0,0.0,3252.1176470588234,1600818.3333333335,237.24633333333327,515104.69952655875,934383.9166666666,666434.4166666667,680934.7999999999,235060.69999999998,684822.8333333333,41,167,12824.720000000007,3222,459,8559.64,2759,294,4265.08,463,158,8534.109999999999,2875,336,2693.479999999999,253,77,1597.1299999999999,94,46,10.8,143972.3246735765,347.75217391304346,141777.95510835914,0.0,63820.32467357653,5.752173913043478,62597.955108359136,10.8,80152.0,342.0,79180.0,10.8,89862.32467357651,5.752173913043478,89071.95510835912,0.0,23190.0,0.0,22586.0,0.0,30920.0,342.0,30120.0
2018-06-04,401,80,585,46,380,34,205,47,375,15,108,18,102,1731977.5,575.93,378488.7091997271,1060725.5,147.0,178743.51673434925,671252.0,428.93,199745.19246537774,680391.5,554.3299999999998,219814.1673156049,395864.0,21.6,158319.39902697923,655722.0,0.0,355.1428571428572,1600818.3333333335,237.24633333333327,515104.69952655875,934383.9166666666,666434.4166666667,680934.7999999999,235060.69999999998,684822.8333333333,48,173,14283.209999999994,3295,443,8431.599999999995,2673,294,5851.610000000001,622,142,8499.279999999992,2848,324,3408.62,309,77,2375.31,138,42,0.0,350360.3379055928,2.2679999999999985,343512.5379055928,0.0,122584.77488038279,2.2679999999999985,120420.97488038278,0.0,227775.5630252101,0.0,223091.5630252101,0.0,111947.17488038278,2.2679999999999985,110287.37488038278,0.0,105757.16302521009,0.0,103937.16302521009,0.0,132656.0,0.0,129288.0
2018-06-11,518,114,1127,67,657,47,470,80,890,17,152,17,85,1775251.5,625.3399999999997,338924.18082356243,1111145.5,9.0,158644.2533868093,664106.0,616.3399999999998,180279.9274367532,671608.5,603.0199999999998,275169.88446501904,356402.0,22.32,63754.29635854342,747241.0,0.0,0.0,1600818.3333333335,237.24633333333327,515104.69952655875,934383.9166666666,666434.4166666667,680934.7999999999,235060.69999999998,684822.8333333333,55,177,12637.679999999988,3164,441,6873.000000000003,2259,300,5764.6799999999985,905,134,8176.68,2823,322,2646.92,234,77,1814.08,107,42,0.0,135771.8333333333,0.0,132128.3333333333,0.0,12468.5,0.0,12089.0,0.0,123303.33333333333,0.0,120039.33333333333,0.0,12468.5,0.0,12089.0,0.0,40557.333333333336,0.0,40123.333333333336,0.0,82746.0,0.0,79916.0
2018-06-18,517,110,1057,63,495,47,562,82,918,13,66,15,73,1523328.5,772.5500000000003,302765.8438712698,904460.5,0.0,116376.26623376626,618868.0,772.5500000000003,186389.57763750353,600434.5,751.6700000000002,206233.2332270121,333290.0,20.88,88764.6106442577,589604.0,0.0,7768.0,1600818.3333333335,237.24633333333327,515104.69952655875,934383.9166666666,666434.4166666667,680934.7999999999,235060.69999999998,684822.8333333333,62,152,12235.33,3034,440,7291.619999999996,2297,300,4943.71,737,133,8056.459999999995,2704,321,2515.5599999999995,233,77,1663.31,97,42,0.0,88350.64705882352,194.4,85032.14705882352,0.0,37145.64705882353,0.0,35699.14705882353,0.0,51205.0,194.4,49333.0,0.0,39160.64705882353,194.4,37596.14705882353,0.0,23636.0,0.0,22904.0,0.0,25554.0,0.0,24532.0
