date,dele_category_count,modif_count,modif_category_count,modif_bakery_count,modif_bakery_category_count,modif_dairy_count,modif_dairy_category_count,modif_price10_count,modif_price10_category_count,modif_price20_count,modif_price20_category_count,modif_price20above_count,modif_price20above_category_count,week_sale_value,week_perish,week_shortage,week_dairy_sale_value,week_dairy_perish,week_dairy_shortage,week_bakery_sale_value,week_bakery_perish,week_bakery_shortage,week_price10_sale_value,week_price10_perish,week_price10_shortage,week_price20_sale_value,week_price20_perish,week_price20_shortage,week_price20above_sale_value,week_price20above_perish,week_price20above_shortage,pre_sale,pre_perish,pre_shortage,pre_sale_dairy,pre_sale_bakery,pre_sale_price10,pre_sale_price20,pre_sale_price20above,days,week_sale_value,week_order_value,week_order_category,week_order_item,week_order_bakery_value,week_order_bakery_category,week_order_bakery_item,week_order_dairy_value,week_order_dairy_category,week_order_dairy_item,week_order_price10_value,week_order_price10_category,week_order_price10_item,week_order_price20_value,week_order_price20_category,week_order_price20_item,week_order_price20above_value,week_order_price20above_category,week_order_price20above_item,week_AI_Perish,week_AI_Shortage,week_manager_Perish,week_manager_Shortage,week_AI_bakery_Perish,week_AI_bakery_Shortage,week_manager_bakery_Perish,week_manager_bakery_Shortage,week_AI_dairy_Perish,week_AI_dairy_Shortage,week_manager_dairy_Perish,week_manager_dairy_Shortage,week_AI_price10_Perish,week_AI_price10_Shortage,week_manager_price10_Perish,week_manager_price10_Shortage,week_AI_price20_Perish,week_AI_price20_Shortage,week_manager_price20_Perish,week_manager_price20_Shortage,week_AI_price20above_Perish,week_AI_price20above_Shortage,week_manager_price20above_Perish,week_manager_price20above_Shortage
2018-04-17,1757,114,1468,71,715,43,753,99,1264,10,118,5,86,640395.5,174.24,213396.93171467332,384966.5,9.350000000000001,109246.12633187247,255429.0,164.89000000000001,104150.80538280086,240115.5,164.89000000000001,95611.79784255988,147278.0,0.0,65543.11883451945,253002.0,9.350000000000001,52242.015037593985,786257.15,193.305,400698.0440759778,479582.25,306674.89999999997,319497.6166666667,96546.33333333334,370213.2,0,64,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23,2232,134,1437,82,698,52,739,117,1292,11,68,6,77,765646.0,231.67000000000002,261895.55957999686,479823.5,3.6,129650.07741278328,285822.5,228.07000000000002,132245.4821672136,278728.0,201.67000000000004,114254.18257062852,170868.0,30.0,51384.18373205741,316050.0,0.0,96257.19327731093,786257.15,193.305,400698.0440759778,479582.25,306674.89999999997,319497.6166666667,96546.33333333334,370213.2,6,76,18266.58999999998,4783,465,8456.63,2717,315,9809.959999999997,2066,150,12169.469999999981,4283,378,2965.76,323,60,3131.3600000000006,177,27,420.2,193116.39638689483,228.56,193666.39638689483,420.2,82531.20456308399,211.2,82738.70456308399,0.0,110585.19182381085,17.36,110927.69182381086,400.2,104796.84344571836,228.56,106410.84344571836,20.0,37262.35294117647,0.0,37380.35294117647,0.0,51057.2,0.0,49875.2
2018-04-30,1563,149,1819,105,995,44,824,123,1393,18,286,8,140,716172.0,505.72999999999985,272885.1518089753,450309.0,29.0,185912.27027188498,265863.0,476.72999999999985,86972.88153709038,275932.0,425.12999999999994,82999.3989931637,149160.0,80.6,31969.609958668785,291080.0,0.0,157916.14285714287,786257.15,193.305,400698.0440759778,479582.25,306674.89999999997,319497.6166666667,96546.33333333334,370213.2,13,71,23550.30999999996,5654,464,10738.419999999996,3096,310,12811.890000000001,2558,154,13716.249999999989,4812,370,5597.5199999999995,601,61,4236.540000000001,241,33,146.41764705882352,168561.20015139662,644.3494117647058,156967.0825043378,50.699999999999996,77736.0384382903,300.23176470588237,73437.92079123147,95.71764705882353,90825.1617131063,344.11764705882354,83529.1617131063,146.41764705882352,83662.92340069631,366.70941176470586,79440.8057536375,0.0,45370.276750700286,7.64,42390.276750700286,0.0,39528.0,270.0,35136.0
2018-05-07,1871,162,1843,107,800,55,1043,141,1483,14,210,7,150,712914.0,408.2699999999999,305480.3514942678,419807.5,29.64,231395.49519344795,293106.5,378.62999999999994,74084.85630081991,280742.0,355.13,75343.93059437982,181008.0,27.84,25966.981954932045,251164.0,25.299999999999997,204169.43894495597,786257.15,193.305,400698.0440759778,479582.25,306674.89999999997,319497.6166666667,96546.33333333334,370213.2,20,71,17465.31999999998,4448,455,8280.530000000004,2690,308,9184.790000000003,1758,147,10802.180000000002,3870,371,3582.5999999999995,404,56,3080.54,174,28,1061.838596491228,179526.46309954236,567.9172631578947,179435.2964328757,0.0,91931.3850072528,26.212,89753.3850072528,1061.838596491228,87595.07809228955,541.7052631578948,89681.9114256229,17.838596491228078,106361.58109362258,81.91726315789474,103386.4144269559,0.0,52204.88200591977,0.0,50408.88200591977,1044.0,20960.0,486.0,25640.0
2018-05-14,1933,140,1714,81,686,59,1028,107,1237,19,297,14,180,647744.0,328.5499999999999,189753.097266459,387995.0,8.8,98332.79878145592,259749.0,319.7499999999999,91420.29848500315,262306.0,274.38999999999993,86294.77773006153,152602.0,45.36,48674.51148686195,232836.0,8.8,54783.80804953561,786257.15,193.305,400698.0440759778,479582.25,306674.89999999997,319497.6166666667,96546.33333333334,370213.2,27,64,22153.18999999999,5529,467,8001.670000000005,2592,314,14151.520000000002,2937,153,13239.549999999992,4765,377,4617.919999999999,519,56,4295.72,245,34,628.2,205541.42753407583,180.89999999999998,203991.42753407583,0.0,75775.25034109334,0.0,74476.25034109334,628.2,129766.17719298246,180.89999999999998,129515.17719298246,16.199999999999996,89108.96437618106,180.89999999999998,86950.96437618106,0.0,33799.2,0.0,30455.199999999997,612.0,82633.26315789473,0.0,86585.26315789473
2018-05-21,2316,184,2351,103,816,81,1535,159,1897,13,246,12,208,729384.5,260.04999999999995,156515.9064340179,456092.0,27.5,68365.97277412764,273292.5,232.54999999999998,88149.93365989014,265182.5,232.54999999999998,63135.66704415295,151754.0,14.3,48979.721791521166,312448.0,13.2,44400.517598343686,786257.15,193.305,400698.0440759778,479582.25,306674.89999999997,319497.6166666667,96546.33333333334,370213.2,34,72,20753.18,5325,461,8985.89,2988,312,11767.289999999997,2337,149,12832.93999999999,4643,378,4108.699999999999,464,53,3811.54,218,30,783.2871428571428,175638.3642434964,243.42000000000002,170744.93567206786,137.08714285714285,71145.22079664403,40.38,69698.29222521545,646.2,104493.14344685242,203.04000000000002,101046.64344685242,243.28714285714284,102169.69757682976,243.42000000000002,98452.26900540119,0.0,20458.0,0.0,17806.0,540.0,53010.66666666667,0.0,54486.66666666667
2018-05-28,1392,137,1538,81,628,56,910,116,1332,16,105,5,101,751231.0,767.6099999999999,243210.38532783007,473277.0,92.2,179239.45749802314,277954.0,675.41,63970.927829806926,281335.0,582.7699999999999,46778.807072030126,146796.0,165.04000000000002,39990.81391528111,323100.0,19.8,156440.7643405188,786257.15,193.305,400698.0440759778,479582.25,306674.89999999997,319497.6166666667,96546.33333333334,370213.2,41,75,22728.109999999993,5516,449,8660.72,2832,306,14067.38999999999,2684,143,13910.449999999993,4839,376,3548.1199999999994,383,49,5269.54,294,24,102.0,157666.91463954002,293.8042857142857,152406.61463954,15.6,74426.00937638212,96.16999999999999,72617.00937638215,86.4,83240.9052631579,197.63428571428574,79789.6052631579,102.0,77197.26758071649,293.8042857142857,73912.9675807165,0.0,43749.64705882353,0.0,42533.64705882353,0.0,36720.0,0.0,35960.0
2018-06-04,1606,150,1615,92,620,58,995,121,1258,17,242,12,115,794552.5,399.43999999999977,355959.40779911954,504779.5,0.0,216744.69297575485,289773.0,399.43999999999977,139214.71482336486,299184.5,329.1599999999999,128697.88499808176,169198.0,70.28,35656.52280103797,326170.0,0.0,191605.0,786257.15,193.305,400698.0440759778,479582.25,306674.89999999997,319497.6166666667,96546.33333333334,370213.2,48,79,17234.589999999993,4518,437,7909.410000000004,2643,294,9325.180000000006,1875,143,10942.560000000001,3952,364,4052.8999999999983,439,49,2239.13,127,24,313.90000000000003,206234.58336080846,280.59999999999997,201092.58336080846,97.9,89979.85002747511,244.59999999999997,88229.3500274751,216.0,116254.73333333334,36.0,112863.23333333334,97.9,101414.58336080844,280.59999999999997,98210.58336080845,0.0,36172.0,0.0,33122.0,216.0,68648.0,0.0,69760.0
2018-06-11,581,60,510,35,200,25,310,49,452,8,44,3,14,736078.5,533.5699999999997,178073.37564903573,454264.5,81.0,86396.00133995991,281814.0,452.5699999999997,91677.3743090759,283065.5,424.0099999999997,69395.19901672116,165660.0,96.36000000000001,84198.96183445038,287353.0,13.2,24479.214797864224,786257.15,193.305,400698.0440759778,479582.25,306674.89999999997,319497.6166666667,96546.33333333334,370213.2,55,73,17308.86,4672,435,7524.059999999997,2488,294,9784.800000000003,2184,141,11641.319999999998,4209,364,2587.64,290,49,3079.9,173,22,93.45,175518.8070016671,195.75,169093.8070016671,21.75,84530.72674956621,13.049999999999999,82111.72674956621,71.7,90988.08025210084,182.7,86982.08025210084,85.05,105908.23191236008,153.75,101293.23191236008,8.4,34986.57508930698,42.0,34376.57508930698,0.0,34624.0,0.0,33424.0
2018-06-18,190,29,200,15,89,14,111,17,117,5,60,7,23,770599.5,1001.1699999999998,412407.98665462714,481270.0,0.0,316724.69299936394,289329.5,1001.1699999999998,95683.29365526338,301480.5,924.6099999999998,81236.74339324469,171348.0,76.56,58870.59001060859,297771.0,0.0,272300.653250774,786257.15,193.305,400698.0440759778,479582.25,306674.89999999997,319497.6166666667,96546.33333333334,370213.2,62,77,14814.980000000001,4093,435,7518.579999999999,2487,296,7296.400000000006,1606,139,10026.129999999997,3660,365,3013.9000000000005,334,49,1774.9499999999996,99,21,0.0,109176.238229263,64.8,104898.738229263,0.0,67113.08033452615,0.0,65121.58033452615,0.0,42063.15789473685,64.8,39777.15789473684,0.0,68056.23822926299,64.8,65506.738229263,0.0,30240.0,0.0,29352.0,0.0,10880.0,0.0,10040.0
