date,dele_category_count,modif_count,modif_category_count,modif_bakery_count,modif_bakery_category_count,modif_dairy_count,modif_dairy_category_count,modif_price10_count,modif_price10_category_count,modif_price20_count,modif_price20_category_count,modif_price20above_count,modif_price20above_category_count,week_sale_value,week_perish,week_shortage,week_dairy_sale_value,week_dairy_perish,week_dairy_shortage,week_bakery_sale_value,week_bakery_perish,week_bakery_shortage,week_price10_sale_value,week_price10_perish,week_price10_shortage,week_price20_sale_value,week_price20_perish,week_price20_shortage,week_price20above_sale_value,week_price20above_perish,week_price20above_shortage,pre_sale,pre_perish,pre_shortage,pre_sale_dairy,pre_sale_bakery,pre_sale_price10,pre_sale_price20,pre_sale_price20above,days,week_sale_value,week_order_value,week_order_category,week_order_item,week_order_bakery_value,week_order_bakery_category,week_order_bakery_item,week_order_dairy_value,week_order_dairy_category,week_order_dairy_item,week_order_price10_value,week_order_price10_category,week_order_price10_item,week_order_price20_value,week_order_price20_category,week_order_price20_item,week_order_price20above_value,week_order_price20above_category,week_order_price20above_item,week_AI_Perish,week_AI_Shortage,week_manager_Perish,week_manager_Shortage,week_AI_bakery_Perish,week_AI_bakery_Shortage,week_manager_bakery_Perish,week_manager_bakery_Shortage,week_AI_dairy_Perish,week_AI_dairy_Shortage,week_manager_dairy_Perish,week_manager_dairy_Shortage,week_AI_price10_Perish,week_AI_price10_Shortage,week_manager_price10_Perish,week_manager_price10_Shortage,week_AI_price20_Perish,week_AI_price20_Shortage,week_manager_price20_Perish,week_manager_price20_Shortage,week_AI_price20above_Perish,week_AI_price20above_Shortage,week_manager_price20above_Perish,week_manager_price20above_Shortage
2018-04-09,1750,114,1519,74,1111,40,408,90,1356,9,62,15,101,1024356.0,252.21000000000004,256631.43192890706,680387.5,0.0,178173.53185452317,343968.5,252.21000000000004,78457.90007438387,344603.0,222.93000000000004,75083.67832832807,247476.0,29.28,62522.75360057898,432277.0,0.0,119025.0,1028891.0333333332,191.457,310414.5260453761,633706.0333333333,395185.0,399091.7,155764.0,474035.3333333333,0,102,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-09,1750,114,1519,74,1111,40,408,90,1356,9,62,15,101,1024356.0,252.21000000000004,256631.43192890706,680387.5,0.0,178173.53185452317,343968.5,252.21000000000004,78457.90007438387,344603.0,222.93000000000004,75083.67832832807,247476.0,29.28,62522.75360057898,432277.0,0.0,119025.0,1028891.0333333332,191.457,310414.5260453761,633706.0333333333,395185.0,399091.7,155764.0,474035.3333333333,0,102,19731.27,5653,490,12483.909999999994,4553,301,7247.360000000001,1100,182,14177.359999999997,5230,364,3470.8000000000006,297,77,2083.11,126,49,97.57,104255.1,492.38,104183.6,66.57,17445.1,357.58,17281.6,31.0,86810.0,134.8,86902.0,66.57,25879.1,318.38,25151.6,31.0,48.0,174.0,0.0,0.0,78328.0,0.0,79032.0
2018-04-16,598,50,640,24,380,26,260,31,497,8,58,11,85,992221.0,229.5,271278.4352672612,624316.0,0.0,183463.41388786654,367905.0,229.5,87815.0213793946,351705.0,161.10000000000002,68880.66933072088,207164.0,68.4,25238.966341398536,433352.0,0.0,177158.7995951417,1028891.0333333332,191.457,310414.5260453761,633706.0333333333,395185.0,399091.7,155764.0,474035.3333333333,7,99,18175.770000000004,5385,497,11800.399999999992,4384,308,6375.370000000001,1001,182,12957.099999999993,4972,371,3760.9999999999995,328,77,1457.6699999999998,85,49,21.36842105263158,79343.94747899158,70.66842105263159,76113.44747899158,21.36842105263158,44504.66176470588,70.66842105263159,42870.66176470588,0.0,34839.28571428572,0.0,33242.78571428572,21.36842105263158,45379.9474789916,70.66842105263159,43649.4474789916,0.0,26964.0,0.0,25944.0,0.0,7000.0,0.0,6520.0
2018-04-23,707,67,856,44,601,23,255,54,762,3,28,10,66,1050172.0,402.81999999999994,396413.58367798355,672498.5,0.0,272368.57801146223,377673.5,402.81999999999994,124045.0056665213,365883.0,347.14,87660.68399871541,219572.0,55.67999999999999,73458.38550922762,464717.0,0.0,235294.51417004046,1028891.0333333332,191.457,310414.5260453761,633706.0333333333,395185.0,399091.7,155764.0,474035.3333333333,14,105,17442.489999999994,5044,493,11453.630000000003,4212,308,5988.8600000000015,832,179,12247.740000000002,4639,369,3462.7399999999993,300,76,1732.0099999999998,105,48,133.68,111144.30924462534,27.06,109805.80924462534,100.67999999999999,30410.767801857583,27.06,30176.767801857583,33.0,80733.54144276778,0.0,79629.04144276778,133.68,42368.79507458486,27.06,42198.29507458486,0.0,13736.0,0.0,13368.0,0.0,55039.514170040486,0.0,54239.514170040486
2018-04-30,835,53,572,27,273,26,299,46,532,1,8,6,32,868072.0,246.12000000000003,345323.196041061,532820.5,0.0,254879.9025974026,335251.5,246.12000000000003,90443.2934436587,331682.0,246.12000000000003,71835.1888482541,200134.0,0.0,47716.72234432235,336256.0,0.0,225771.28484848482,1028891.0333333332,191.457,310414.5260453761,633706.0333333333,395185.0,399091.7,155764.0,474035.3333333333,21,86,20571.869999999995,5734,469,12704.980000000005,4702,308,7866.890000000001,1032,161,13851.190000000004,5237,357,3896.4399999999996,328,70,2824.24,169,42,0.0,106212.70106951872,115.42999999999999,103194.20106951872,0.0,28618.401069518717,115.42999999999999,27849.901069518717,0.0,77594.3,0.0,75344.3,0.0,42184.70106951872,115.42999999999999,41650.20106951872,0.0,34636.0,0.0,33640.0,0.0,29392.0,0.0,27904.0
2018-05-07,773,63,706,29,337,34,369,49,613,2,18,12,75,936277.0,249.27000000000004,137904.9848484332,575606.0,0.0,50640.432123088474,360671.0,249.27000000000004,87264.55272534485,355060.0,233.91000000000003,86152.58182751204,202952.0,15.36,47785.93535174835,378265.0,0.0,3966.4676691729323,1028891.0333333332,191.457,310414.5260453761,633706.0333333333,395185.0,399091.7,155764.0,474035.3333333333,28,93,17841.82,5139,469,11359.700000000003,4327,308,6482.120000000001,812,161,12011.279999999999,4705,357,3433.0199999999995,293,70,2397.52,141,42,55.76,80241.34898275099,190.688,78755.448982751,55.76,48824.348982751,190.688,47708.448982751004,0.0,31417.0,0.0,31047.0,55.76,46957.348982751,190.688,45759.448982751,0.0,20444.0,0.0,20076.0,0.0,12840.0,0.0,12920.0
2018-05-14,599,47,539,41,476,6,63,44,519,1,8,2,12,1042734.0,515.2499999999997,200621.5077443578,672684.0,0.0,77702.56315069369,370050.0,515.2499999999997,122918.94459366407,367836.0,458.84999999999974,126298.81935311513,209410.0,56.400000000000006,42192.51764025448,465488.0,0.0,32130.170750988145,1028891.0333333332,191.457,310414.5260453761,633706.0333333333,395185.0,399091.7,155764.0,474035.3333333333,35,104,18762.05000000001,5499,467,11954.430000000004,4527,306,6807.620000000002,972,161,13051.679999999997,5072,355,4164.7,338,70,1545.6699999999998,89,42,0.0,33592.31527347781,23.2,33484.81527347781,0.0,15892.315273477812,23.2,15732.315273477812,0.0,17700.0,0.0,17752.5,0.0,20332.315273477812,23.2,20104.815273477812,0.0,2820.0,0.0,2580.0,0.0,10440.0,0.0,10800.0
2018-05-21,602,52,677,29,431,23,246,41,598,1,6,10,73,972886.5,100.82000000000001,187294.84193673023,616274.5,0.0,72788.41266593592,356612.0,100.82000000000001,114506.4292707943,351578.5,79.94,88277.98731976285,207686.0,20.88,89370.85461696735,413622.0,0.0,9646.0,1028891.0333333332,191.457,310414.5260453761,633706.0333333333,395185.0,399091.7,155764.0,474035.3333333333,42,97,15902.24,4894,427,11552.87,4268,278,4349.370000000001,626,149,12078.509999999997,4588,322,2728.16,242,70,1095.5700000000002,64,35,130.95999999999998,116532.63588516744,151.16,116951.63588516744,130.95999999999998,24955.178947368422,151.16,23855.178947368422,0.0,91577.45693779904,0.0,93096.45693779904,130.95999999999998,50028.63588516746,151.16,48739.63588516746,0.0,11784.0,0.0,11332.0,0.0,54720.0,0.0,56880.0
2018-05-28,585,68,846,28,344,40,502,51,710,0,0,17,136,1077203.0,455.52,354549.6187724019,704108.0,43.2,215951.42055493302,373095.0,412.32,138598.19821746877,379032.0,351.6,128125.22692405632,211392.0,60.72,76146.9044533875,486779.0,43.2,150277.48739495798,1028891.0333333332,191.457,310414.5260453761,633706.0333333333,395185.0,399091.7,155764.0,474035.3333333333,49,107,19199.89,5415,422,11744.289999999999,4431,273,7455.600000000001,984,149,12899.049999999997,4964,315,3692.24,300,70,2608.6,151,37,256.55,157754.41749829118,396.9,153870.41749829118,245.7,35731.488926862614,396.9,34695.488926862614,10.85,122022.92857142858,0.0,119174.92857142858,256.55,58950.988926862614,396.9,57934.988926862614,0.0,26160.0,0.0,25260.0,0.0,72643.42857142858,0.0,70675.42857142858
2018-06-04,164,30,313,13,132,17,181,25,276,1,11,4,26,1235414.5,508.9,834879.2987578782,788146.5,0.0,562639.8465883961,447268.0,508.9,272239.452169482,459310.5,463.53999999999996,270386.5589082541,223696.0,45.36,108535.93984962406,552408.0,0.0,455956.8,1028891.0333333332,191.457,310414.5260453761,633706.0333333333,395185.0,399091.7,155764.0,474035.3333333333,56,123,17742.359999999997,5254,427,11354.119999999999,4294,273,6388.24,960,154,12626.869999999997,4872,315,3483.2000000000003,287,70,1632.2900000000002,95,42,0.0,59978.957219251344,4.06,58439.957219251344,0.0,15658.957219251339,4.06,15139.957219251339,0.0,44320.0,0.0,43300.0,0.0,33178.957219251344,4.06,31819.95721925134,0.0,11520.0,0.0,10940.0,0.0,15280.0,0.0,15680.0
