date,dele_category_count,modif_count,modif_category_count,modif_bakery_count,modif_bakery_category_count,modif_dairy_count,modif_dairy_category_count,modif_price10_count,modif_price10_category_count,modif_price20_count,modif_price20_category_count,modif_price20above_count,modif_price20above_category_count,week_sale_value,week_perish,week_shortage,week_dairy_sale_value,week_dairy_perish,week_dairy_shortage,week_bakery_sale_value,week_bakery_perish,week_bakery_shortage,week_price10_sale_value,week_price10_perish,week_price10_shortage,week_price20_sale_value,week_price20_perish,week_price20_shortage,week_price20above_sale_value,week_price20above_perish,week_price20above_shortage,pre_sale,pre_perish,pre_shortage,pre_sale_dairy,pre_sale_bakery,pre_sale_price10,pre_sale_price20,pre_sale_price20above,days,week_sale_value,week_order_value,week_order_category,week_order_item,week_order_bakery_value,week_order_bakery_category,week_order_bakery_item,week_order_dairy_value,week_order_dairy_category,week_order_dairy_item,week_order_price10_value,week_order_price10_category,week_order_price10_item,week_order_price20_value,week_order_price20_category,week_order_price20_item,week_order_price20above_value,week_order_price20above_category,week_order_price20above_item,week_AI_Perish,week_AI_Shortage,week_manager_Perish,week_manager_Shortage,week_AI_bakery_Perish,week_AI_bakery_Shortage,week_manager_bakery_Perish,week_manager_bakery_Shortage,week_AI_dairy_Perish,week_AI_dairy_Shortage,week_manager_dairy_Perish,week_manager_dairy_Shortage,week_AI_price10_Perish,week_AI_price10_Shortage,week_manager_price10_Perish,week_manager_price10_Shortage,week_AI_price20_Perish,week_AI_price20_Shortage,week_manager_price20_Perish,week_manager_price20_Shortage,week_AI_price20above_Perish,week_AI_price20above_Shortage,week_manager_price20above_Perish,week_manager_price20above_Shortage
2018-04-27,15,4,2399,3,2392,1,7,0,0,4,2399,0,0,270109.0,83.07699999999998,121504.59659339626,177980.5,25.777,66191.79013092171,92128.5,57.3,55312.806462474575,87264.0,57.3,39807.02516482486,63284.0,0.0,30187.75939849624,119561.0,25.777,51509.81203007518,538723.2666666666,444.90740000000005,168026.61734289426,342902.35000000003,195820.9166666667,197653.4,73661.93333333333,267407.93333333335,0,27,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-30,42,23,340,9,62,14,278,16,264,3,30,4,46,473178.5,399.9232499999999,153466.35625793212,285443.0,102.90325,46234.62781418788,187735.5,297.0199999999999,107231.7284437441,189678.5,247.58000000000004,82741.62469920485,105030.0,89.74000000000001,52077.53997012994,178470.0,62.603249999999996,18647.19158859716,538723.2666666666,444.90740000000005,168026.61734289426,342902.35000000003,195820.9166666667,197653.4,73661.93333333333,267407.93333333335,3,47,8076.4500000000035,1962,504,3252.029999999999,1040,315,4824.420000000001,922,182,4874.530000000002,1714,378,1574.2,153,77,1627.72,95,49,0.0,712.5,0.0,522.5,0.0,0.0,0.0,0.0,0.0,712.5,0.0,522.5,0.0,712.5,0.0,522.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-07,80,28,338,11,87,17,251,23,255,2,32,3,51,515152.0,527.9599999999997,246728.81038027792,315545.5,35.8,149144.6514575208,199606.5,492.15999999999974,97584.15892275717,198738.0,441.9999999999997,83013.13101306197,122032.0,74.96,39183.79701427481,194382.0,11.0,124531.88235294116,538723.2666666666,444.90740000000005,168026.61734289426,342902.35000000003,195820.9166666667,197653.4,73661.93333333333,267407.93333333335,10,51,41475.12000000002,6545,502,24442.819999999996,3510,316,17032.29999999999,3035,179,16832.660000000003,3883,379,22675.56,2548,77,1966.8999999999996,114,46,0.0,15997.6,29459.3,9192.1,0.0,8698.6,18247.4,4046.6,0.0,7299.0,11211.9,5145.5,0.0,5577.6,11211.9,4360.1,0.0,6380.0,18247.4,1792.0,0.0,4040.0,0.0,3040.0
2018-05-14,97,16,174,5,33,11,141,16,174,0,0,0,0,492959.0,322.44599999999997,238462.92831579506,295496.0,52.836,114384.18065149503,197463.0,269.60999999999996,124078.7476643001,202137.0,234.13,119739.46512841491,120128.0,53.080000000000005,59149.46318738023,170694.0,35.236000000000004,59574.0,538723.2666666666,444.90740000000005,168026.61734289426,342902.35000000003,195820.9166666667,197653.4,73661.93333333333,267407.93333333335,17,49,8928.300000000003,2219,504,3133.939999999999,1038,322,5794.360000000003,1181,175,5459.660000000003,1950,385,1682.28,167,77,1786.3599999999997,102,42,0.0,45726.55366357069,0.0,41262.553663570696,0.0,10114.377192982456,0.0,9706.377192982456,0.0,35612.17647058824,0.0,31556.176470588234,0.0,17459.377192982458,0.0,16331.377192982456,0.0,7227.176470588235,0.0,6771.176470588235,0.0,21040.0,0.0,18160.0
2018-05-21,79,24,112,16,74,8,38,17,86,1,12,6,14,535407.0,143.22000000000003,150714.7226120113,333574.0,0.0,17765.97418546366,201833.0,143.22000000000003,132948.74842654762,213692.0,136.26,122478.80281251259,120562.0,6.96,24081.24812030075,201153.0,0.0,4154.671679197995,538723.2666666666,444.90740000000005,168026.61734289426,342902.35000000003,195820.9166666667,197653.4,73661.93333333333,267407.93333333335,24,53,8314.760000000004,2185,504,3718.4099999999994,1224,322,4596.350000000001,961,175,5600.940000000003,1972,385,1437.82,139,77,1276.0,74,42,0.0,16658.8,74.30000000000001,15725.8,0.0,9091.8,58.1,9022.8,0.0,7567.0,16.200000000000003,6703.0,0.0,15746.8,74.30000000000001,14837.8,0.0,912.0,0.0,888.0,0.0,0.0,0.0,0.0
2018-05-28,13,20,132,7,92,13,40,5,68,3,26,12,38,517557.5,356.49399999999997,177291.27681120875,319183.0,114.244,69108.91331403374,198374.5,242.25,108182.36349717496,194881.5,190.64999999999998,95802.29765930666,123912.0,99.70000000000002,59699.143857784424,198764.0,66.144,21789.83529411765,538723.2666666666,444.90740000000005,168026.61734289426,342902.35000000003,195820.9166666667,197653.4,73661.93333333333,267407.93333333335,31,51,10023.939999999995,2409,497,3821.059999999999,1222,315,5953.280000000002,1175,175,6040.950000000002,2119,378,1650.3600000000001,156,77,2332.63,134,42,0.0,1800.1052631578946,0.0,1905.1052631578948,0.0,413.0,0.0,434.0,0.0,1387.1052631578946,0.0,1471.1052631578948,0.0,1800.1052631578946,0.0,1905.1052631578948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-04,105,39,224,19,111,20,113,22,166,5,27,12,31,582966.5,498.13799999999986,175266.96393375093,368376.5,187.858,23999.825813196094,214590.0,310.2800000000001,151267.1381205549,213653.5,294.0800000000001,129546.18708229899,113570.0,150.24999999999997,37776.18861615793,255743.0,53.808,7944.588235294118,538723.2666666666,444.90740000000005,168026.61734289426,342902.35000000003,195820.9166666667,197653.4,73661.93333333333,267407.93333333335,38,58,8133.75,2010,497,3148.59,1055,315,4985.160000000002,955,175,5009.760000000001,1778,378,1390.6799999999998,131,77,1733.3100000000002,101,42,0.0,16604.128571428573,0.0,16060.128571428573,0.0,742.5,0.0,733.5,0.0,15861.628571428573,0.0,15326.628571428573,0.0,6809.5,0.0,6497.5,0.0,5794.628571428571,0.0,5722.628571428571,0.0,4000.0,0.0,3840.0
2018-06-11,193,87,665,43,408,44,257,50,504,13,83,24,78,580579.0,438.5599999999999,125815.17769716712,372040.5,69.75,11111.451968155681,208538.5,368.80999999999995,114703.72572901144,214829.0,385.00999999999993,88400.38713252018,122718.0,37.35,34485.99840778417,243032.0,16.2,2928.792156862745,538723.2666666666,444.90740000000005,168026.61734289426,342902.35000000003,195820.9166666667,197653.4,73661.93333333333,267407.93333333335,45,58,7916.000000000006,1967,493,2887.8299999999995,953,314,5028.170000000003,1014,176,4902.340000000004,1744,384,1463.9399999999994,133,70,1549.72,90,39,0.0,105453.78161467015,112.128,101473.48161467016,0.0,40822.722791140746,28.727999999999998,39665.42279114075,0.0,64631.05882352941,83.4,61808.05882352941,0.0,50884.72279114075,112.128,48234.42279114075,0.0,13210.0,0.0,12844.0,0.0,41359.05882352941,0.0,40395.05882352941
2018-06-18,1042,158,999,102,448,56,551,118,828,19,110,21,61,551238.0,387.67,121751.42835905965,364438.5,111.35000000000001,30583.704138018846,186799.5,276.32,91167.72422104077,198259.0,279.92,82521.87102186638,103880.0,82.55,37282.89067052659,249099.0,25.2,1946.6666666666665,538723.2666666666,444.90740000000005,168026.61734289426,342902.35000000003,195820.9166666667,197653.4,73661.93333333333,267407.93333333335,52,55,6500.080000000008,1656,487,2763.3699999999967,927,313,3736.710000000001,729,174,4062.4699999999984,1470,382,1254.3,117,70,1183.31,69,35,0.0,88429.5575586257,99.57272727272728,86591.51210408026,0.0,27697.29239571843,9.572727272727274,27074.246941172973,0.0,60732.265162907264,90.0,59517.265162907264,0.0,35209.45029045527,9.572727272727274,34075.404835909816,0.0,13979.726315789474,0.0,13617.726315789474,0.0,39240.38095238095,90.0,38898.38095238095
2018-06-25,323,144,907,102,667,42,240,105,763,17,87,22,57,536912.5,169.19000000000003,229114.18340554755,347755.0,80.34,60863.05637113145,189157.5,88.85000000000001,168251.12703441613,210065.5,147.35,175068.58240304134,90170.0,0.0,40725.81654135339,236677.0,21.84,13319.784461152884,538723.2666666666,444.90740000000005,168026.61734289426,342902.35000000003,195820.9166666667,197653.4,73661.93333333333,267407.93333333335,59,53,9419.130000000006,2416,483,3589.8299999999995,1197,308,5829.300000000003,1219,175,5853.09,2149,378,1527.1399999999999,149,70,2038.8999999999999,118,35,0.0,168566.85746518697,124.34,162596.80844557914,0.0,73527.78935373193,3.440000000000001,71550.2403341241,0.0,95039.0681114551,120.9,91046.5681114551,0.0,77424.78935373195,16.340000000000003,74928.74033412409,0.0,29888.42105263158,0.0,29306.42105263158,0.0,61253.64705882353,108.0,58361.64705882353
