date,DelegationDecision_demand,DelegationDecision,DelegationDecision_bakery,DelegationDecision_dairy,DelegationDecision_price10,DelegationDecision_price20,sale_improvement,sale_bakery_improvement,sale_dairy_improvement,sale_price10_improvement,sale_price20_improvement,Manager_outperform,Manager_outperform_bakery,Manager_outperform_dairy,Manager_outperform_price10,Manager_outperform_price20
2018-04-30,0.7094995759117897,0.7605633802816901,0.7792207792207793,0.7197802197802198,0.7433862433862434,0.8151260504201681,0.12360662416504717,0.25532235519729735,0.04260277209636582,0.25040618582515806,0.04675241760753118,0.01097459929934869,0.007530363178995366,0.013524934879727578,0.020586254722846625,0.007653955517469722
2018-05-07,0.6196750109793588,0.6921529175050302,0.6785714285714286,0.7032967032967034,0.6693121693121693,0.7647058823529411,0.042184765084267724,0.13319831839171167,-0.013787656361399388,0.2521084349114841,-0.089061650611469,0.024280477031802142,0.011940893134133395,0.03300022691522212,0.022803683501619182,0.012231224680585852
2018-05-14,0.6256450972608177,0.7223340040241448,0.7272727272727273,0.7032967032967034,0.6878306878306878,0.8319327731092437,0.21505942705954556,0.19778510256564696,0.2256829631772437,0.21910577237188059,0.21781813414230322,0.015296887412994273,0.012971520079090866,0.016694414873864284,0.031035855206724958,0.01077560458618364
2018-05-21,0.7184508268059182,0.8128772635814889,0.8051948051948052,0.8186813186813187,0.7724867724867724,0.9411764705882353,0.24375013406689533,0.2264396288521351,0.25439592096464414,0.28361854571597567,0.22464303981402267,0.009982079699074898,0.006191608876909073,0.012261228735402795,0.022763398997552146,0.003480598249362465
2018-05-28,0.6945412311265969,0.7773279352226721,0.8409090909090909,0.659217877094972,0.783068783068783,0.7586206896551724,0.2908352105308236,0.14947453338741595,0.37777060761600145,0.20869491564101708,0.3497766747836578,0.02246495417605726,0.004331934711923345,0.03176875900428005,0.019922007443396093,0.005372922620203617
2018-06-04,0.5710691823899371,0.7040816326530612,0.7694805194805194,0.5771428571428572,0.708994708994709,0.6875,0.3381856807318042,0.2522324030514664,0.3910460834754336,0.2285729910222808,0.4156082535237398,0.012999248827609422,0.0073611938828280835,0.016120586462926155,0.026439601070299166,0.007317155036417951
2018-06-11,0.7350173353145122,0.7448979591836735,0.7305194805194806,0.76,0.7328042328042328,0.7857142857142857,0.2739392588108765,0.2033667526494334,0.31734064150386615,0.19939422135775747,0.3276773503819512,0.010489933096248114,0.0026856369674853418,0.014874247428082769,0.01757781883188343,0.006826723939556647
2018-06-18,0.7433450527373179,0.7804878048780488,0.7806451612903226,0.7714285714285715,0.7789473684210526,0.7857142857142857,0.4396835191428739,0.21531950166863573,0.5776651371211259,0.2643202218351273,0.5610455942046861,0.007765615211944022,0.0030462319208322793,0.01000139442518428,0.010959563937808147,0.00337609723160027
2018-06-25,0.8718419843821773,0.7987927565392354,0.7841269841269841,0.8171428571428572,0.812987012987013,0.75,0.32610204553592875,0.1738611018197823,0.41972869731801254,0.21631803111456407,0.40333430585216234,0.012863374487054395,0.013790719179521647,0.012391832285608185,0.031906878951479374,0.0022133998524400096
2018-07-02,0.8734121769601402,0.85,0.8679245283018868,0.8114285714285714,0.8597402597402597,0.8173913043478261,0.3346674522530051,0.1880280081650391,0.4248492380066507,0.2932584563026698,0.36902321970755003,0.015416498337266719,0.019607303528126053,0.013267563416237851,0.028679476953615966,0.012619833724491825
2018-07-09,0.8012533572068039,0.7757936507936508,0.7981366459627329,0.7257142857142858,0.8,0.6974789915966386,0.39880583778539824,0.2769335175106538,0.4737560910727988,0.3802150137958243,0.4203654770671251,0.024394790349688673,0.021238794435857734,0.026076484955488012,0.04238006057261544,0.009393133074728305
2018-07-16,0.8416588124410933,0.7797619047619048,0.7919254658385093,0.7485714285714286,0.8155844155844156,0.6638655462184874,0.29269061807304747,0.1340617780731814,0.39024576193076504,0.22649452021760008,0.3416303181276647,0.02024265767934518,0.022364976206662213,0.019177966332905902,0.0386411192273394,0.012658744742537465
2018-07-23,0.8318928262748487,0.8194444444444444,0.8074534161490683,0.8342857142857143,0.8077922077922078,0.8571428571428571,0.37770820999831384,0.15944749270839126,0.5119363596445258,0.2705864720949362,0.4545366448722261,0.017999905155158067,0.015270518269491563,0.01928711899420334,0.03718563756056336,0.006798764590269143
2018-07-30,0.8519916142557652,0.8055555555555556,0.8354037267080745,0.7428571428571429,0.8389610389610389,0.6974789915966386,0.4084633514735304,0.18179259575099702,0.5478635903132519,0.272405904995176,0.5042853878095889,0.014457002596302468,0.014573726345674142,0.014402195621010335,0.03356508367935216,0.012139014722536806
2018-08-06,0.8705932932072227,0.8392857142857143,0.860248447204969,0.7942857142857143,0.8623376623376623,0.7647058823529411,0.3863980934239191,0.18728173229748313,0.5088526562520348,0.29872292257254246,0.45118637796503813,0.012372090559194178,0.015865616015534986,0.010681498240321765,0.03041728900444397,0.00937167789524483
2018-08-13,0.8923076923076924,0.8869047619047619,0.9037267080745341,0.8514285714285714,0.9142857142857143,0.7983193277310925,0.40246263467557863,0.2999138801760552,0.46552908903305357,0.3210001823544613,0.4637323890745543,0.0030030947309191702,0.004289116840477117,0.002301580317719955,0.007333405883846632,0.0015018602587295628
2018-08-20,0.7875950848449386,0.8531746031746031,0.8726708074534162,0.8114285714285714,0.8649350649350649,0.8151260504201681,0.18919410647408855,0.10701081976656562,0.23973600262272834,0.2016207138221187,0.18603335134997884,0.0014923628090327014,0.0007354211121572909,0.0019080370446291712,0.0036367432150313152,0.00024176001289386736
2018-08-27,0.5647448015122873,0.5773809523809523,0.5341614906832298,0.64,0.5766233766233766,0.5798319327731093,0.2686736591783881,0.10385919192920114,0.3700329016865038,0.2590099447940885,0.28139547296803596,0.0017853341207266426,0.000465979058878749,0.002439085163108629,0.0031755231964273023,0.001392057538378253
2018-09-03,0.5574980574980575,0.571992110453649,0.5559006211180124,0.5842696629213483,0.5584415584415584,0.6147540983606558,0.29294426872438944,0.1676256894057402,0.37001393672099037,0.20767109916156012,0.3539120390403261,0.012411369032157272,0.0067669570086151725,0.015369826908382147,0.01496144162326067,0.019604154124021674
2018-09-10,0.48414376321353064,0.4864864864864865,0.40683229813664595,0.6031746031746031,0.4649350649350649,0.5488721804511278,0.21685846779036008,0.24531855803055524,0.19935579805143833,0.1990611726234763,0.23342680223890078,0.01087800631903601,0.003344790356290297,0.01568840270332666,0.01907742883470724,0.003548310469742859
2018-09-17,0.6622364802933088,0.6216216216216216,0.5714285714285714,0.6931216931216931,0.6103896103896104,0.6541353383458647,0.21149422623790534,0.2291348565721513,0.2006454157063546,0.30104809614335737,0.16028060363880967,0.005621664375873601,0.0027349089266897474,0.007439115696761578,0.00973690871187893,0.004309916122401618
2018-09-24,0.6051779935275081,0.6505791505791506,0.6242236024844721,0.6825396825396826,0.6363636363636364,0.6917293233082706,0.41272844020350313,0.15798577881904607,0.5693926191641483,0.2430976163784322,0.5298127115293231,0.0067266817951339535,0.0018002279578597526,0.008962178649026853,0.008687621750318656,0.0021546920276394976
2018-10-01,0.38660076880834704,0.6351351351351351,0.6490683229813664,0.5978835978835979,0.6207792207792208,0.6766917293233082,0.3573832772509657,0.15064637152655344,0.4845243984913497,0.2695379853388658,0.4215625561940554,0.00816779998269747,0.0021103749919598636,0.011055224254316681,0.00931203815412458,0.002194316877152698
2018-10-08,0.3974358974358974,0.65,0.6851851851851852,0.5767195767195767,0.6382428940568475,0.6842105263157895,0.22170366495442054,0.1878368135212851,0.24253143853941447,0.24813652037672337,0.21051906076446206,0.009881887039101858,0.005601212914213306,0.012398576251732369,0.011136152394093567,0.007232277249531921
2018-10-15,0.4018438177874187,0.6274509803921569,0.6778115501519757,0.5172413793103449,0.6335078534031413,0.609375,0.2551362299715803,0.2582642856834477,0.25321250711660337,0.32172178794540385,0.21947383449318733,0.01157620950010755,0.01068735815854871,0.01212504766920297,0.017536584592097053,0.006002153238830073
2018-10-22,0.2278688524590164,0.6116504854368932,0.662613981762918,0.5027932960893855,0.5922077922077922,0.6692307692307692,0.2170205223731619,0.17840660028580504,0.24076769674666135,0.2723010563195689,0.18754136012026765,0.012429783899989562,0.0095271242770785,0.014125170808355328,0.019292231000752544,0.007399311332069486
2018-10-29,0.30309638028783253,0.5822050290135397,0.5955414012738853,0.5459183673469388,0.5400516795865633,0.7076923076923077,0.1786558613576856,0.23874392931307864,0.14170230289047572,0.34472682088741863,0.07841282854251218,0.012739119778579668,0.006265334979686132,0.017058833300664777,0.011498642945321137,0.0030572489664354285
2018-11-05,0.5757261410788381,0.8236472945891784,0.9054054054054054,0.6938775510204082,0.8096514745308311,0.8650793650793651,0.3493439607737098,0.18997696001749934,0.4473530660849396,0.2924875101585004,0.39379653904213985,0.006608914811662463,0.007380494555330386,0.006218781611484698,0.009249095700583106,0.006945300620556446
2018-11-12,0.7655381505811015,0.8941176470588236,0.9381107491856677,0.8214285714285714,0.9036458333333334,0.8650793650793651,0.3936999441185696,0.22746344533159205,0.495933721744256,0.3445787992277381,0.4343728575004263,0.010200686537032393,0.002799732688838747,0.013935353986115399,0.007176088322732763,0.0027586206896551657
2018-11-19,0.6973333333333334,0.7788649706457925,0.775974025974026,0.7755102040816326,0.7636363636363637,0.8253968253968254,0.3607488456155312,0.2318855924145477,0.43999845245881414,0.3033177615917921,0.4058450627222824,0.01625560294313086,0.004482016261465137,0.022449802052959725,0.009069826204007005,0.006848763193940859
2018-11-26,0.4653121902874133,0.735812133072407,0.7402597402597403,0.7193877551020408,0.6805194805194805,0.9047619047619048,0.384911418772998,0.3400462526569373,0.41250304545737876,0.39689212078649666,0.3868628079952449,0.01717459396850114,0.004070271041500778,0.024820219227815403,0.007367087411581288,0.011057153530070975
