date,DelegationDecision_demand,DelegationDecision,DelegationDecision_bakery,DelegationDecision_dairy,DelegationDecision_price10,DelegationDecision_price20,sale_improvement,sale_bakery_improvement,sale_dairy_improvement,sale_price10_improvement,sale_price20_improvement,Manager_outperform,Manager_outperform_bakery,Manager_outperform_dairy,Manager_outperform_price10,Manager_outperform_price20
2018-04-09,0.7744533947065593,0.8693877551020408,0.8870431893687708,0.8351648351648352,0.8736263736263736,0.8571428571428571,-0.018748949266264157,-0.08297434923795766,0.0253204213815935,-0.09362999656108884,0.033397437855510144,0.002028172597186754,0.004280625986539059,0.0006458553712497978,0.003554900262673825,0.004985645835248925
2018-04-16,0.8567335243553008,0.9154929577464789,0.9123376623376623,0.9175824175824175,0.9137466307277629,0.9206349206349206,0.022499209913922933,0.041998168395262485,0.009119661807720891,0.038974132742152064,0.011457253137494985,0.0023919704422156783,0.003933150437336611,0.0013000080495854437,0.002513582644322263,0.00600887674974394
2018-04-23,0.863749555318392,0.903420523138833,0.8993506493506493,0.9065934065934066,0.9083557951482479,0.8888888888888888,-0.016855370370948194,-0.10353786342585422,0.042623323678456476,-0.09872715443482559,0.040244770736847284,0.0016529781559209537,0.000556731043383004,0.0022997379417805794,0.0007392097824397376,0.0045320617553650435
2018-04-30,0.8307747233131024,0.9175050301810865,0.9058441558441559,0.9340659340659341,0.9110512129380054,0.9365079365079365,-0.053757440262348515,0.004122612856846433,-0.09347284125870971,-0.0468098639040463,-0.05989747265270846,0.0020570424894171342,0.001990300367085553,0.002107769114767519,0.002230194344338415,0.003083300501892804
2018-05-07,0.8885744605588963,0.9336016096579477,0.9577922077922078,0.8901098901098901,0.9407008086253369,0.9126984126984127,-0.04138375891779035,-0.019875328370282105,-0.05614214108854527,-0.08780909338883786,-0.009751718052629036,0.0036466023719893257,0.003878745122368007,0.003481193088077242,0.003041035008649726,0.006012075536333662
2018-05-14,0.8184254606365159,0.8913480885311871,0.8896103896103896,0.8901098901098901,0.889487870619946,0.8968253968253969,-0.024258886121238183,-0.0596638315192692,3.483041771153395e-05,-0.11178147483776607,0.03663593911340525,-0.0028292412530170233,0.001220307752173092,-0.0054420324502345435,-0.0024183613295732545,0.0016091037245882177
2018-05-21,0.5456595264937993,0.8533604887983707,0.9352750809061489,0.7028571428571428,0.8521505376344086,0.8571428571428571,0.07396798718475732,-0.05888762141287012,0.1651291642348964,-0.07789324469859936,0.1823496013122796,-0.0018972411799877602,0.0007737202697042882,-0.003377593413593026,-0.005837166312582477,0.004695294923212364
2018-05-28,0.7138604035726099,0.8672032193158954,0.9396825396825397,0.7314285714285714,0.8537234042553191,0.9090909090909091,0.12762157896013235,-0.03804160441328585,0.2412942417073453,-0.02959468066039117,0.24102240152314117,0.002343379628043482,0.0030066052826678304,0.0019907060722856086,-0.0005374607862995373,0.011412908048841265
2018-06-04,0.758814703675919,0.8571428571428571,0.8984126984126984,0.7771428571428571,0.8733153638814016,0.8095238095238095,0.059709485910574164,-0.0189592121095234,0.11368937568876235,-0.01623767867349957,0.11444499413171236,0.0015745664130726207,0.00120944187411383,0.0017952621986242953,0.001325195241464592,0.004510316701420491
2018-06-11,0.9177153920619555,0.9436619718309859,0.9587301587301588,0.9142857142857143,0.9622641509433962,0.8888888888888888,-0.01721777257641196,-0.025553634885205,-0.01149797626657793,-0.0805635688947903,0.02686375212050356,0.004158556366585577,0.0040918880114860015,0.004203651548994875,0.003371462294119142,0.009315258950295446
