date,DelegationDecision_demand,DelegationDecision,DelegationDecision_bakery,DelegationDecision_dairy,DelegationDecision_price10,DelegationDecision_price20,sale_improvement,sale_bakery_improvement,sale_dairy_improvement,sale_price10_improvement,sale_price20_improvement,Manager_outperform,Manager_outperform_bakery,Manager_outperform_dairy,Manager_outperform_price10,Manager_outperform_price20
2018-04-23,0.8816837315130831,0.8819875776397516,0.8642384105960265,0.9080459770114943,0.8575418994413407,0.952,-0.007886578753711368,-0.004887947655157328,-0.009791355976887404,-0.09642806929681082,0.05194087382115649,-0.0011901627176603526,-0.0014502269069131125,-0.001024147852992336,-0.000466032113914159,-0.001018124741491765
2018-04-30,0.8868789194404245,0.9126819126819127,0.9147540983606557,0.9053254437869822,0.8950276243093923,0.9663865546218487,-0.07033559022151899,-0.026788400925273993,-0.09799744377357117,-0.13036701420441577,-0.03458978672702153,-0.0012949539562775838,-0.002072107129269466,-0.000762321924116797,-0.0024771397404421552,0.0
2018-05-07,0.877188257473741,0.907563025210084,0.9169435215946844,0.8869047619047619,0.8935574229691877,0.9495798319327731,-0.029476767604880123,0.05613091616802321,-0.08385610298165609,-0.04415474518267918,-0.02164697772826317,3.1713885305952685e-05,-0.0005944213016962703,0.0004902180894574774,-0.002147462475747607,0.0005538989872880182
2018-05-14,0.738089039312679,0.9033613445378151,0.9269102990033222,0.8571428571428571,0.8795518207282913,0.9747899159663865,-0.062272219624689554,-0.09109036175449156,-0.04396648646212328,-0.1185439230137215,-0.028493967675060676,0.001233371241944417,-0.0016372290711164602,0.002966941584420512,-0.0016454515464855676,0.0016917004152355564
2018-05-21,0.9463529411764706,0.957983193277311,0.9667774086378738,0.9404761904761905,0.9663865546218487,0.9327731092436975,-0.07542496398536154,-0.094533953211081,-0.06328663611548023,-0.16138749423487028,-0.02236356786579276,-0.0012853424819590676,-0.0025934569630743343,-0.00048212647370787716,-0.0029917959693240587,0.0
2018-05-28,0.9637343788287185,0.9471458773784355,0.9667774086378738,0.9090909090909091,0.9719887955182073,0.8706896551724138,0.05475876681910586,-0.04720920798898203,0.11953041412227457,-0.10697002057520073,0.16916579878571603,0.0007360615728260751,-0.0018440479216043216,0.0021308904831248586,0.0019952409932353513,0.0
2018-06-04,0.9844184752365053,0.9767441860465116,0.9836065573770492,0.9627329192546584,0.9833795013850416,0.9553571428571429,0.1318475210640789,0.050657210696551526,0.1834208719858545,-0.059570659512055466,0.2722260613266678,0.0,0.0,0.0,0.0,0.0
2018-06-11,0.9672131147540983,0.9646569646569647,0.9837662337662337,0.927710843373494,0.9835164835164835,0.905982905982906,0.04360327079128935,0.0325720202421983,0.05061049311990186,-0.03601739497046046,0.10116081838820253,0.0,0.0,0.0,0.0,0.0
2018-06-18,0.9788496259994841,0.979296066252588,0.9935064935064936,0.9523809523809523,0.989010989010989,0.9495798319327731,0.11917768203689853,-0.028200470520923712,0.21279458220221084,-0.06597213553540468,0.2543401251861839,0.0,0.0,0.0,0.0,0.0
2018-06-25,0.9314891416752844,0.917184265010352,0.9383116883116883,0.875,0.9368131868131868,0.8571428571428571,0.08529391561884639,0.007479979959780632,0.13472254068731937,-0.022020589467021283,0.16483744066278258,0.0,0.0,0.0,0.0,0.0
