date,DelegationDecision_demand,DelegationDecision,DelegationDecision_bakery,DelegationDecision_dairy,DelegationDecision_price10,DelegationDecision_price20,sale_improvement,sale_bakery_improvement,sale_dairy_improvement,sale_price10_improvement,sale_price20_improvement,Manager_outperform,Manager_outperform_bakery,Manager_outperform_dairy,Manager_outperform_price10,Manager_outperform_price20
2018-03-19,0.8296742209631728,0.8157349896480331,0.8039867109634552,0.8285714285714286,0.7759103641456583,0.9285714285714286,-0.15746382822531385,-0.044300816618584135,-0.22923480394127313,-0.17770569592902818,-0.1566206785806185,0.0035318590026003327,0.004653553160076408,0.0026497587823963303,0.0027392960184650784,0.0036092066601371205
2018-03-26,0.8346065699006876,0.8571428571428571,0.8172757475083057,0.92,0.8179271708683473,0.9682539682539683,-0.09570530157169495,-0.049592715028987315,-0.12495112387676274,-0.12547940890702597,-0.08319311073952937,-0.0021667141068910777,-0.0016722418840507468,-0.0025073290514411742,-0.0040074667380235055,-0.001990040185352535
2018-04-02,0.7787721123829344,0.8237704918032787,0.8006644518272426,0.8555555555555555,0.787292817679558,0.9285714285714286,-0.050165934993500444,-0.06163744968823306,-0.04289039689239214,-0.1448121875420798,0.010679078366885541,-0.00025333262881778245,-0.0005215687451730611,-8.654240195891273e-05,-0.002123075510190695,0.0036426740041273216
2018-04-09,0.8251240931653303,0.8428571428571429,0.8106312292358804,0.8901098901098901,0.8269230769230769,0.8888888888888888,-0.017821034024458636,-0.00041378300741084844,-0.02886117313252606,-0.15100676884126457,0.07217651320361261,-0.0010511537404930063,-0.000401802526508876,-0.0014750532867180816,-0.0009687117512150519,-0.00217715798414963
2018-04-16,0.9081551860649247,0.8909090909090909,0.8627450980392157,0.9340659340659341,0.8753387533875339,0.9365079365079365,-0.02861293716533079,-0.047107456182001455,-0.016883223927963396,-0.13969570410439022,0.04530865063916695,-0.002705594742929524,-0.00206666362094773,-0.0030983637566607387,-0.004289993226408906,-0.003058846859352536
2018-04-23,0.8481904761904762,0.8571428571428571,0.8636363636363636,0.8406593406593407,0.8463611859838275,0.8888888888888888,0.1068528270234528,0.01633258508106317,0.16426315919831383,-0.06994456502741869,0.23714406369913613,-0.0004622286550340294,-0.0015440415943842006,0.00013670845109325114,-0.004355619133725762,0.004627679123676685
2018-04-30,0.8201288855193328,0.8279352226720648,0.839344262295082,0.8021978021978022,0.8043478260869565,0.8968253968253969,0.03755020452837885,-0.009185812044350638,0.06719142265147944,-0.12633727775168363,0.15322684330931996,0.00206746928403325,3.344399487744329e-05,0.0032651762974529094,-0.002218674193066586,0.007904027870126708
2018-05-07,0.8503228331050675,0.8448979591836735,0.8870431893687708,0.7692307692307693,0.8516483516483516,0.8253968253968254,0.09146847665779291,0.02679730458462599,0.13248464487816802,-0.08987016944616881,0.2236028438848086,0.0018877227455020567,0.0033249619045956475,0.0010612552211247154,0.0003557211613103628,0.00776932907935749
2018-05-14,0.8217767151002391,0.7959183673469388,0.7973421926910299,0.7857142857142857,0.7939560439560439,0.8015873015873016,0.02553838600805919,-0.07810597070313885,0.09127237897094394,-0.14800806908874478,0.1468528492052645,0.004055064639560738,0.004130532608152177,0.004014629881122914,0.0035920649608605286,0.010692774039121819
2018-05-21,0.7924799671255394,0.8475991649269311,0.8576271186440678,0.8248587570621468,0.8435754189944135,0.859504132231405,0.08905050996272504,-0.008604509872000518,0.15098590702918843,-0.1252886291191842,0.24364996993282848,-0.001583150175461975,-0.002939847730486832,-0.0008216837242249279,-0.0050637779547065345,0.003635678782866454
2018-05-28,0.8238604389420371,0.8273684210526315,0.8464163822525598,0.7942857142857143,0.8230337078651685,0.8403361344537815,0.005503449884252933,-0.11010703941139109,0.07882668069913869,-0.17400149508187202,0.12924873579812018,0.0016903301688649891,-0.0014546532357041831,0.0033356442120016606,-0.002309383866770881,0.009843012616777424
2018-06-04,0.8904211703317182,0.8778467908902692,0.8809523809523809,0.8681318681318682,0.8795518207282913,0.873015873015873,0.02162620931462119,-0.007941262018966682,0.04037868184902181,-0.14384548459026408,0.1370702456713913,0.0029727289883635585,-0.0021750044850110247,0.006085924163624485,-0.003376541672673889,0.015419136842656701
2018-06-11,0.9423328964613368,0.9316770186335404,0.9523809523809523,0.8956043956043956,0.9551820728291317,0.8650793650793651,0.0018287964296645931,-0.06751577187602908,0.04580895617654117,-0.12507096090486808,0.08913865424652398,0.0013491293899405576,0.0001235796917373245,0.002042179152689775,-0.00015431443881625394,0.00275299031706854
2018-06-18,0.9569140121524581,0.937888198757764,0.95578231292517,0.9065934065934066,0.9635854341736695,0.8650793650793651,0.053409104461196545,-0.015633912793150635,0.09719801255370283,-0.06615201649327541,0.1399564830678469,0.002485474667168573,0.0017546940341703575,0.002901292407347375,0.0012298928305625333,0.006873569984145219
2018-06-25,0.951138353765324,0.9549180327868853,0.9632107023411371,0.9395604395604396,0.9719887955182073,0.9083969465648855,0.13392202877310797,-0.014932252902296305,0.22832935218784348,-0.08076523608145142,0.2924820814960171,0.002164820872028411,0.00166895649924676,0.0024170286810599757,0.0015808213376407843,0.004895717602001677
2018-07-02,0.9590683336187703,0.9061224489795918,0.9269102990033222,0.8681318681318682,0.9439775910364145,0.8045112781954887,0.06406932630856418,0.04027736905709747,0.07915881501945503,-0.029595280099512764,0.13371440109342833,0.001689572563358971,0.0029662925773759263,0.0009090170275143201,9.622154423844168e-05,0.006689256039154912
2018-07-09,0.9763416957764369,0.936734693877551,0.946843853820598,0.9175824175824175,0.9551820728291317,0.8872180451127819,0.033779150428734375,-0.021988544249920767,0.06914849774185206,-0.06629029982942919,0.10531108134000905,0.002285603868078117,0.0018236994522355702,0.002553583866089515,0.000642348104101678,0.004328698470118321
