period,DelegationDecision,sale_improvement,Manager_outperform,outperform_area,outperform_neighbor,BadWeather,Holiday,dele_demand,dele_item_bakery,dele_item_dairy,dele_item_price10,dele_item_price20,sale_bakery_improvement,sale_dairy_improvement,sale_price10_improvement,sale_price20_improvement,Manager_outperform_bakery,Manager_outperform_dairy,Manager_outperform_price10,Manager_outperform_price20,sale_bakery_improvement_average,sale_dairy_improvement_average,sale_price10_improvement_average,sale_price20_improvement_average,outperform_area_bakery,outperform_area_dairy,outperform_area_price10,outperform_area_price20
0,0.0704500978473581,0.130012413594628,0.0733118790415215,-0.2618784683673761,-0.2071120916629472,4,0,0.8905673044645854,0.9565217391304348,0.8791208791208791,0.9506493506493506,0.8650793650793651,0.12319670318497,0.1109488998958032,0.4382062921720893,-0.0199722326584442,-0.0351096551551676,0.1171286373055786,-0.0089929909856341,-0.0094138543516873,0.4797493279726367,0.4208820031235968,0.6837557991754277,0.3805311435000173,-0.3565526247876667,-0.3099331032277936,-0.2455495070033384,-0.4005033761584615
1,0.0100806451612903,0.24859157199333,-0.0018238816004553,-0.0954265035404163,-0.3870147809498229,4,0,0.9884246188594016,0.98371335504886,1.0,0.9891891891891892,0.992063492063492,0.1942407815490622,0.2462427482116551,0.622563942118165,0.1001102630022129,-0.0065853886353663,0.0,0.002212039703972,-0.0176991150442477,0.2104579281464265,0.2290272151103437,0.3436383311342844,0.1808433337178749,-0.0162171465973643,0.0172155331013113,0.2789256109838806,-0.0807330707156619
2,0.0122448979591836,0.4745419374597152,0.0024857282429517,0.0119781847545211,0.1928378257445621,1,0,0.9892553723138432,0.9933554817275748,0.978021978021978,1.0,0.9523809523809524,0.2650473187149373,0.5298516337659307,0.8017887761730341,0.420694228051555,-0.0110075331060185,0.0069457537912159,-0.0226226176609085,-0.0172759856630824,0.1518842601658603,0.3010342115080134,0.2526494728171979,0.2875709844128269,0.1131630585490769,0.2288174222579172,0.5491393033558362,0.133123243638728
3,0.0446247464503042,0.3503891981548772,0.0232316966036885,-0.0540036616774008,-0.3140209279036431,3,0,0.9421369235176168,0.9703947368421052,0.9285714285714286,0.9649595687331536,0.9262295081967212,0.1044197134691397,0.4226726725923967,0.5611515173385411,0.3203620009434972,0.0075669129837186,0.028092594729584,0.0375930500483147,0.0201803602662244,0.0382273817296854,0.2487322183201006,0.1239454794525178,0.2331420555240042,0.0661923317394543,0.1739404542722961,0.4372060378860232,0.0872199454194929
4,0.03125,0.8331119346734511,0.0051201186750665,0.1507129228678235,0.3446653521527018,6,0,0.9803015564202334,0.9829931972789115,0.9441340782122905,0.9861878453038674,0.9152542372881356,0.3030755780389845,1.0096370228106255,1.0237509633057968,0.9627530020581112,-0.0092233714054153,0.0088377796129334,0.0020357022395195,0.0114895744073121,0.0777983241157332,0.6338857153845648,0.3699284368362452,0.556576140452021,0.2252772539232512,0.3757513074260606,0.6538225264695516,0.4061768616060902
5,0.046875,0.3597409313064266,-0.0028518997328902,0.0238302375254,0.1963276452729428,5,0,0.9667755991285404,0.9774436090225564,0.9142857142857144,0.9851190476190476,0.8571428571428571,0.2354686245126092,0.3831985046761585,0.8395401716005103,0.1891112781477323,-0.0219003752475614,0.0039490629575732,-0.0032018565561755,-0.006874712907671,0.0283888678361247,0.0931105846648444,0.0863843700291916,0.072002979625422,0.2070797566764844,0.290087920011314,0.7531558015713187,0.1171082985223102
6,0.0111607142857142,0.4372939034503035,-0.0007627870628985,0.0962629973336527,-0.1167818898669458,0,0,0.9982233502538072,1.0,0.9714285714285714,1.0,0.9553571428571428,0.1594241434252351,0.5206531415361189,0.7132589371063941,0.399304523881857,0.0,-0.0009952632388996,0.0,-0.001877133105802,-0.0207467063078864,0.2182154098019136,0.0543794226093243,0.204868376972387,0.1801708497331215,0.3024377317342052,0.6588795144970698,0.1944361469094699
7,0.0157303370786516,0.5045949881659904,0.0021697853231482,0.1827609530088705,0.0825876949668928,3,0,0.9810482676932188,0.9806949806949808,0.988826815642458,0.9968253968253968,0.953846153846154,0.2114534501240656,0.5927611188599009,0.9080537139499466,0.4193728867720268,0.0095813987318557,-8.358101509807452e-05,0.0,0.011037851037851,-0.0042460403785258,0.0078634329911329,0.0754422826123261,-0.0753002504535392,0.2156994905025914,0.584897685868768,0.8326114313376204,0.494673137225566
8,0.0089285714285714,0.3123269656906298,-0.0027623169677267,0.1874286502683725,0.0336965968517326,5,0,0.9880145909327774,0.9918367346938776,0.9897959183673468,0.9937888198757764,0.984126984126984,0.1628310941107463,0.3467812623106831,0.7193944015552096,0.1658592326410674,-0.0016563108133493,-0.0031440327116596,-0.0034205535728126,-0.0049105576990529,-0.0293649315027925,-0.0229084463737423,0.0217733798184377,-0.0887520923940656,0.1921960256135388,0.3696897086844254,0.6976210217367719,0.254611325035133
9,0.0131868131868131,0.3011169926898361,0.0037964582855995,0.1433506568008724,0.0012001115963379,4,0,0.99311789347696,0.992063492063492,0.979591836734694,0.993920972644377,0.9682539682539684,0.1846037511874718,0.3226033986184168,0.6877283140735487,0.1621006518622687,0.0046066269173475,0.0035064022868463,0.0023578001211701,0.0,-0.0303323229217917,-0.1270956893875342,0.0016331459039619,-0.1746515102124924,0.2149360741092635,0.449699088005951,0.6860951681695867,0.3367521620747611
