period,DelegationDecision,sale_improvement,Manager_outperform,outperform_area,outperform_neighbor,BadWeather,Holiday,dele_demand,dele_item_bakery,dele_item_dairy,dele_item_price10,dele_item_price20,sale_bakery_improvement,sale_dairy_improvement,sale_price10_improvement,sale_price20_improvement,Manager_outperform_bakery,Manager_outperform_dairy,Manager_outperform_price10,Manager_outperform_price20,sale_bakery_improvement_average,sale_dairy_improvement_average,sale_price10_improvement_average,sale_price20_improvement_average,outperform_area_bakery,outperform_area_dairy,outperform_area_price10,outperform_area_price20
0,0.0101419878296146,0.1321573053277682,0.0043848756491585,0.1192787704517695,0.3292313415438802,3,0,0.9869193806727176,0.993421052631579,0.9835164835164836,0.994550408719346,0.9761904761904762,0.068975069637689,0.1934172699367817,0.169502520320563,0.0494217824060753,0.0005391256787904,0.009500595138366,0.0004641463742768,0.0,0.0941369838620189,0.1395709586545997,0.1545771504573312,0.117115463747988,-0.0251619142243299,0.053846311282182,0.0149253698632317,-0.0676936813419127
1,0.0020242914979757,0.1935818022988439,-0.0008250069681357,0.2002132091346571,0.2481632865149008,5,0,0.9922077922077922,1.0,0.9942857142857144,0.9973333333333332,1.0,0.164484152118503,0.202456253816996,0.2633411334969465,0.0623241630614625,0.0,-0.0020115195080256,-0.0012195503299039,0.0,0.0283888678361247,0.0931105846648444,0.0863843700291916,0.072002979625422,0.1360952842823782,0.1093456691521515,0.1769567634677548,-0.0096788165639595
2,0.0489236790606653,0.4821324932457418,0.0043100755833809,0.3984060776369278,0.3778732355781831,2,0,0.9807692307692308,0.968944099378882,0.9175824175824177,0.9735449735449736,0.8872180451127819,0.2444578700681133,0.7924595782326833,0.4785811033728167,0.4981487767819237,0.0102137655626027,-0.001776945275147,0.008196482912773,-0.0109602747025042,0.0050238905766064,0.2553139305560192,0.1071319736195031,0.1256201891691522,0.2394339794915068,0.5371456476766641,0.3714491297533135,0.3725285876127714
3,0.0680933852140077,0.5215945506632333,0.0325301680146881,0.4423339653915125,0.491248759225882,4,0,0.9585448392554992,0.9627329192546584,0.8756756756756757,0.9603174603174603,0.8529411764705882,0.3019220141405225,0.8040517848073521,0.5150808576746231,0.5460028386200664,0.0124491388857066,0.0540516590128917,0.0050122847044466,0.1544048488008341,0.003990574077899,0.2354857031192283,0.0918434696256687,0.1311074001525167,0.2979314400626234,0.5685660816881237,0.4232373880489543,0.4148954384675496
4,0.0308880308880308,0.5982672573985902,0.0191620801415767,0.5283222106320697,0.5235877046321336,3,0,0.9864435500953188,0.9937888198757764,0.925925925925926,0.9947089947089948,0.9,0.3947583457342477,0.8545144005448063,0.6546485680597915,0.5247926540712331,0.0021558177136355,0.0381565883672402,0.0017412754842922,0.0938802650349125,0.0001749189031198,0.2237280587140437,0.0845794232837202,0.1153896773480018,0.3945834268311278,0.6307863418307627,0.5700691447760713,0.4094029767232312
5,0.0579150579150579,0.5844539011634393,0.0284507805732072,0.5494529167283545,0.5685555497185243,1,0,0.935595992639542,0.9472049689440992,0.9312169312169312,0.9576719576719576,0.9,0.289351732624683,0.977121930573744,0.5503695217307175,0.6602401435084672,0.0404938224561055,0.0167873966824575,0.037738244479301,0.0188542952498514,-0.0581820511617577,0.2202010031055404,0.0225906530675654,0.1144749738484195,0.3475337837864407,0.7569209274682036,0.527778868663152,0.5457651696600476
6,0.027027027027027,0.460023811141994,0.0129625234611185,0.4862793977792252,0.5518417350297126,3,0,0.9756563245823388,0.9782608695652174,0.9629629629629628,0.9814814814814816,0.95,0.1833654666664809,0.8288809576209188,0.3530921082853883,0.6460538042647316,-0.0047317699106299,0.0299651922846658,-0.0039287250513652,0.0801556933632405,-0.0989493771861766,0.1349702067469482,-0.0479745890894635,0.069182002773211,0.2823148438526575,0.6939107508739706,0.4010666973748518,0.5768718014915205
7,0.025096525096525,0.4021276176860994,0.00496183489281,0.484602490057148,0.5910797275047017,5,0,0.9692058346839546,0.9782608695652174,0.9682539682539684,0.9814814814814816,0.9571428571428572,0.1785996177409407,0.6937474539922519,0.3397233424420312,0.5090108830563884,0.0024498618099355,0.0075577054981868,0.0020450780880265,0.0201012855473315,-0.147867584426984,0.0613382819209342,-0.1051263427351273,0.0009457973150716,0.3264672021679247,0.6324091720713176,0.4448496851771585,0.5080650857413168
8,0.222007722007722,0.3773349606026469,0.0572320130558939,0.4165351242555671,0.5123881779760139,3,0,0.8075074387731747,0.7795031055900621,0.7671957671957672,0.783068783068783,0.7642857142857142,0.2023202818638538,0.5976217949492928,0.3504143459903864,0.4230206671116511,0.062985188088308,0.0508021132958632,0.0704153657705449,0.0886168227589606,-0.0928240583317548,0.0864124713723249,-0.0505787392521448,0.0259119761332131,0.2951443401956086,0.5112093235769678,0.4009930852425312,0.3971086909784379
9,0.4208494208494208,0.7562522359725072,0.1796219892442634,0.6254709600067981,0.7409845763534463,3,0,0.5552367288378766,0.546583850931677,0.6190476190476191,0.5555555555555556,0.6428571428571429,0.4032777391868433,1.2299229794359063,0.5512882798481543,1.1313501398322872,0.2850754331849995,0.0810700988190235,0.2718502007995667,0.1376904566263645,0.0281813754992038,0.3308056909331215,0.0917091957781331,0.2886950336697119,0.3750963636876394,0.8991172885027848,0.4595790840700212,0.8426551061625753
