period,DelegationDecision,sale_improvement,Manager_outperform,outperform_area,outperform_neighbor,BadWeather,Holiday,dele_demand,dele_item_bakery,dele_item_dairy,dele_item_price10,dele_item_price20,sale_bakery_improvement,sale_dairy_improvement,sale_price10_improvement,sale_price20_improvement,Manager_outperform_bakery,Manager_outperform_dairy,Manager_outperform_price10,Manager_outperform_price20,sale_bakery_improvement_average,sale_dairy_improvement_average,sale_price10_improvement_average,sale_price20_improvement_average,outperform_area_bakery,outperform_area_dairy,outperform_area_price10,outperform_area_price20
0,0.0802348336594911,-0.0822843028072159,-0.0422241278369994,-0.0995508889804148,-0.4563224925001053,5,0,0.90390131956397,0.9316770186335404,0.8956043956043956,0.9246753246753248,0.9047619047619048,-0.1843627686949938,-0.0228877337751637,-0.1169960914070827,-0.0997732865997948,0.0030167868360284,-0.065149315272853,0.0047562200231074,-0.0234957882069795,0.0552324362786195,0.163732688338074,0.1063781377197254,0.1575154606569282,-0.2395952049736133,-0.1866204221132377,-0.2233742291268081,-0.257288747256723
1,0.0396039603960396,0.3622716368901719,0.0313543272670664,0.0056352511747166,-0.0112945654931995,6,0,0.9571728849185496,0.9592476489028212,0.9608938547486032,0.9608355091383812,0.9590163934426228,-0.0363346262224469,0.6004319241243067,0.4003237315161282,0.5245832428909118,0.0113831776537112,0.0386542969340843,0.0076234002866029,-0.0060700876095118,0.0777983241157332,0.6338857153845648,0.3699284368362452,0.556576140452021,-0.1141329503381801,-0.0334537912602581,0.030395294679883,-0.0319928975611091
2,0.0359408033826638,-0.0447546741342191,0.0063062229005803,-0.0252620720250842,-0.1288003326955431,5,0,0.9572176949941792,0.9621993127147768,0.9657142857142856,0.9667590027700832,0.9553571428571428,-0.1000073987666316,-0.0138890964334385,-0.0450887556512148,-0.0738765174967008,0.0031901717800925,0.0080326438365398,0.0106771784962724,-0.0163941769316909,0.0283888678361247,0.0931105846648444,0.0863843700291916,0.072002979625422,-0.1283962666027563,-0.1069996810982829,-0.1314731256804064,-0.1458794971221229
3,0.0084210526315789,-0.0050375308385551,0.0170346851602299,-0.0279295361130679,-0.0656421448786863,0,0,0.9920132194987606,0.9897610921501706,0.9942857142857144,0.9917355371900828,0.9910714285714286,-0.1821622688013411,0.0996999555707816,-0.0759965239627986,0.0551422832874836,0.0106197507472551,0.0199307887887511,0.0158719865455234,-0.0630911188004613,-0.0207467063078864,0.2182154098019136,0.0543794226093243,0.204868376972387,-0.1614155624934546,-0.118515454231132,-0.1303759465721229,-0.1497260936849034
4,0.2716297786720322,0.1848220868951896,0.1374041487757288,0.2901226934831514,0.3015453518421642,3,0,0.5261454183266933,0.7448979591836735,0.6938775510204082,0.7142857142857143,0.7669172932330827,0.1267168385312682,0.2167761921781284,0.1205808378482602,0.3449208252475296,0.1850937291503755,0.110596635849501,0.171027586564493,-0.0990934645115952,-0.1178093018154022,0.18422501211259,-0.1507461835966203,0.2316481927200812,0.2445261403466704,0.0325511800655384,0.2713270214448805,0.1132726325274484
5,0.4484848484848485,-0.2962964049490559,0.0255495004392547,0.216008144853028,0.2868252720423003,6,3,0.1325740318906605,0.5748299319727891,0.5,0.5552486187845304,0.5413533834586466,-0.300607523343971,-0.2956506027883188,-0.6120167430191006,-0.1667620385896246,-0.0549464594163659,0.0740711809874583,-0.0538252252782056,0.0754656299699593,-0.4462974053873095,-0.2520369008233266,-0.6485144746761538,-0.1832990671027151,0.1456898820433385,-0.0436137019649921,0.0364977316570531,0.0165370285130905
6,0.3122448979591837,-0.0196078908501686,0.047927127912599,0.1442559486369655,0.0377128394330202,7,0,0.6408281174771304,0.6700680272108843,0.7037037037037037,0.6974789915966386,0.6616541353383458,0.0667137572386531,-0.0747563661793499,-0.0280673352787835,-0.026934836821494,0.2258188199207829,-0.0765748922352835,0.1870718747146169,-0.3497022825008271,-0.1576987836002795,-0.077092547839444,-0.2607933359877163,-0.0199711793202837,0.2244125408389326,0.0023361816600941,0.2327260007089328,-0.0069636575012102
7,0.1670020120724346,-0.1905260344514338,0.0538258058763345,0.0322062498989814,-0.0106486322492775,5,0,0.7803448275862069,0.8469387755102041,0.8061224489795918,0.8461538461538461,0.7969924812030075,-0.273218992122011,-0.1425943412977836,-0.3767837624321599,-0.1247100822038885,0.0165672137981436,0.0729980348030773,0.0138049735647679,0.1741783405172413,-0.101562900712269,-0.0981244739380059,-0.1755749478757173,-0.0658654713445297,-0.1716560914097419,-0.0444698673597776,-0.2012088145564425,-0.0588446108593587
8,0.0945674044265593,-0.104105819985184,0.1013258225819978,0.0285325052635731,-0.0119369322333838,6,0,0.92510239906378,0.935374149659864,0.8571428571428571,0.9423076923076924,0.8045112781954887,-0.2067692302054836,-0.0442930280829452,-0.2381785123902216,-0.0394597277335033,-0.0040512735317797,0.1544203752884298,0.0166032104658957,0.1268698252069917,-0.0063307133634351,-0.0614127433543006,-0.0100716173414488,-0.0687227516500019,-0.2004385168420484,0.0171197152713554,-0.2281068950487727,0.0292630239164986
9,0.1093439363817097,-0.0142490642346133,0.0906821656964261,0.044681454633307,-0.0910056242024788,6,0,0.8911357340720222,0.8976109215017065,0.8768472906403941,0.9035812672176308,0.8571428571428571,-0.206265273428076,0.099554187328835,-0.2090602432942236,0.1583826230032056,0.096566456131033,0.0881035787082082,0.065271610551828,0.0803593105122602,0.0123646005475131,0.0093617120023799,0.0400775735700533,-0.0030091586818585,-0.2186298739755891,0.090192475326455,-0.2491378168642769,0.1613917816850641
