period,DelegationDecision,sale_improvement,Manager_outperform,outperform_area,outperform_neighbor,BadWeather,Holiday,dele_demand,dele_item_bakery,dele_item_dairy,dele_item_price10,dele_item_price20,sale_bakery_improvement,sale_dairy_improvement,sale_price10_improvement,sale_price20_improvement,Manager_outperform_bakery,Manager_outperform_dairy,Manager_outperform_price10,Manager_outperform_price20,sale_bakery_improvement_average,sale_dairy_improvement_average,sale_price10_improvement_average,sale_price20_improvement_average,outperform_area_bakery,outperform_area_dairy,outperform_area_price10,outperform_area_price20
0,0.1176470588235294,-0.197074036216112,-0.0369211695897833,-0.2113807248873366,-0.3292313415438802,3,0,0.9092115238817284,0.8651315789473685,0.9065934065934066,0.888283378746594,0.8650793650793651,-0.1913491410565436,-0.2248092524511879,-0.2039171162620861,-0.254965701194088,-0.0221315083304279,-0.057898298756155,-0.0186798475997824,0.0207322503217727,0.0941369838620189,0.1395709586545997,0.1545771504573312,0.117115463747988,-0.2854861249185625,-0.3643802111057876,-0.3584942667194174,-0.3720811649420761
1,0.028169014084507,-0.104896850429363,0.0164557264439184,-0.1029137677673273,-0.1254424341312793,5,1,0.9727839727839728,0.9675324675324676,0.978021978021978,0.973045822102426,0.9682539682539684,-0.1396151773656701,-0.079932829545545,-0.1235332249721519,-0.1249526344371751,0.0208618556701031,0.0108534338141089,0.0125646471502704,0.0275353218210361,-0.0068391766870934,0.1306202964971715,0.055009142869727,0.1061736889599411,-0.1327760006785766,-0.2105531260427164,-0.1785423678418789,-0.2311263233971162
2,0.1167002012072434,-0.0904526129670821,0.0039233763491593,-0.1442758228454714,-0.0538615406854867,5,0,0.8762541806020067,0.9025974025974026,0.8461538461538461,0.9029649595687332,0.8253968253968254,-0.1389721062353507,-0.0470823932333884,-0.132757969462252,-0.068161921675804,0.0346998377501352,-0.033887427246223,0.0265084521047398,0.001754852849092,0.0552324362786195,0.163732688338074,0.1063781377197254,0.1575154606569282,-0.1942045425139702,-0.2108150815714624,-0.2391361071819774,-0.2256773823327322
3,0.1578947368421052,0.0948077647182492,0.0029422084700253,-0.1329931981213519,-0.0461800496556363,6,0,0.8271523178807947,0.8798701298701299,0.770949720670391,0.8598382749326146,0.7886178861788617,-0.0730240530777605,0.2958006839883125,0.0385206998683553,0.176918819955122,-0.0326337092402081,0.0375458437441499,0.0002682771028441,0.0973041765072994,0.0777983241157332,0.6338857153845648,0.3699284368362452,0.556576140452021,-0.1508223771934937,-0.3380850313962523,-0.3314077369678899,-0.379657320496899
4,0.0517928286852589,-0.0138446824941361,0.0374060637145091,-0.0544844581420023,-0.1133742217290254,0,0,0.916492329149233,0.9555555555555556,0.9333333333333332,0.9576719576719576,0.9193548387096774,-0.1167972396726102,0.1016332900951881,-0.0870999192095693,0.0751865321886673,0.0469145597429009,0.0270410340499127,0.0432590776514351,0.0569790400972053,-0.0207467063078864,0.2182154098019136,0.0543794226093243,0.204868376972387,-0.0960505333647237,-0.1165821197067255,-0.1414793418188936,-0.1296818447837197
5,0.046,-0.0502126149439726,0.0315105524322152,-0.0397973735249643,-0.0805137763131256,4,1,0.8982423681776133,0.9710610932475884,0.9230769230769232,0.9759358288770054,0.8888888888888888,-0.1077720689815748,0.0044491312546662,-0.1121131686923406,0.0127060305761558,0.0218364829325163,0.043194575985953,0.0247411061203119,0.0907975270479134,-0.0675775605240363,0.0932147152662381,-0.040444850629253,0.0712762774088673,-0.0401945084575384,-0.0887655840115719,-0.0716683180630875,-0.0585702468327115
6,0.056338028169014,0.0092127081685919,-0.0007498190197915,-0.0566219091890272,-0.129254004891518,5,0,0.9129245131176564,0.9545454545454546,0.9230769230769232,0.9595687331536388,0.8968253968253969,-0.0734675504090153,0.0965539946258072,0.0009786507776357,-0.0057305669541911,-0.0023109877222793,0.0010437405373207,0.0041141832078929,-0.0179494007989347,-0.0220250696132118,0.2234953966860174,0.0932952036605391,0.0750122009091179,-0.0514424807958034,-0.1269414020602102,-0.0923165528829034,-0.080742767863309
7,0.09,-0.0094958531573394,0.0367402112322912,-0.0294749762029906,-0.1027386696210854,6,0,0.9222743870631196,0.919614147909968,0.8901098901098901,0.9326145552560648,0.8449612403100775,-0.1018513796093231,0.0914655333653808,-0.0416414427559514,0.011782898010964,-0.0066804928030022,0.0853216525861686,-0.000305080625557,0.1684623140912528,-0.0342499858491341,0.1483045237580732,0.0597116729253773,0.0263098590051712,-0.0676013937601889,-0.0568389903926924,-0.1013531156813287,-0.0145269609942072
8,0.0595238095238095,-0.0199677135372734,0.071676334988199,-0.0398022840342202,-0.0788646164230206,2,0,0.913009708737864,0.9682539682539684,0.8901098901098901,0.9649595687331536,0.8721804511278195,-0.1304126077421329,0.1058495539761252,-0.0956150679696617,0.0718498727885032,0.0506794840338277,0.0941258367256041,0.0485701250029097,0.1778665528177604,-0.0438548195196994,0.1564001501694548,0.0512555050209852,0.0353084406441795,-0.0865577882224334,-0.0505505961933296,-0.1468705729906469,0.0365414321443236
9,0.0615079365079365,0.1042592576675588,0.0430358235429495,0.0195627783726856,-0.3778732355781831,2,0,0.9257612042422168,0.9650793650793652,0.8901098901098901,0.9649595687331536,0.8646616541353384,-0.026501183029131,0.2546122722850674,0.0740226612353028,0.1447554365836743,0.0193298558119404,0.0680461257326103,0.0238160498351044,0.1142072338489536,0.0050238905766064,0.2553139305560192,0.1071319736195031,0.1256201891691522,-0.0315250736057374,-0.0007016582709518,-0.0331093123842003,0.019135247414522
10,0.0749506903353057,0.0303457914373513,0.0082252952558717,-0.0503610283830826,-0.491248759225882,4,0,0.8041579315164221,0.9714285714285714,0.8432432432432433,0.954177897574124,0.8455882352941176,-0.0492747709890655,0.113001765451958,-0.0269838559579799,0.1015014355431813,0.0188292604908735,-0.0040905100383825,-0.0445807953166274,0.1543073593073592,0.003990574077899,0.2354857031192283,0.0918434696256687,0.1311074001525167,-0.0532653450669645,-0.1224839376672703,-0.1188273255836486,-0.0296059646093354
11,0.0802348336594911,0.0746795527664567,0.074762162260629,0.0032679975124879,-0.5235877046321336,3,0,0.9018245004344048,0.9492063492063492,0.8677248677248677,0.9514824797843666,0.8357142857142857,-0.0055459341273413,0.157056416497147,0.0305820976388942,0.1324829250081998,0.0844204611336574,0.0634754829233291,0.0831538739286596,0.1104407562101561,0.0001749189031198,0.2237280587140437,0.0845794232837202,0.1153896773480018,-0.0057208530304611,-0.0666716422168967,-0.053997325644826,0.0170932476601979
12,0.0811881188118811,0.015898351444915,0.0682771763337245,-0.0206338779209241,-0.5685555497185243,1,0,0.8734265734265734,0.9396825396825396,0.8797814207650273,0.9424657534246575,0.8571428571428571,-0.1023170518071407,0.1513897867857707,-0.0365944431262717,0.076136310658563,0.0719618595919174,0.0643711414499663,0.0738274223860492,0.109037478705281,-0.0581820511617577,0.2202010031055404,0.0225906530675654,0.1144749738484195,-0.0441350006453829,-0.0688112163197696,-0.0591850961938371,-0.0383386631898565
13,0.0674603174603174,-0.0918179238877186,0.0475219834051923,-0.067201800318986,-0.5518417350297126,3,0,0.8902733118971061,0.9523809523809524,0.8956043956043956,0.956043956043956,0.8714285714285714,-0.2402172249928484,0.087390374425539,-0.2096994344669863,0.0563348506761526,0.0709039775572887,0.0253082855569835,0.0700678038465257,0.0208504361210877,-0.0989493771861766,0.1349702067469482,-0.0479745890894635,0.069182002773211,-0.1412678478066717,-0.0475798323214092,-0.1617248453775227,-0.0128471520970584
14,0.1289682539682539,-0.1889521098186023,0.0881763737006292,-0.1084522545427672,-0.5910797275047017,5,0,0.8327854481700635,0.8952380952380953,0.8241758241758241,0.8983516483516484,0.8,-0.2753253607296418,-0.09166552449386,-0.2969406814927823,-0.076439916070532,0.1054949816401468,0.0693898857061372,0.0993827375762859,0.1384691136974037,-0.147867584426984,0.0613382819209342,-0.1051263427351273,0.0009457973150716,-0.1274577763026578,-0.1530038064147942,-0.1918143387576549,-0.0773857133856036
15,0.0647773279352226,-0.1350532173733669,0.0793956570132133,-0.0975755660998116,-0.5123881779760139,3,0,0.8907074973600845,0.940983606557377,0.9230769230769232,0.943502824858757,0.9142857142857144,-0.2010617326110239,-0.0667953565169904,-0.1922974861832101,-0.0966144187187992,0.1190976274959791,0.0331805728786596,0.1099526123271533,0.036785307053266,-0.0928240583317548,0.0864124713723249,-0.0505787392521448,0.0259119761332131,-0.108237674279269,-0.1532078278893153,-0.1417187469310652,-0.1225263948520123
16,0.0857142857142857,0.0152676596190609,0.0603848230016682,-0.1177419460389765,-0.7409845763534463,3,0,0.899827882960413,0.9601328903654484,0.8351648351648352,0.9657142857142856,0.7857142857142857,-0.1037584181337188,0.151877020941348,-0.0957259423024754,0.1730148988503693,0.0621599821857139,0.0585068401071299,0.0518001065530101,0.1338877338877339,0.0281813754992038,0.3308056909331215,0.0917091957781331,0.2886950336697119,-0.1319397936329226,-0.1789286699917735,-0.1874351380806085,-0.1156801348193425
17,0.110204081632653,-0.0619748883618652,0.0338804341317804,-0.1244587259442231,-0.6616485183509495,5,0,0.8774597495527728,0.9302325581395348,0.8186813186813187,0.9371428571428572,0.7714285714285715,-0.0985694993580375,-0.0355262603652129,-0.048848274388842,-0.1265875087235731,-0.0008721015059734,0.0780439552799454,0.0001580008091656,0.1444988642816581,0.0148760332695442,0.152962206340891,0.0732451079165634,0.074677078437707,-0.1134455326275817,-0.1884884667061039,-0.1220933823054054,-0.2012645871612801
18,0.2413793103448276,0.0066995484556448,0.1467768281052942,-0.0488336658616145,-0.6567014946846549,6,0,0.7850766380326765,0.7541528239202658,0.7567567567567568,0.7847025495750708,0.6928571428571428,-0.1473098560629411,0.1910877926240097,-0.1291212913459625,0.2041941601414134,0.1173450006762745,0.1754252069697604,0.1202336361771748,0.3202147848578818,-0.0247593977930747,0.2104836038047293,0.0259878656581544,0.1598349569477858,-0.1225504582698663,-0.0193958111807196,-0.1551091570041169,0.0443592031936275
19,0.2346938775510204,0.0333901579264725,0.1155018045481691,-0.0377316019097934,-0.6158359624527193,1,1,0.7991493383742911,0.7674418604651163,0.7527472527472527,0.7828571428571428,0.7214285714285714,-0.0897439024660668,0.1751347333092894,-0.1011587846103468,0.2340186252110601,0.0430368583887549,0.1918219626583534,0.0461580976863753,0.2852744659711873,0.0015344183690861,0.1930647852087998,0.0525448584990331,0.1411130631447222,-0.0912783208351529,-0.0179300518995104,-0.1537036431093799,0.0929055620663378
20,0.1363636363636363,0.0946287329517953,0.0784517403737374,0.1021593605121247,-0.6175828822267432,0,3,0.9014690075241848,0.8779661016949153,0.8351648351648352,0.9040697674418604,0.7642857142857142,-0.0168772909409017,0.2190412844675852,-0.0259859869626566,0.2840625949013631,0.0172456401160585,0.1455667067606153,0.0209727472447664,0.0533058668424521,-0.104169537445946,0.1591305506769142,-0.0731134950381427,0.135964215780443,0.0872922465050443,0.0599107337906709,0.0471275080754861,0.1480983791209201
21,0.1410788381742738,-0.1508921050648079,0.0892528796030845,-0.1169168737053637,-0.5023736451141313,3,0,0.8606011700625378,0.8648648648648649,0.8435754189944135,0.8985507246376812,0.7591240875912408,-0.1238266723729989,-0.2087910677790387,-0.1592569350047268,-0.1971488250360026,0.0933101949041463,0.0831438397382625,0.0840198007501732,0.1592772727272726,0.0084726999373681,-0.0801786989647594,0.0214352262074615,-0.1118285554685986,-0.132299372310367,-0.1286123688142792,-0.1806921612121883,-0.0853202695674039
22,0.1645299145299145,-0.1636683408530119,0.1064664552595216,-0.1673385301902805,-0.567466941268715,4,0,0.7544973544973544,0.83,0.8385093167701864,0.8613569321533924,0.7674418604651163,-0.1356015265178141,-0.2226113922404843,-0.1513183327752657,-0.2470127868367493,0.1208805909491668,0.0846743203481793,0.103922876216612,0.1745923026744944,0.028401905013059,-0.0147883870747853,0.0602113239510209,-0.0674096358903299,-0.1640034315308731,-0.2078230051656989,-0.2115296567262866,-0.1796031509464193
