period,DelegationDecision,sale_improvement,Manager_outperform,outperform_area,outperform_neighbor,BadWeather,Holiday,dele_demand,dele_item_bakery,dele_item_dairy,dele_item_price10,dele_item_price20,sale_bakery_improvement,sale_dairy_improvement,sale_price10_improvement,sale_price20_improvement,Manager_outperform_bakery,Manager_outperform_dairy,Manager_outperform_price10,Manager_outperform_price20,sale_bakery_improvement_average,sale_dairy_improvement_average,sale_price10_improvement_average,sale_price20_improvement_average,outperform_area_bakery,outperform_area_dairy,outperform_area_price10,outperform_area_price20
0,0.0755102040816326,0.1187165076860748,0.0328903391176912,0.0578894461239375,0.0302512680295009,1,0,0.9311848800581536,0.9368770764119602,0.9010989010989012,0.9505494505494504,0.8492063492063492,0.0458317594916621,0.2103302716767189,0.0552893372878666,0.227811592738669,0.0109333648273593,0.0672031987031255,0.0142769876045282,0.0575042808219178,0.1518842601658603,0.3010342115080134,0.2526494728171979,0.2875709844128269,-0.1060525006741982,-0.0907039398312945,-0.1973601355293313,-0.0597593916741579
1,0.0933062880324543,-0.0825905499792033,-0.004955293889452,-0.0960864333276515,-0.0624453449968563,3,0,0.8986645718774549,0.881578947368421,0.945054945054945,0.9019073569482288,0.9206349206349206,-0.0918914932088266,-0.0987363036913286,-0.0955424333790026,-0.1086244988915089,0.014549203888001,-0.0404977247713334,0.0133672846385688,-0.0239902862985685,0.0941369838620189,0.1395709586545997,0.1545771504573312,0.117115463747988,-0.1860284770708455,-0.2383072623459283,-0.2501195838363338,-0.2257399626394969
2,0.1368209255533199,0.0362815146846805,0.0198329602677914,-0.0285766086732581,0.009785391650474,3,0,0.8390384112882153,0.8474025974025974,0.8846153846153846,0.8733153638814016,0.8333333333333334,-0.0563543345275905,0.1665780762858171,-0.0255744615226442,0.1307638199192888,-0.0329665950857888,0.0970746726652058,-0.0246099259361937,0.1561206120612061,0.0382273817296854,0.2487322183201006,0.1239454794525178,0.2331420555240042,-0.0945817162572759,-0.0821541420342834,-0.149519940975162,-0.1023782356047154
3,0.2193158953722334,0.0370486569688722,0.0343845120469292,-0.0161200006820816,-0.3716757081141502,5,0,0.726074347482204,0.7532467532467533,0.8186813186813187,0.7816711590296496,0.7777777777777778,-0.05648843701318,0.1689475826548251,-0.0661739890348867,0.2198396071576307,0.0488413222944722,0.0132811738173338,0.0486376353295122,0.1780572824156305,0.0552324362786195,0.163732688338074,0.1063781377197254,0.1575154606569282,-0.1117208732917995,0.005214894316751,-0.1725521267546121,0.0623241465007024
4,0.1740890688259109,0.2024662268598058,0.0576385924036542,-0.0247810792353688,-0.5545833747206946,6,0,0.7162601626016261,0.8571428571428571,0.7653631284916201,0.8194070080862533,0.8455284552845529,-0.0618860620581602,0.6373458780007376,0.045332227732841,0.5228093719440243,0.0297177497450229,0.0865700402507519,0.066123854634814,0.1098088084670536,0.0777983241157332,0.6338857153845648,0.3699284368362452,0.556576140452021,-0.1396843861738934,0.0034601626161727,-0.3245962091034042,-0.0337667685079966
5,0.1761133603238866,-0.0653757721537848,0.0377292659870205,-0.0593787856729279,-0.3657156093825735,5,0,0.7643402090986154,0.8205128205128205,0.8228571428571428,0.832,0.7983193277310925,-0.0580641412188575,-0.1121845256116473,-0.0632237343519161,-0.1212630126175448,0.0149943052391799,0.0813526465503158,0.0134339233649488,0.1447139431312093,0.0283888678361247,0.0931105846648444,0.0863843700291916,0.072002979625422,-0.0864530090549823,-0.2052951102764917,-0.1496081043811077,-0.1932659922429668
6,0.1613545816733067,0.0163603078657743,0.0549014106407254,-0.0240912958194389,-0.2758865739525451,0,0,0.8587213891081295,0.8222222222222222,0.8611111111111112,0.8386243386243386,0.8387096774193549,-0.0731171452262868,0.1416606674473399,-0.0568873919078089,0.1324108298528175,0.0308588032456806,0.0902031304436494,0.02945236929438,0.1019314775160599,-0.0207467063078864,0.2182154098019136,0.0543794226093243,0.204868376972387,-0.0523704389184003,-0.0765547423545737,-0.1112668145171332,-0.0724575471195695
7,0.1785714285714285,-0.0350049852585345,0.0739684231880572,-0.0244276604216333,-0.3832040748735348,4,1,0.844935844935845,0.8317460317460318,0.7967032967032966,0.8597883597883598,0.7063492063492064,-0.0955457859411424,0.0398082728998726,-0.0921898712392633,0.0397779586608132,0.0516734804702204,0.1090408783027317,0.0508595482430399,0.138511090136857,-0.0675775605240363,0.0932147152662381,-0.040444850629253,0.0712762774088673,-0.027968225417106,-0.0534064423663655,-0.0517450206100102,-0.0314983187480541
8,0.2916666666666667,0.0792397331301226,0.0984120407958591,0.0137713142938398,-0.2979724491330634,5,0,0.7460204324067474,0.6634920634920635,0.7747252747252747,0.7301587301587301,0.6428571428571429,-0.0320147333930834,0.2416649925442605,0.0371184504904798,0.1375119856191633,0.1006002110877582,0.0953269218212594,0.0819074787060357,0.2527230205691744,-0.0220250696132118,0.2234953966860174,0.0932952036605391,0.0750122009091179,-0.0099896637798715,0.0181695958582431,-0.0561767531700593,0.0624997847100453
9,0.1873767258382643,-0.0304143778384229,0.0518379047996819,-0.0503951132025694,0.2086300521014649,6,0,0.860167276529012,0.7704402515723271,0.8791208791208791,0.8095238095238095,0.8217054263565892,-0.0877007905341525,0.0383482495281805,-0.0402251580733048,-0.0560174003549457,0.0391796393778195,0.0719517429122657,0.040669290336285,0.1005641845591594,-0.0342499858491341,0.1483045237580732,0.0597116729253773,0.0263098590051712,-0.0534508046850183,-0.1099562742298927,-0.0999368309986821,-0.0823272593601169
