period,DelegationDecision,sale_improvement,Manager_outperform,outperform_area,outperform_neighbor,BadWeather,Holiday,dele_demand,dele_item_bakery,dele_item_dairy,dele_item_price10,dele_item_price20,sale_bakery_improvement,sale_dairy_improvement,sale_price10_improvement,sale_price20_improvement,Manager_outperform_bakery,Manager_outperform_dairy,Manager_outperform_price10,Manager_outperform_price20,sale_bakery_improvement_average,sale_dairy_improvement_average,sale_price10_improvement_average,sale_price20_improvement_average,outperform_area_bakery,outperform_area_dairy,outperform_area_price10,outperform_area_price20
0,0.2334004024144869,-0.2349080783770506,0.2222775137815319,-0.1214474845064144,-0.2294544700771892,4,0,0.5466879489225858,0.7402597402597403,0.8021978021978022,0.7520215633423181,0.8095238095238095,-0.1718100043549429,-0.2580307670830815,-0.3577860872089821,-0.2450322928068327,0.1071652203945949,0.2645497403116261,0.0724931803895108,0.0801176470588235,0.0423710807192343,0.1286657425603055,0.0878249461646493,0.1168850182737424,-0.2141810850741773,-0.3866965096433871,-0.4456110333736314,-0.3619173110805752
1,0.2917505030181087,-0.2378624741439446,0.087074116563881,-0.1894127398518089,-0.3052763198249109,3,0,0.5215355805243446,0.6623376623376623,0.7747252747252747,0.6954177897574124,0.746031746031746,-0.2443423285428962,-0.2380852428482063,-0.3864686419085661,-0.2381620620715805,0.1107262326812499,0.0793565915379564,0.1284694275789797,-0.0371052631578947,0.0382273817296854,0.2487322183201006,0.1239454794525178,0.2331420555240042,-0.2825697102725816,-0.4868174611683069,-0.510414121361084,-0.4713041175955847
2,0.3138832997987927,-0.232916521710859,-0.0048949392223808,-0.1743013610918065,-0.175026961911307,5,0,0.2571931884908984,0.685064935064935,0.6758241758241759,0.6684636118598383,0.7380952380952381,-0.1976393206289138,-0.246892434440742,-0.3426188724201968,-0.2479567164311769,-0.02773524457509,0.0031108447380146,-0.1662251031065691,-0.2063296703296702,0.0552324362786195,0.163732688338074,0.1063781377197254,0.1575154606569282,-0.2528717569075333,-0.410625122778816,-0.4489970101399222,-0.4054721770881051
3,0.2530364372469635,0.0277922860550652,0.0853255688396633,-0.1531705336566854,-0.3268230499308531,6,0,0.5824372759856631,0.7045454545454546,0.8100558659217877,0.7304582210242587,0.7967479674796748,-0.2514003393852022,0.1164699278391034,0.0469232578977139,0.0228083066882021,0.1213500501504513,0.0773788167253203,0.0598858655953251,-0.0040093603744149,0.0777983241157332,0.6338857153845648,0.3699284368362452,0.556576140452021,-0.3291986635009354,-0.5174157875454615,-0.3230051789385313,-0.5337678337638189
4,0.3061224489795918,-0.2431592815682153,0.1371410712933531,-0.117373969748133,-0.1257177142967924,5,0,0.4566420664206642,0.6103896103896104,0.8285714285714286,0.6522911051212938,0.8235294117647058,-0.2492979531768557,-0.2434779333337136,-0.3127349541729862,-0.2771005855111996,0.1644018999878408,0.1282413913806705,0.1229058195675139,0.0016523605150214,0.0283888678361247,0.0931105846648444,0.0863843700291916,0.072002979625422,-0.2776868210129805,-0.336588517998558,-0.3991193242021779,-0.3491035651366216
5,0.0918367346938775,-0.1139364371980296,0.1677423681555738,-0.0397781220026149,-0.1146418905156705,0,0,0.9256080114449212,0.8636363636363636,0.9828571428571428,0.8867924528301887,0.9747899159663864,-0.1136940427385082,-0.1167536593506242,-0.2281889945087673,-0.0984450666406803,0.146362566275603,0.174800582316863,0.0908490406550431,0.0207544871794871,-0.0207467063078864,0.2182154098019136,0.0543794226093243,0.204868376972387,-0.0929473364306217,-0.3349690691525378,-0.2825684171180916,-0.3033134436130673
6,0.0060483870967741,-0.2678564025938507,0.1491902518990442,-0.2678564025938507,-0.2678564025938507,4,0,0.9960348929421096,0.9904458598726116,1.0,0.991891891891892,1.0,-0.2240693186766981,-0.2845240783985897,-0.1595761188949457,-0.3805860189394148,0.1260117780419696,0.1574601864580511,0.0828287710159714,-0.0421315192743764,0.003990574077899,0.2354857031192283,0.0918434696256687,0.1311074001525167,-0.2280598927545971,-0.5200097815178181,-0.2514195885206144,-0.5116934190919316
7,0.0550660792951541,-0.1389653352883968,0.0026425875127078,-0.1119902499320322,-0.1119902499320322,7,0,0.959409594095941,0.9186046511627908,0.9788359788359788,0.9373134328358208,0.9663865546218487,0.0984967938610322,-0.2197493442364788,0.4208776961851703,-0.4055678487108672,0.017388926862611,-0.0041876877907487,0.0203746410557795,-0.1272727272727272,-0.0348974086014734,-0.1619074702953034,-0.0152787253291813,-0.2058570961983139,0.1333942024625056,-0.0578418739411753,0.4361564215143516,-0.1997107525125533
8,0.0505494505494505,-0.106169336390624,0.0393125759308225,-0.2717587967621684,-0.2717587967621684,1,0,0.9039087947882736,0.942084942084942,0.9576719576719576,0.9464285714285714,0.957983193277311,0.0390292982535176,-0.1567004370316365,0.4298578887036787,-0.3551163752339891,0.0305461152519975,0.0428661022907024,0.0267581522314154,-0.0333333333333333,-0.0263697508895984,-0.0763681047955594,0.0195006471020937,-0.1328823720114356,0.065399049143116,-0.080332332236077,0.4103572416015849,-0.2222340032225534
9,0.1897321428571428,-0.2735599573719632,0.0015151958584014,-0.3592983218383508,-0.4684614486516767,4,0,0.8044507575757576,0.7936507936507936,0.8253968253968254,0.8419452887537994,0.7226890756302521,-0.0584313195476866,-0.3465805313518114,0.1810254639015283,-0.5294866098232097,0.0086896787423103,-0.0018860644527528,0.0067812820358198,-0.22462,-0.0759885909650886,-0.2359609595960413,-0.1090805595211935,-0.2569863017414678,0.017557271417402,-0.11061957175577,0.2901060234227218,-0.2725003080817419
