period,DelegationDecision,sale_improvement,Manager_outperform,outperform_area,outperform_neighbor,BadWeather,Holiday,dele_demand,dele_item_bakery,dele_item_dairy,dele_item_price10,dele_item_price20,sale_bakery_improvement,sale_dairy_improvement,sale_price10_improvement,sale_price20_improvement,Manager_outperform_bakery,Manager_outperform_dairy,Manager_outperform_price10,Manager_outperform_price20,sale_bakery_improvement_average,sale_dairy_improvement_average,sale_price10_improvement_average,sale_price20_improvement_average,outperform_area_bakery,outperform_area_dairy,outperform_area_price10,outperform_area_price20
0,0.1461864406779661,-0.1701114527630102,0.0787117558144704,-0.1838257869440581,-0.154677979229056,3,0,0.7180464149636301,0.8482758620689655,0.8571428571428571,0.8328611898016998,0.9159663865546218,-0.1686591199136284,-0.2204502811865182,-0.189682017097425,-0.2275033200018787,0.0359867678351105,0.1362203355155483,0.069281741621067,0.0602904128761371,0.0941369838620189,0.1395709586545997,0.1545771504573312,0.117115463747988,-0.2627961037756473,-0.3600212398411179,-0.3442591675547563,-0.3446187837498667
1,0.1722689075630252,0.0269127051811503,-0.0018843212299323,0.0295179717739753,0.0494064850603146,5,1,0.7115262824572515,0.891156462585034,0.7142857142857143,0.8431372549019608,0.7815126050420168,-0.0131986280502786,0.0175182216025518,0.005917691440477,-0.0077545211699764,-0.0106701484950663,0.0088700638941981,0.019340926140626,-0.0880704225352112,-0.0068391766870934,0.1306202964971715,0.055009142869727,0.1061736889599411,-0.0063594513631851,-0.1131020748946197,-0.04909145142925,-0.1139282101299175
2,0.1533613445378151,-0.130083430406958,0.0057682955404315,-0.1478593762962652,-0.1559327421172354,4,0,0.7140263277349069,0.8197278911564626,0.8857142857142857,0.8179271708683473,0.9327731092436976,-0.2187383734561705,-0.0690317856400733,-0.2190809396985136,-0.0804812229794557,-0.0080753784467242,0.0204314827191292,-0.0165625384561538,0.0024801708358755,0.0423710807192343,0.1286657425603055,0.0878249461646493,0.1168850182737424,-0.2611094541754049,-0.1976975282003789,-0.306905885863163,-0.1973662412531981
3,0.1680672268907563,-0.0886311705115516,0.0662753418199482,-0.1538086798018874,-0.1702327098352914,3,0,0.7215631542219121,0.8435374149659864,0.8057142857142857,0.8207282913165266,0.865546218487395,-0.2020593285420858,0.0012654818021285,-0.1973476387498578,-0.0054922896523847,0.027553610210757,0.1052239105513111,0.0609967548521935,0.0440696930946291,0.0382273817296854,0.2487322183201006,0.1239454794525178,0.2331420555240042,-0.2402867102717712,-0.2474667365179721,-0.3212931182023756,-0.2386343451763889
4,0.1995798319327731,-0.1127223993716832,0.0352642197903307,-0.1662771667568264,-0.1623516971506945,5,0,0.6672274562584118,0.7789115646258503,0.8285714285714286,0.7675070028011205,0.8991596638655462,-0.1363961188929495,-0.134702363834609,-0.1298733206883335,-0.1676923934602383,0.0433547105927817,0.0250726915636501,0.0724391955109404,-0.0585911424903722,0.0552324362786195,0.163732688338074,0.1063781377197254,0.1575154606569282,-0.191628555171569,-0.298435052172683,-0.2362514584080589,-0.3252078541171665
5,0.1061571125265392,0.0423332608155839,0.0262499331275926,-0.185309617301879,-0.1314187227759515,6,0,0.769835035349568,0.8979591836734694,0.8895348837209303,0.8823529411764706,0.9298245614035088,-0.15846637024391,0.2348522602306226,-0.1383391995462401,0.2457261753192504,-0.0160849856732209,0.0457195117769188,0.009956001744556,0.0873940800928612,0.0777983241157332,0.6338857153845648,0.3699284368362452,0.556576140452021,-0.2362646943596432,-0.3990334551539422,-0.5082676363824853,-0.3108499651327706
6,0.148068669527897,-0.1276639634651035,-0.0732921053509925,-0.1218060833274643,-0.1430733239092382,5,0,0.7052707063463607,0.8624161073825504,0.8333333333333334,0.8448753462603878,0.8761904761904762,-0.1299519424488713,-0.1757629018880753,-0.1224182930373411,-0.2173616971905486,-0.0791572291812604,-0.0654779211444752,-0.0561119249225976,0.0373977695167286,0.0283888678361247,0.0931105846648444,0.0863843700291916,0.072002979625422,-0.158340810284996,-0.2688734865529197,-0.2088026630665327,-0.2893646768159706
7,0.1392405063291139,0.0345987632407535,-0.0384918184710178,-0.0058008605161718,-0.0690122450296708,0,0,0.7778579156148575,0.8770764119601329,0.8323699421965318,0.8516483516483516,0.8909090909090909,-0.0526639439202214,0.084267751044567,-0.0220913107511045,0.0535921681884146,-0.039849609573162,-0.0369944942167114,-0.007314384247723,-0.1043032786885245,-0.0207467063078864,0.2182154098019136,0.0543794226093243,0.204868376972387,-0.0319172376123349,-0.1339476587573466,-0.0764707333604288,-0.1512762087839724
8,0.0525210084033613,-0.024482971377901,0.0227914758099446,-0.0138608989016679,0.0436145894902124,4,1,0.9095158597662772,0.9634551495016612,0.92,0.956043956043956,0.9196428571428572,-0.0726282552567773,-0.0207333006883596,-0.0866594315927505,-0.0035473892431274,0.01038123471587,0.0376251408187071,0.0048080298411424,0.0431242740998838,-0.0675775605240363,0.0932147152662381,-0.040444850629253,0.0712762774088673,-0.0050506947327409,-0.1139480159545977,-0.0462145809634974,-0.0748236666519947
9,0.0234042553191489,-0.0442347144236797,0.0077623205344553,-0.1100823744455053,-0.1247818223230373,5,0,0.9754038179148312,0.9800664451827242,0.970414201183432,0.9860335195530726,0.9464285714285714,-0.1009320890503755,-0.0285364530292162,-0.0792465227420462,-0.065590610405347,0.0243213546502218,-0.0115803468785049,0.0145329830490963,0.0183955002960331,-0.0220250696132118,0.2234953966860174,0.0932952036605391,0.0750122009091179,-0.0789070194371636,-0.2520318497152335,-0.1725417264025853,-0.1406028113144649
10,0.0338983050847457,-0.1674117699800793,-0.0678966975072875,-0.1877946998568802,-0.0046778673683215,6,0,0.932642487046632,0.986842105263158,0.9285714285714286,0.9803921568627452,0.9217391304347826,-0.1950254888939744,-0.1812223016373434,-0.2315902233840771,-0.1584668396974963,-0.0311457274412485,-0.113500421246401,-0.0353673537347006,-0.0869329073482428,-0.0342499858491341,0.1483045237580732,0.0597116729253773,0.0263098590051712,-0.1607755030448402,-0.3295268253954166,-0.2913018963094544,-0.1847766987026675
11,0.042016806722689,-0.2282714856895296,-0.016136389154866,-0.2486486410068066,-0.1723059414204782,2,0,0.8680919725695845,0.9577922077922078,0.9583333333333334,0.9607843137254902,0.9495798319327732,-0.2602253917399417,-0.2330468349898657,-0.2737090236721697,-0.2534456370565033,-0.0408289683443406,0.0139252326602087,-0.0351630787672943,0.0311100066269052,-0.0438548195196994,0.1564001501694548,0.0512555050209852,0.0353084406441795,-0.2163705722202422,-0.3894469851593205,-0.3249645286931549,-0.2887540777006828
