period,DelegationDecision,sale_improvement,Manager_outperform,outperform_area,BadWeather,Holiday,dele_demand,dele_item_bakery,dele_item_dairy,sale_bakery_improvement,sale_dairy_improvement,Manager_outperform_bakery,Manager_outperform_dairy,outperform_area_bakery,outperform_area_dairy
0,0.8973214285714286,-0.0601670229763036,0.0160236568161319,-0.0601670229763036,5,1,0.7669902912621359,0.9097744360902256,0.8742857142857143,-0.1214180966328226,-0.0447819244382292,0.0300187654005693,0.0066721299332656,-0.1145789199457291,-0.1754022209354007
1,0.9352678571428572,-0.090418081647788,-0.019578566041378,-0.090418081647788,4,0,0.8197706171490988,0.924812030075188,0.9485714285714286,-0.1334388603881078,-0.0873399388792478,0.0184931095112405,-0.0458400151652702,-0.1758099411073422,-0.2160056814395534
2,0.9642857142857143,-0.1196777549724373,0.022312882369045,-0.1196777549724373,3,0,0.9359556227937468,0.9548872180451128,0.9771428571428572,-0.1661933531147564,-0.1131543124190398,0.0185545685820192,0.02487994736121,-0.2044207348444418,-0.3618865307391404
3,0.9662921348314607,0.1838283458647193,-0.0200423794181328,0.1838283458647193,6,0,0.9781634938409854,0.9511278195488722,0.9883720930232558,-0.1216866987874618,0.3691093480265597,0.0085914705672901,-0.0333873494242118,-0.199485022903195,-0.2647763673580051
4,0.9653061224489796,0.0298398031429348,0.0125172166885872,0.0298398031429348,0,0,0.973630831643002,0.9682539682539684,0.9583333333333334,-0.0733946640630477,0.0729370891942876,0.0249843262608091,0.004695306092014,-0.0526479577551612,-0.145278320607626
5,0.7189695550351288,-0.6706480596027078,0.0813737758831335,-0.6706480596027078,6,3,0.2487992315081652,0.689795918367347,0.7485714285714286,-0.7109100052295111,-0.651600587247913,-0.0422488792886175,0.1558950457415581,-0.2646125998422015,-0.3995636864245864
6,0.7751756440281031,-0.0705879048186017,0.142120418265282,-0.0705879048186017,7,0,0.6767719897523484,0.8448979591836735,0.6685714285714286,-0.2379021271220063,0.0221732631357098,0.0424423032317892,0.1961103255635594,-0.0802033435217267,0.0992658109751538
7,0.7782805429864255,0.0091064566786205,0.0419605284401428,0.0091064566786205,6,0,0.7356106691623772,0.7807692307692308,0.7657142857142857,-0.0134431277381625,-0.0057703486973032,0.0765997822050453,0.0169898423494614,0.0230368768898381,0.106251249396807
8,0.8013544018058691,-0.0571157104441096,0.0357419400963991,-0.0571157104441096,6,0,0.8277272727272728,0.7969348659003831,0.8,-0.0992055071758444,-0.055745507792227,0.0474657582598163,0.0276167735953317,-0.0928747938124092,0.0056672355620736
9,0.7941834451901566,0.1426009375933005,0.1552190141320678,0.1426009375933005,1,0,0.7534750613246116,0.7992277992277992,0.7790055248618785,0.0458388820116426,0.1775031529802649,0.084942404917199,0.200565124097566,0.0302051696139111,0.209077897715892
10,0.720879120879121,0.149822350219177,0.0909356715108055,0.149822350219177,6,0,0.6900656814449918,0.6795366795366795,0.7671957671957672,-0.0022418500568478,0.2246770380240651,0.087815881453359,0.0927821982929749,-0.0146064506043609,0.2153153260216851
11,0.6274944567627495,0.1595045130280743,0.1937011586109929,0.1595045130280743,5,0,0.5952775476387738,0.6078431372549019,0.6402116402116402,0.0355394261704707,0.2136457010650109,0.1256734043525467,0.2358695839143017,-0.0215859766325492,0.2723189652613239
12,0.7873831775700935,0.0239773474733571,0.1386985057528078,0.0239773474733571,3,1,0.7105527638190955,0.8275862068965517,0.7301587301587301,-0.0476507564007021,0.0442946901799733,0.085717541448414,0.1737995116779406,-0.0613430150962686,0.0628160485575413
13,0.5976470588235294,0.1062078461700829,0.1871414194722148,0.1062078461700829,4,0,0.5370027752081407,0.5555555555555556,0.6321243523316062,0.0362018978523157,0.1227994922896523,0.1180148086970562,0.2334876025365628,-0.0400708494894588,0.131729831994869
