period,DelegationDecision,sale_improvement,Manager_outperform,outperform_area,BadWeather,Holiday,dele_demand,dele_item_bakery,dele_item_dairy,sale_bakery_improvement,sale_dairy_improvement,Manager_outperform_bakery,Manager_outperform_dairy,outperform_area_bakery,outperform_area_dairy
0,0.7527352297592997,0.0692797981298856,0.0414907862611431,0.0394238901202134,4,0,0.6519617808497662,0.8201438848920863,0.6395348837209303,0.0294174479942942,0.0793279071413018,-0.0450578675184681,0.0661143912227587,-0.0129536327249401,-0.0493378354190037
1,0.8251599147121536,0.2035370850890799,0.0829136341121856,0.1109403694722192,3,0,0.7558628983764282,0.8642857142857143,0.7582417582417582,0.0675111392055444,0.2513881561426994,-0.0152867619139937,0.1164936343653802,0.029283757475859,0.0026559378225987
2,0.7739872068230277,-0.0070570728056979,-0.0021802169188053,-0.0236320765867562,5,0,0.715809433515051,0.8071428571428572,0.7142857142857143,-0.0168857959102267,-0.0086246743514534,-0.0472540431505523,0.015737281384253,-0.0721182321888462,-0.1723573626895274
3,0.7252747252747254,0.3469036242316883,-0.0153223428142881,-0.0099141848416958,6,0,0.6778510838831291,0.7769516728624535,0.6368715083798883,0.072436523351726,0.449454293881768,-0.0571490250686423,-0.0029170343212423,-0.0053618007640072,-0.1844314215027968
4,0.773067331670823,-0.0216973939699257,0.0868045030393096,-0.0019723384563592,5,0,0.6956308296514482,0.7945205479452054,0.7371428571428571,-0.0653711500396522,-0.0096168473154511,0.0585652670471932,0.0974870783206066,-0.093760017875777,-0.1027274319802955
5,0.8927680798004988,0.0114443487758037,0.0464164954907749,-0.0113105458749376,0,0,0.8776805251641138,0.8858447488584474,0.8971428571428571,-0.1572072394325077,0.0734390332803968,-0.0438302377932844,0.0748193496674532,-0.1364605331246212,-0.1447763765215168
6,0.9923664122137404,-0.0723035722887191,0.0252654199179699,-0.0308972503130491,4,1,0.992456896551724,0.9907834101382488,0.9942857142857144,-0.1855497703552915,-0.032053884794509,-0.0175529498850279,0.0397075275798549,-0.1179722098312551,-0.1252686000607471
7,0.9647887323943662,-0.1396663191571844,-0.0157275214505135,-0.0234015373197843,5,0,0.9618839524156348,0.9836065573770492,0.9395604395604396,-0.1503404257964193,-0.1401595095318387,-0.0183952095614152,-0.014670827558866,-0.1209754942936267,-0.1172510631580963
8,0.946601941747573,-0.1845279553530578,0.0033820617125916,0.0132898403658884,7,0,0.8951301211028085,0.9521739130434784,0.9395604395604396,-0.1804314246573748,-0.1906931953608623,-0.0170780330600675,0.0116875816991964,-0.1455340160559013,-0.0287857250655588
9,0.9820971867007673,-0.2241788570609926,-0.0044594498033525,0.0471903133663845,7,0,0.9922407267221802,0.9787234042553192,0.9871794871794872,-0.0806233939898461,-0.2860269494234052,0.0020565899187676,-0.0078228801100379,-0.0061205945767454,-0.024034053531078
10,0.9977973568281939,0.1697019497672838,-0.0213634782367266,-0.0686374989059045,4,0,0.99853228962818,1.0,0.99438202247191,-0.2034485758043742,0.3127932162446256,0.0,-0.0265595667178036,-0.1943654777692409,-0.3057358690976077
11,0.9700748129675811,-0.3490292506153369,0.0016965181533448,0.0226874454010465,6,1,0.9866589327146172,0.9795081967213116,0.9554140127388536,-0.2301004925075284,-0.4003131106589743,0.0008695400351351,0.0021221073416242,-0.1164624987490186,-0.1739910682790372
12,0.8873239436619719,-0.3681691450595482,0.0388953250342923,-0.007142598105242,5,0,0.8147713950762017,0.929368029739777,0.8152866242038217,-0.2557681431442689,-0.4167301607324226,0.0462717654427653,0.0351224479626605,-0.1675731907491878,-0.1442725951255221
13,0.8098434004474273,-0.2363439645461088,-0.0717873833723424,-0.0357860830595176,5,0,0.7115384615384616,0.8383458646616542,0.7679558011049724,-0.1682246375146985,-0.2678856448091546,0.0816669488553471,-0.1416738951185976,-0.0883740426712848,-0.2156088414661044
14,0.8487584650112867,-0.2391509092657034,0.0886632815850359,-0.0605481320189362,0,0,0.8352469959946596,0.8697318007662835,0.8186813186813187,-0.156378350269847,-0.27655083869351,0.0731449844353932,0.095917169541659,-0.058645578791359,-0.2302361027625243
15,0.5,-0.042163829918265,0.0531017710311808,0.0592580187167458,3,0,0.4876054852320675,0.528957528957529,0.4576271186440678,-0.1832367219345667,0.0090731470549307,0.0627967240375578,0.0499561504090534,-0.0654274201191644,-0.1751518650576592
16,0.5483870967741936,-0.46027028631282,0.0514395898772157,0.0503268846907754,6,3,0.3385593220338983,0.5675675675675675,0.52,-0.3523163281493803,-0.5065378317408304,-0.0373451419194288,0.0981522343059029,0.0939810772379292,-0.2545009309175038
17,0.6359447004608295,-0.1552591754164902,0.025150497381364,0.0070475967384131,7,0,0.6512990320937341,0.637065637065637,0.6342857142857142,-0.0908922263404256,-0.1857464447468194,0.0373916496218546,0.0196719542172193,0.0668065572598539,-0.1086538969073753
18,0.5783410138248848,-0.2035915178842477,0.1032977196299239,0.0190420516783604,5,0,0.5608706656542647,0.6023166023166023,0.5428571428571428,-0.2035386863009227,-0.2080300830928377,0.1861770521749702,0.069886731034565,-0.1019757855886536,-0.1099056091548317
19,0.7695852534562212,-0.0772540329215346,0.1351058221263517,0.0705429961407282,6,0,0.761808367071525,0.7335907335907336,0.8228571428571428,0.0003926601564468,-0.1134972173610838,0.1730683735844687,0.1179333481163258,0.0368726647844474,-0.0014756192669735
20,0.7482517482517482,-0.0844599784681447,0.1272310929915296,0.0485725994468705,6,0,0.7529236657452689,0.7992125984251969,0.6742857142857143,0.0131614796699482,-0.1286701744657309,0.0532583922528612,0.1617100916971676,0.0194921930333833,-0.0672574311114302
21,0.7882352941176471,-0.1127383900990393,0.1253040165905926,-0.0518750733664103,1,0,0.8071161048689138,0.8588709677419355,0.6892655367231638,-0.0766311978522662,-0.1321334477496073,0.0236861572528204,0.1686430647267349,-0.0922649102499976,-0.1005587030139801
22,0.7183098591549296,-0.0704172689681995,0.1648968336072838,-0.0121631639989852,6,0,0.637201140601009,0.7510204081632653,0.6740331491712708,-0.1294518166164142,-0.0519090440083385,0.1541189538609664,0.168863842957429,-0.1418164171639273,-0.0612707560107184
23,0.7405660377358492,-0.0978479937419986,0.2346382197376018,-0.019738059889271,5,0,0.5953757225433526,0.8393574297188755,0.6,-0.0413233456104705,-0.125510078039828,0.0559431037308941,0.3131648761785997,-0.0984487484134904,-0.0668368138435149
24,0.7701149425287357,-0.1145535856174118,0.0711689679531582,-0.0640717305915344,3,1,0.7139950260004522,0.8692307692307693,0.6228571428571429,-0.1295110023024508,-0.1134690818058108,0.002947626420472,0.0980209739706787,-0.1432032609980173,-0.0949477234282427
25,0.8329411764705883,-0.0352372245677384,0.1522913506383981,-0.0207986609181621,4,0,0.724559686888454,0.9588477366255144,0.6648351648351648,0.0009464690757877,-0.0550928188718473,0.0729885619281426,0.1859655472037536,-0.0753262782659868,-0.0461624791666305
26,0.6894977168949772,0.2047733692636224,0.1436168384929197,0.1048877272914306,3,0,0.6383928571428571,0.7630522088353414,0.5925925925925926,-0.1446467280527372,0.3381576514647206,0.1261547415900685,0.1480911036075889,-0.2137283718760441,0.1745214440033697
27,0.6607142857142857,0.101146674812168,0.1018349252090708,0.030998873784275,5,0,0.6817521278804235,0.640926640926641,0.6878306878306878,-0.0057864528713419,0.1379036725191725,0.1076691046647146,0.0997915833038643,-0.115378836623587,0.0435044189296347
28,0.7818574514038877,-0.0089855849456021,0.0929880752207017,0.0070110733516843,2,1,0.6662647697130456,0.7781818181818182,0.7872340425531915,-0.051302388163666,0.0024805128857297,0.1089789712290067,0.0869219447378914,-0.0938275263588687,-0.0901211762797657
29,0.41720430107526885,0.030051616833034,0.3297231276198117,-0.0197364404943668,0,0,0.3492507492507492,0.4343065693430657,0.3926701570680628,0.0212265428459386,0.0278758693596402,0.2184319150155637,0.3740461511568504,-0.0697619692052288,-0.0897947267228881
30,0.7218683651804672,0.028126465426876,0.0921269166829135,-0.0534943882125743,5,0,0.6681338028169014,0.6441281138790036,0.8368421052631579,-0.0433001591064126,0.0510555276416523,0.1425892751348109,0.0737147598292147,-0.1103337339483911,-0.1280689161166732
31,0.6417910447761195,0.0219475068739429,0.1584072375416256,-0.0302940104176835,2,0,0.4503112255848894,0.5740072202166066,0.7395833333333334,-0.0958402539340047,0.0634949251954666,0.2252647964566671,0.1356223262313984,-0.1529795380218944,-0.0783982521004075
32,0.6609808102345416,0.7912604558139,0.1373869940007698,0.1987208110093817,5,0,0.6379135376496854,0.7032967032967034,0.6020408163265306,-0.1090618265721956,1.1422234892954837,0.1686048854723032,0.1321825608163928,-0.1617936216315954,0.3158694524313256
33,0.7071583514099783,-0.0329367024942769,0.1601746819555095,-0.0229919487439142,1,1,0.6717193590298831,0.7838827838827839,0.5957446808510638,-0.1189466469031004,-0.0038231514880601,0.1248700172581827,0.1726912405214211,-0.043491010425013,-0.1005278111549668
34,0.5266393442622951,0.0707343802623075,0.2657328962775354,0.0593823563046112,5,0,0.451993490642799,0.5604395604395604,0.4837209302325581,-0.0369489906253811,0.1079608024605789,0.2590996985745836,0.2680440823775573,-0.0644659448424906,0.000390877052472
