period,DelegationDecision,sale_improvement,Manager_outperform,outperform_area,BadWeather,Holiday,dele_demand,dele_item_bakery,dele_item_dairy,sale_bakery_improvement,sale_dairy_improvement,Manager_outperform_bakery,Manager_outperform_dairy,outperform_area_bakery,outperform_area_dairy
0,0.9308035714285715,0.2216322881640667,0.0101174491524332,-0.1513093295517602,3,0,0.9484136594817149,0.9071428571428573,0.9702380952380952,0.2190450786876499,0.1894505521571046,-0.0075692315210715,0.0217407900158957,0.1249080948256309,0.0498795935025049
1,0.9665178571428572,0.2032876283502157,-0.0077190444200647,-0.094865652999703,5,1,0.9764453961456104,0.9821428571428572,0.9404761904761904,0.0923446252333954,0.2410946369709483,-0.0013387998293671,-0.0113198806616137,0.0991838019204888,0.1104743404737768
2,0.9176755447941889,0.2052842796598211,-0.0164107497906356,-0.2003277364498292,3,0,0.8852934073895194,0.9714285714285714,0.8392857142857143,0.035609495865564,0.2806963357133958,0.0030109078233252,-0.0264811659132236,-0.0026178858641214,0.0319641173932952
3,0.9806295399515739,0.214944831320419,0.0471213249225146,-0.1564356929161511,5,0,0.973170731707317,0.979591836734694,0.9821428571428572,0.0885283694699538,0.262350908329273,0.0011814641403754,0.0725228970256583,0.0332959331913342,0.0986182199911989
4,0.9734939759036145,0.0269873307010179,-0.006052992958032,-0.1891624751114101,4,1,0.97015873015873,0.9959514170040484,0.9404761904761904,-0.110334184353923,0.0865926684555957,-0.018749330763465,0.0006127700376364,-0.0427566238298866,-0.0066220468106424
5,0.7433035714285715,-0.1389580924772258,0.0559708190039861,-0.1530960211388231,3,0,0.6605839416058394,0.8142857142857143,0.625,-0.1011888884654956,-0.1870286198538603,0.0097539375248353,0.0887354347769244,0.0166204133499066,-0.3712536319664503
6,0.6923076923076923,-0.7221762298911456,0.1641032583976847,-0.1734377336844179,6,3,0.2652005174644243,0.7526132404181185,0.5892857142857143,-0.7123042335098884,-0.7362024741334875,0.1298393211412731,0.18806460852258,-0.2660068281225788,-0.4841655733101608
7,0.6964285714285715,-0.2210108452718196,-0.0145948886905745,-0.1437303947128149,7,0,0.6330110991765127,0.6857142857142857,0.7142857142857143,-0.1449148344320391,-0.2913845631881928,0.0217933174067075,-0.042750870428543,0.0127839491682404,-0.2142920153487487
8,0.7450549450549451,-0.2065548474966006,-0.0152087097257262,-0.237783813904004,5,0,0.6985743380855397,0.8048780487804879,0.6428571428571429,-0.2002152955073734,-0.2325993446557203,-0.0417918877144656,0.0025564490536849,-0.0986523947951043,-0.1344748707177143
9,0.9524838012958964,-0.2138952857924303,-0.0206158170726092,-0.2435348723820055,6,0,0.9328119445431924,0.9721254355400696,0.9204545454545454,-0.1538696033227909,-0.2741613977341893,-0.0109952713352848,-0.0278071303752423,-0.1173895986947902,-0.162139799640079
10,0.8430962343096235,-0.1710742704364579,0.0764592090725219,-0.2776531921810881,6,0,0.844478527607362,0.8243243243243243,0.8736263736263736,-0.1992150287695767,-0.1759919446695467,0.043703861886889,0.0968708504553787,-0.1928843154061415,-0.1145792013152461
11,0.9219712525667352,-0.1118920718577011,0.0717355528838133,-0.2851974412731107,1,0,0.9058967308279866,0.9411764705882352,0.8895027624309392,-0.1658728041763518,-0.1018798974650546,0.0282399116796101,0.0976388392758764,-0.1815065165740832,-0.0703051527294274
12,0.9396378269617707,-0.1936537693760673,0.103102127673596,-0.3594299883605164,6,0,0.903663500678426,0.9545454545454546,0.9153439153439152,-0.2261745989406699,-0.1951373471373208,0.0095033182993296,0.160805712684536,-0.238539199488183,-0.2044990591397008
