period,DelegationDecision,sale_improvement,Manager_outperform,outperform_area,BadWeather,Holiday,dele_demand,dele_item_bakery,dele_item_dairy,sale_bakery_improvement,sale_dairy_improvement,Manager_outperform_bakery,Manager_outperform_dairy,outperform_area_bakery,outperform_area_dairy
0,0.7685589519650655,0.0429640724610841,-0.1501627386344473,0.04160722408218,5,1,0.5166304009947156,0.8380281690140845,0.6407185628742516,-0.0822313348278975,0.0935539204743045,-0.5115491161598776,0.0044893451688365,-0.075392158140804,-0.037066376022867
1,0.8004201680672269,0.0229839926918439,0.0310184865094057,-0.0082859923951788,4,0,0.6631067961165048,0.8571428571428571,0.6971428571428572,-0.05682158758408,0.0506830455004582,0.0560329457599754,0.0195685198727841,-0.0991926683033143,-0.0779826970598473
2,0.8297413793103449,0.0971463813757399,0.0032073499232318,-0.0625057107593652,3,0,0.7414134742404227,0.8601398601398601,0.7719298245614035,-0.1226965924946027,0.1953094397878753,-0.0092056221067404,0.0078528900761544,-0.1609239742242881,-0.0534227785322252
3,0.8157303370786517,0.0012763717331907,-0.0145123984772665,-0.0475681421604394,5,0,0.6483478260869565,0.8560885608856088,0.7425149700598802,-0.096536128424841,0.0384330183442904,-0.0137716773489099,-0.0148410063839428,-0.1517685647034605,-0.1252996699937836
4,0.7113163972286375,0.3687506758851052,-0.0011023511290994,0.0071482955644923,6,0,0.424496644295302,0.7906976744186046,0.5798816568047337,-0.0587568990083169,0.5693533365906668,0.0771270052742841,-0.0250267923222486,-0.1365552231240501,-0.064532378793898
5,0.722397476340694,-0.0348729937310747,0.0177373725662093,-0.0241038992159522,5,0,0.5813768404297652,0.7978142076502732,0.6194029850746269,-0.1528868575877834,0.0130436540360735,0.0188065973378105,0.017281468731078,-0.1812757254239081,-0.0800669306287709
6,0.9183673469387756,0.1120346445903684,0.0056088648434075,0.0304172814285722,0,0,0.9176928062216462,0.9183673469387756,0.9183673469387756,-0.0842580978379132,0.1980001581683265,-0.0111396506352291,0.0121369153369817,-0.0635113915300267,-0.0202152516335871
7,0.9972527472527473,0.0918432611753461,0.0066061767896043,-0.1279071240672937,5,0,0.996031746031746,0.9952380952380953,1.0,-0.1412891274851103,0.1968500476769753,-0.0017772270615588,0.009673210734126,-0.1192640578718984,-0.026645349009042
8,0.5447941888619855,-0.1837328888910186,0.1153994384664515,0.310410657334341,6,3,0.2547884187082405,0.6571428571428571,0.3809523809523809,-0.4639593576462682,-0.0512120175517888,0.0388749001848362,0.1374449528285246,-0.0176619522589586,0.2008248832715378
9,0.6634382566585957,-0.0776997282178497,0.0961490420600254,0.2320633060099215,7,0,0.4804651162790698,0.6530612244897959,0.6785714285714286,-0.2405265122974933,-0.0063886555892007,0.2567294776982943,0.0335626836739923,-0.0828277286972137,0.0707038922502433
10,0.8135593220338984,-0.1472767150428936,-0.0300701877800497,0.1065165476871466,5,0,0.7680262199563,0.8857142857142857,0.7083333333333334,-0.1198675935526271,-0.1720844663876973,-0.0456767620126164,-0.0216103791710055,-0.018304692840358,-0.0739599924496913
11,0.9031476997578693,-0.0863795257759912,-0.0284408839527488,0.1348391126753106,6,0,0.9034198860038,0.9142857142857144,0.8869047619047619,-0.0996455513093328,-0.0912202765154836,-0.0020257219927877,-0.0417852866258601,-0.0631655466813321,0.0208013215786266
12,0.7336561743341405,0.1272322999373041,0.0655973336446331,0.2457859510331478,6,0,0.7417318099819603,0.689795918367347,0.7976190476190477,-0.0223801341444412,0.189202150515309,0.1083930120013699,0.0476580448451117,-0.016049420781006,0.2506148938696096
13,0.8843373493975903,-0.0169568357105228,0.0593444636251236,0.0416322245939996,1,0,0.9045317220543808,0.9020408163265308,0.8588235294117647,-0.061401132642373,-0.0067814036924116,0.0438894567649171,0.0667917037988967,-0.0770348450401044,0.0247933410432155
14,0.7023809523809523,0.0371800227200744,0.1292974024167884,0.0524949961531927,6,0,0.683218101822753,0.7183673469387755,0.68,-0.0001578126082795,0.0430441511606422,0.07251175555644,0.157053494339354,-0.0125224131557926,0.0336824391582622
15,0.8095238095238095,-0.0550441299537152,0.0978848024542314,0.0145891707969381,5,0,0.810254735467015,0.8,0.8228571428571428,-0.0411132949142875,-0.0741507856185887,0.0998529871692419,0.0968453996982263,-0.0982386977173074,-0.0154775214222756
16,0.7219626168224299,0.0072496927923096,0.1384348030413624,0.0700785722657428,3,1,0.6924679964275082,0.6837944664031621,0.7771428571428571,-0.0627471123920399,0.0301470461839978,0.1788168970382834,0.1197005071440529,-0.0764393710876064,0.0486684045615658
