period,DelegationDecision,sale_improvement,Manager_outperform,outperform_area,BadWeather,Holiday,dele_demand,dele_item_bakery,dele_item_dairy,sale_bakery_improvement,sale_dairy_improvement,Manager_outperform_bakery,Manager_outperform_dairy,outperform_area_bakery,outperform_area_dairy
0,0.9027777777777778,-0.1234582904364135,-0.0327127444116183,-0.1071871972335625,5,1,0.8166926677067082,0.926984126984127,0.8571428571428571,-0.1393663532371084,-0.1186760824926087,-0.1078079331941544,0.0338485212125362,-0.1325271765500149,-0.2492963789897802
1,0.9623762376237623,0.0034865655527718,-0.0145947207528631,-0.027100089451609,4,0,0.9332096474953616,0.9525316455696202,0.978021978021978,0.0410338897492278,-0.0416495084047957,-0.0297668378878158,0.000364651789954,-0.0013371909700065,-0.1703152509651012
2,0.9256360078277887,0.0588122092686174,-0.0380901712947959,-0.0354305576224471,3,0,0.875411496581413,0.9503105590062112,0.8791208791208791,-0.0259584698705498,0.1240906552645722,0.0323202083327951,-0.0934684580433571,-0.0641858516002352,-0.1246415630555283
3,0.9429133858267718,0.2296201825107661,-0.015708603837307,-0.1283779489802519,6,0,0.9211026615969582,0.9409937888198758,0.9441340782122905,0.0347932477177251,0.3929112709822202,-0.0169814473590847,-0.014850318203582,-0.0430050763980081,-0.2409744444023446
4,0.9365079365079366,-0.0512822234618608,-0.0571217909525714,-0.0318554235460863,5,0,0.89171974522293,0.9409937888198758,0.9257142857142856,-0.0069216882416858,-0.1019990285412348,-0.0293719307314551,-0.0849762150547059,-0.0353105560778105,-0.1951096132060792
5,0.9762376237623763,-0.0524049408079826,-0.0070073000017975,-0.0757602195432485,0,0,0.9702048417132216,0.9664634146341464,0.9941176470588236,-0.121484612291344,-0.0001434097622804,-0.0246007012076353,0.0070236849561569,-0.1007379059834575,-0.218358819564194
6,0.9789227166276347,-0.3807087843173993,0.1138259008275827,-0.2856563078777557,3,0,0.9667838999609224,0.9897959183673468,0.9548872180451128,-0.4979850956972595,-0.2810837553394254,0.0768230235891079,0.1372790141487117,-0.3801757938818573,-0.4653087674520154
7,0.6159250585480094,-0.5881365463412844,0.0640845932932934,-0.079093369449648,6,3,0.3032217308907138,0.7278911564625851,0.3684210526315789,-0.7303985318149541,-0.4635475681897888,-0.0620881082533057,0.1216396027645813,-0.2841011264276445,-0.2115106673664621
8,0.8454332552693209,-0.3307449962510576,0.0489237388408886,-0.170487027024217,7,0,0.8395522388059702,0.9183673469387756,0.6842105263157895,-0.4910548515986618,-0.1926102865078543,0.1772924353861382,-0.0245231816449043,-0.3333560679983822,-0.1155177386684103
9,0.9531615925058547,-0.3325564118379447,0.1639422369063136,-0.1114180330101442,5,0,0.9550281074328544,0.9591836734693876,0.9398496240601504,-0.3663104578239033,-0.309272316086299,0.1737934216743731,0.1557390079100205,-0.2647475571116343,-0.211147842148293
10,0.9789227166276347,-0.2801524537147285,0.0058437760014415,-0.1497742484260197,6,0,0.9922558922558924,0.9829931972789115,0.9699248120300752,-0.2010113022869805,-0.3599169817971075,0.006724848744445,0.0048455180232208,-0.1946805889235453,-0.2985042384428069
11,0.7741935483870968,-0.1586041749034755,0.0493734567469731,-0.0811208916032168,5,0,0.87248322147651,0.7414965986394558,0.8428571428571429,-0.1222546394134104,-0.200867271831703,0.0273390939376042,0.0713407634906449,-0.1793800422164303,-0.1421940076353899
12,0.8329571106094809,-0.2160250663230326,0.0450611617568809,-0.1665001979049287,3,1,0.8912358133669609,0.8481848184818482,0.8,-0.1861668905449225,-0.2517635517824694,0.0205761143818334,0.0692338046599602,-0.199859149240489,-0.2332421934049013
13,0.9090909090909091,-0.1594168552056578,0.0457616339595356,-0.1463498775442135,4,0,0.937560975609756,0.9245283018867924,0.875,-0.1265753471538941,-0.1984868768677573,0.0299246706176225,0.0614260212801745,-0.2028480944956686,-0.1895565371625405
14,0.6680942184154176,-0.1313887202856599,0.1411676827376798,-0.2347208765214577,3,0,0.7786458333333334,0.68125,0.6394557823129252,-0.1831723406257753,-0.0939560706387824,0.0792356412136447,0.1918461264801788,-0.2522539844490822,-0.2575922781001333
15,0.6311300639658849,-0.0559098498097358,0.0983853364236455,-0.127727347603124,5,0,0.7409384658611969,0.6180124223602484,0.6598639455782312,-0.0683099615842024,-0.0550558878715828,0.1102445637054583,0.0877720859384099,-0.1779023453364475,-0.1494551414611205
16,0.5923566878980893,-0.2519589820827084,0.1122397053720686,-0.2383810204647529,2,1,0.6926188068756319,0.5559006211180124,0.6711409395973155,-0.2743349960215265,-0.2398903106876721,0.1896010810148501,0.0452032893528304,-0.3168601342167292,-0.3324919998531676
17,0.4842105263157894,-0.0588922161867179,0.1713451404115708,-0.1094520515986919,0,0,0.6592592592592592,0.3824451410658307,0.6923076923076923,-0.1085224890698927,-0.0242127968931543,0.1604542323479609,0.1803763528575646,-0.1995110011210601,-0.1418833929756826
18,0.6310043668122272,-0.0177156771959153,0.1378196431222194,-0.0996538127911282,5,0,0.7186108637577916,0.5369127516778524,0.80625,-0.1364145826025205,0.0792014323166492,0.1233460205898379,0.1483321603946831,-0.203448157444499,-0.0999230114416763
19,0.5570469798657718,-0.1094796815184183,0.195032658597572,-0.1629096502819768,2,0,0.6221330275229358,0.4190140845070422,0.7975460122699386,-0.2104227448900144,-0.0276679884870437,0.1948422554462768,0.1951729984031088,-0.2675620289779041,-0.1695611657829178
20,0.6385809312638582,0.3532456931383381,0.0497136677552571,-0.2439726850149108,5,0,0.6358741853216209,0.625,0.6608187134502924,-0.2131178398172468,0.8524064002793228,0.0798968219209992,0.0380760325001693,-0.2658496348766467,0.0260523634151647
21,0.5670995670995671,-0.205614831464649,0.1165432915520076,-0.1972997331769919,1,1,0.6212075698407931,0.5214285714285715,0.6373626373626373,-0.2971363546916041,-0.1312956238485154,0.1096283478019456,0.121621545514197,-0.2216807182135167,-0.2280002835154221
22,0.6823027718550108,-0.1462211184852503,0.0251103073095174,-0.1598078845595736,5,0,0.7185354691075515,0.7214285714285714,0.6243386243386243,-0.2057598028730567,-0.1015860394893537,0.0559129591726812,0.0003936252036305,-0.2332767570901662,-0.2091559648974605
23,0.5126050420168068,-0.2099362696172541,0.1147890135846383,-0.1726301831438803,6,0,0.5302071346375143,0.55,0.4591836734693877,-0.1943805131802975,-0.2327599980160787,0.130273349580408,0.100031336457585,-0.2068115653604866,-0.3619457208557156
24,0.7668067226890757,-0.324028263979264,0.0367538025440279,-0.1588795967088676,4,0,0.8106896551724138,0.7107142857142857,0.8469387755102041,-0.3429101891699963,-0.3143370622287577,0.0676472936707577,0.0098813230942572,-0.2154802777207781,-0.2279775590987839
25,0.9076305220883535,-0.2588542354204793,0.0666836256222958,-0.2756230041518425,4,0,0.9353481254781943,0.9111842105263158,0.9020618556701032,-0.3483003790244611,-0.1858322337722015,0.0248418573250074,0.0970833948994789,-0.3999109973050788,-0.3135173494540357
26,0.6704761904761904,-0.3479422253420644,-0.0162244036773303,-0.3303296781567802,6,0,0.6323076923076923,0.7055214723926381,0.6130653266331658,-0.3957426056006639,-0.3117392228599096,-0.0068169986027014,-0.0237210235692909,-0.4433246343624232,-0.3830113386464182
27,0.653846153846154,-0.3010933023154347,0.0456100485003168,-0.4650431022548514,1,0,0.5533130236100533,0.6845425867507886,0.6059113300492611,-0.433645051720155,-0.1884803959890414,0.0479036518092698,0.0441571519811792,-0.5016661046266604,-0.5514033902645964
28,0.5482625482625483,-0.3336984553178147,0.1864423540405819,-0.4320858632574893,2,0,0.4717256475738781,0.5079365079365079,0.6108374384236454,-0.4449815621283549,-0.2400311835985619,0.1534181314692802,0.2083336228623561,-0.4914967414863265,-0.4957534607499538
29,0.803088803088803,-0.3927704209264686,0.0784927515438857,-0.456431030630351,3,0,0.8042862919530934,0.7682539682539683,0.8571428571428571,-0.4861780131589079,-0.3146773627224288,0.0623700030341001,0.0894646904179131,-0.518754230994207,-0.5449116980804785
30,0.832046332046332,-0.3720585378764379,0.077946924804429,-0.3639010235080965,3,0,0.7735767057800956,0.8380952380952381,0.8226600985221675,-0.4238913748406471,-0.3319297124422,0.0752558495816283,0.0800532952427183,-0.4085071719387613,-0.4619557131480752
31,0.7451737451737452,-0.2823804457523614,0.1356054428483167,-0.437557075359261,2,0,0.5941485371342836,0.7587301587301587,0.7241379310344828,-0.4352278852488471,-0.1515519680220044,0.1115894242499142,0.1501157198509087,-0.4302541747117362,-0.4733291207448846
32,0.6833976833976834,-0.3238588327473802,0.2683125307387802,-0.3436121390380007,1,0,0.5836909871244635,0.6888888888888889,0.6748768472906403,-0.4292387854105527,-0.2356580659811232,0.1853262524508038,0.3245595804647685,-0.3945900064365129,-0.4158096868998479
33,0.4787644787644788,-0.2975924878335438,0.3982396477135499,-0.2625645627589552,4,0,0.3331275084902748,0.4603174603174603,0.5073891625615764,-0.3733262604916195,-0.2365899705735594,0.4864342239592269,0.332526509818602,-0.3524898023536477,-0.3709418016904247
