period,DelegationDecision,sale_improvement,Manager_outperform,outperform_area,BadWeather,Holiday,dele_demand,dele_item_bakery,dele_item_dairy,sale_bakery_improvement,sale_dairy_improvement,Manager_outperform_bakery,Manager_outperform_dairy,outperform_area_bakery,outperform_area_dairy
0,0.8037190082644627,0.1608142812531486,0.1155347460644568,-0.230548020860538,4,0,0.7542728152208965,0.8222222222222222,0.7650602409638554,0.3771442992231853,0.0184915029302852,0.1032770648871934,0.1253914057725394,-0.1026050287494513,-0.4023905001933117
1,0.8491735537190083,0.0900659615367369,0.0535400875997535,-0.1159806626472871,4,1,0.8688081657160012,0.8466453674121406,0.8538011695906432,0.2836211485321531,-0.0378793778091836,0.0415388910917261,0.0630621558675495,0.1532495465119788,-0.197304447040454
2,0.8938775510204082,0.1085101727408532,0.0357384604716103,-0.2365170728616814,4,0,0.8995609220636663,0.9111111111111112,0.8628571428571429,0.2118564451447488,0.0339950388281547,0.0430873582528349,0.0306162864153411,0.0013985169983222,-0.195032176282189
3,0.7836734693877551,0.2115496298260046,0.0113536344835459,-0.25290082409269,1,0,0.8034976924945348,0.8,0.7542857142857143,0.2569002483347153,0.170311134353747,-0.0049935884457042,0.0217946529485856,0.1050159881688549,-0.1307230771542664
4,0.8040816326530613,0.1849021273734789,0.046461618592697,-0.1132044520619026,5,1,0.8371139655643618,0.780952380952381,0.8457142857142858,0.3058325787153185,0.0990299807066439,0.0403431101959385,0.0507849937581668,0.312671755402412,-0.0315903157905275
5,0.7254098360655739,0.1912813814373058,0.1374245143503212,-0.1815969500860602,4,0,0.750212886744252,0.7348242811501597,0.7085714285714285,0.3030256117707686,0.1107971705068304,0.0196820631059296,0.2195637512568771,0.2606545310515342,-0.0178685720534751
6,0.7510460251046025,0.186126502055613,0.1172770550334137,-0.2192775066593312,3,0,0.7692307692307693,0.759075907590759,0.7371428571428571,0.1703118074568277,0.1815625485746685,0.1147170426746398,0.1187850029280648,0.1320844257271423,-0.067169669745432
7,0.8660907127429807,0.1845520055488665,0.0147392306047297,-0.1867621869503991,5,0,0.8624888624888625,0.8645833333333334,0.8685714285714285,0.2176459735208603,0.1509205151290435,0.037163172836213,0.0006305281340469,0.1624135372422407,-0.0128121732090305
8,0.9760348583877996,0.5256563287923496,0.0108087793394295,-0.1589595146600066,6,0,0.98355091383812,0.989547038327526,0.9534883720930232,0.2885199802350167,0.648714172086262,0.0041779489458351,0.0138906407805238,0.2107216561192834,0.0148284567016971
9,0.9758241758241759,0.2108189823700567,0.0111552589807714,-0.1261024612681681,5,0,0.9874715261958996,0.989547038327526,0.9523809523809524,0.2453211915824923,0.1760406624874988,0.0019147849187697,0.0169743171195953,0.2169323237463675,0.0829300778226543
10,0.9956043956043957,0.1607477370723923,-0.0001672087635183,-0.1822758000247798,0,0,0.9988098780124964,0.9965156794425089,0.9940476190476192,0.1328389259894686,0.1636750640486926,-0.0004560260586319,0.0,0.153585632297355,-0.054540345753221
11,0.9725158562367865,0.1631655089732054,0.0103437505137352,-0.1815644330542969,3,0,0.9592274678111588,0.9700996677740864,0.9767441860465116,0.2668251541223351,0.0878203370431979,0.0057995178786661,0.0134909151618019,0.2710711945008609,0.0799569040520649
12,0.9462809917355373,0.1396619322330511,-0.0065382462660649,-0.1514682175673811,2,0,0.9332215702710256,0.9322033898305084,0.9682539682539684,0.234823695076356,0.0696472690318713,-0.0127692731995162,-0.00226041746696,0.249025204658083,0.1012623242162834
13,0.9439834024896266,-0.0987456938218488,0.0065337545115247,-0.1764040400389925,7,0,0.945718901453958,0.9283276450511946,0.9682539682539684,0.0251918709083621,-0.1830656630943824,0.0226337346406851,-0.005481770365367,0.0600892795098355,-0.0211581927990789
14,0.9567901234567902,-0.0717714938612132,0.0152843001997607,-0.2560798163216276,1,0,0.9567956795679567,0.9427609427609428,0.9788359788359788,0.0467594546391512,-0.1531938121378662,0.0139960580354429,0.016231321576904,0.0731292055287496,-0.0768257073423067
15,0.8991596638655464,-0.0852615099299119,0.0173851233012078,-0.1803733500522644,5,0,0.9404145077720208,0.8741496598639455,0.9395604395604396,0.0617740557024734,-0.1834767095947594,0.0188567319791479,0.0162470892000432,0.0720391567785045,-0.0525659344139146
16,0.9411764705882353,-0.2912930018104799,0.0170731603904128,-0.1876668495797963,6,1,0.943046820405311,0.9285714285714286,0.9615384615384616,-0.1798592275114995,-0.3659093166847323,0.0141904096989039,0.0192905577155786,-0.0662212337529897,-0.1395872743047952
17,0.9180672268907563,-0.2887658526930208,0.041164095714404,-0.1901430143793522,5,0,0.917854463615904,0.9217687074829932,0.912087912087912,-0.1460127539280783,-0.3820375948335431,0.0164338395717372,0.0614884776702206,-0.0578178015329972,-0.1095800292266426
18,0.832271762208068,-0.1272346343797871,0.1438978744751315,-0.1508161268148892,5,0,0.8502654867256637,0.8333333333333334,0.8305084745762712,-0.1518659034951361,-0.1228649065307094,0.0294799793172361,0.2096926475734044,-0.0720153086517224,-0.0705881031876592
19,0.7752100840336135,-0.055070338633201,0.0922327691497286,-0.1181281631112962,0,0,0.8614634146341463,0.7346938775510204,0.8406593406593407,-0.0131717072322448,-0.0911159533119783,0.0653242518592118,0.1096076679376182,0.0845610642462432,-0.0448012173809926
20,0.6764705882352942,0.0705737750951635,0.0738556945889692,0.0593449593653079,3,0,0.5994962216624685,0.7414965986394558,0.5714285714285714,-0.0035012862084102,0.1020182403347521,-0.0176094081849582,0.1230418400469889,0.114308015606992,-0.0822067717778378
21,0.7163561076604554,-0.5173326843618478,0.0602886450185227,0.0343763436539389,6,3,0.328996282527881,0.7408637873754153,0.6758241758241759,-0.6476658445394992,-0.4455076542326882,0.1520346007669953,0.0256193090808707,-0.2013684391521896,-0.1934707534093615
22,0.4714587737843552,-0.2334123762194576,0.2967661797648079,-0.1559474107298085,7,0,0.3937721718565234,0.3780068728522336,0.6208791208791209,-0.1932196776102183,-0.266343139237391,0.5287381121362669,0.1450621358721273,-0.0355208940099387,-0.1892505913979469
23,0.6823027718550108,-0.1121117044272703,0.1033037954430168,-0.1420639340065467,5,0,0.6608459448971673,0.7073170731707317,0.6428571428571429,-0.0294587321144926,-0.1717222325729351,0.042448017319022,0.1457109590425618,0.0721041685977764,-0.0735977586349291
24,0.8742004264392325,-0.169697900701282,0.0500903521704427,-0.1983856738313864,6,0,0.9134137686302342,0.8466898954703833,0.9175824175824177,-0.0713850969480914,-0.2379431707327949,0.0374642699951003,0.0592402512695594,-0.0349050923200908,-0.1259215726386846
25,0.8577586206896552,-0.0480788494235791,0.0199835125479308,-0.153133692875762,6,0,0.8886075949367088,0.8257839721254355,0.9096045197740112,0.0124676327191061,-0.0952967169532388,0.0498780533278459,8.748965660646666e-05,0.0187983460825412,-0.0338839735989381
26,0.8189655172413793,-0.0062134768296128,0.0558654358294276,-0.178327268746576,1,0,0.8864577173270254,0.7560975609756098,0.9209039548022598,0.095493286904002,-0.078402493908107,0.062835729197551,0.0509380236747695,0.0798595745062705,-0.0468277491724798
27,0.8443496801705757,0.0121159074189165,0.0554266763686358,-0.1517555110128332,6,0,0.8885331781140862,0.8083623693379791,0.9010989010989012,0.1526251163737618,-0.0833648664047416,0.0513064427625662,0.0585078262377665,0.1402605158262486,-0.0927265784071215
28,0.8068669527896997,-0.0742071447301319,0.1195528981212631,-0.2197653417522962,5,0,0.8287373004354136,0.7535211267605634,0.8901098901098901,0.1636315824074683,-0.2265533537045853,0.1113136888147104,0.1269246392964539,0.1065061796044483,-0.1678800895082722
29,0.7805907172995781,-0.0168169956438228,0.0909855206580376,-0.1482269809863406,3,1,0.8241995073891626,0.708904109589041,0.8956043956043956,0.1950604507349308,-0.1543998613136776,0.0476361985168854,0.1274194945558911,0.1813681920393642,-0.1358785029361095
30,0.8012048192771085,0.0573739815274503,0.1254589555903467,-0.1403224096132635,4,0,0.8439288942452546,0.7619047619047619,0.8688524590163934,0.215991822556257,-0.049409035399377,0.0641347076161077,0.1721107772764553,0.1397190752144825,-0.0404786956941602
31,0.8356713426853708,0.163230379988497,0.0140827016103005,-0.1140905535661847,3,0,0.8998255669075504,0.8012618296529969,0.8956043956043956,0.1981142679003522,0.1287855248754062,0.0395271105275353,-0.0019785201499206,0.1290326240770452,-0.0348506825859446
32,0.898989898989899,0.1061628172037282,-0.0587569756646223,-0.1504935211509792,5,0,0.9209603452926896,0.8690095846645367,0.9505494505494504,0.1416186503400553,0.0720499084710223,0.0315549487293802,-0.1159509861974775,0.0320262665878101,-0.0223493451185154
33,0.9085603112840467,0.0365052101512074,0.0432647905077307,-0.1642885885074641,2,1,0.948746831878344,0.8871951219512195,0.946236559139785,0.0982926193056383,-0.0124467836539578,0.0222209349475757,0.057182964875467,0.0557674811104355,-0.1050484728194532
34,0.9154135338345865,0.101974023561191,-0.0595984435033142,-0.1962137274003515,0,0,0.922756253065228,0.8928571428571429,0.9540816326530612,0.0869044261262541,0.0979580210740333,0.0120559948129603,-0.1017824787364477,-0.0040840859249133,-0.019712575008495
35,0.9052044609665428,0.0569348951048589,0.0072794127780706,-0.1992132231739808,5,0,0.9449121962954052,0.8601190476190477,0.9801980198019802,0.0052148169512301,0.0752454317892146,0.0067080517750071,0.0075970718583767,-0.0618187578907484,-0.1038790119691109
36,0.8311688311688312,0.1332424265886219,0.0639633814253724,-0.1547818967133227,2,0,0.8899082568807339,0.8095238095238095,0.8669950738916257,0.0745619150826757,0.1547936749367192,0.0492242352476811,0.0721197863315967,0.0174226309947859,0.012900497640845
37,0.7992633517495396,0.7732559434709482,0.0823699986018163,0.0580503876106008,5,0,0.7481036662452591,0.788235294117647,0.8177339901477833,0.2195546092492487,1.0816596439328356,0.0777865285049966,0.0839669265987611,0.1668228141898488,0.2553056070686775
38,0.8105646630236794,0.1852341312063468,0.0881621729083342,-0.002555746567087,1,1,0.834296218487395,0.8200589970501475,0.7952380952380952,0.0942844842760226,0.2253635940372388,0.0484651162790697,0.1092447151252798,0.16974012075411,0.128658934370332
39,0.8284132841328414,0.1093276335820409,0.0194023853369155,-0.1026178278410296,5,0,0.8826086956521739,0.7946428571428571,0.883495145631068,0.0888130618546425,0.1084631649365754,0.0266495308037535,0.0151688963078278,0.0612961076375329,0.0008932395284685
40,0.9263351749539595,0.0554331573934513,0.0015285142128587,-0.0970929758953237,6,0,0.9557083906464924,0.8958333333333334,0.9758454106280192,0.0853775175435434,0.025195374719938,0.0121409787830724,-0.0051532299065663,0.0729464653633542,-0.1039903481196989
41,0.8788990825688074,-0.0358555152209009,0.0493194118187127,-0.0257808805459487,4,0,0.9013102871480344,0.8720238095238095,0.8899521531100478,0.042624077227643,-0.0938821933465476,0.0052288541334184,0.0794902989646572,0.1700539886768611,-0.0075226902165738
42,0.9151943462897527,0.3252699537745495,0.0095351061737649,0.0445102948268246,4,0,0.9444705882352942,0.9035812672176308,0.9359605911330048,0.3392896906101484,0.3013247148902167,0.0129584042763314,0.0074398700618384,0.2876790723295306,0.1736395992083825
43,0.7603305785123967,0.1539930724830766,-0.0056966386337097,-0.0338134427056125,6,0,0.8292158968850698,0.731829573934837,0.8155339805825242,0.2605266562186533,0.0770467870803545,0.0420671981592481,-0.0389408529773325,0.2129446274568939,0.0057746712938459
44,0.7520525451559935,0.3630239763846169,0.0167343447269578,0.0275366378648302,1,0,0.828088304368248,0.731829573934837,0.7904761904761904,0.3181674552159834,0.3736479380065198,0.0410303014663714,0.0028690675606391,0.250146402309478,0.0107249437309648
45,0.6815920398009951,0.32569106561958,-0.0110206950648243,0.040467784545498,2,0,0.7586126629422719,0.7150127226463104,0.6190476190476191,0.3674102570084044,0.2852679461196939,0.0121496888827941,-0.0256808240202882,0.3208950776504328,0.029545668968302
46,0.6877076411960132,0.3627513938280999,0.051711900865066,0.0801376546977087,3,0,0.7794858203021469,0.6377551020408163,0.780952380952381,0.3431069620669253,0.3583848854993351,0.0607595769301041,0.0463917468343486,0.3105307442316262,0.1281505501412854
47,0.7458471760797343,0.0718667017566115,-0.0008955713513952,-0.1354308400650361,3,0,0.7917282127031019,0.7321428571428571,0.7714285714285715,0.074180187936998,0.0578675177959226,0.0172245187822563,-0.0118377956529281,0.0895643908388837,-0.0721584829099527
48,0.6973244147157192,0.1382838175470997,0.023348496521667,-0.146721649972362,2,0,0.7237822349570201,0.6958762886597938,0.7,0.0847413056340806,0.156720114886387,0.0794922426300354,-0.007962629090365,0.0897150161711914,-0.1650570378364932
49,0.6789915966386555,0.1435769482008815,0.0772712039732619,-0.1128543229649509,1,0,0.7283573806881243,0.6753246753246753,0.6857142857142857,0.1582874023679807,0.1213607326127989,0.1051070022734425,0.0601720716440912,0.1929361813420204,-0.0587908883059258
50,0.7058823529411765,0.0234190006161647,0.0806417499416758,-0.1427746542420142,4,0,0.7079037800687286,0.7116883116883117,0.6952380952380952,0.0904672128192458,-0.0285074873320693,0.1343327253106777,0.0448012671346276,0.1113036709572175,-0.1628593184489345
