period,DelegationDecision,sale_improvement,Manager_outperform,outperform_area,BadWeather,Holiday,dele_demand,dele_item_bakery,dele_item_dairy,sale_bakery_improvement,sale_dairy_improvement,Manager_outperform_bakery,Manager_outperform_dairy,outperform_area_bakery,outperform_area_dairy
0,0.8978260869565218,0.018938113995604,-0.0125010812676358,-0.0415979865168478,4,0,0.8424030172413793,0.903010033444816,0.8831168831168831,7.084920774584205e-05,0.0075924949109853,0.0204733386567296,-0.0617438230146047,-0.0423002315114885,-0.1210732476493202
1,0.7362637362637363,0.2707059377201809,0.0339113371947419,0.100496234565384,3,0,0.6679566563467493,0.6904761904761905,0.8116883116883117,0.1267766581571435,0.4377102180513439,0.1089762067067653,-0.0546047959491667,0.0885492764274581,0.1889779997312433
2,0.7787418655097614,0.1581991004418026,-0.1785514649431692,0.0589545825553495,5,0,0.4253460777851022,0.8231292517006803,0.6875,0.1029850371044157,0.1961102024039468,0.0755833537492823,-0.5311510642327608,0.0477526008257961,0.0323775140658727
3,0.8518518518518519,0.4888277327402753,0.0044619271447207,0.0064389296579894,6,0,0.7591558038485413,0.8673469387755102,0.8164556962025317,0.0375752201467721,1.1097229960985082,0.0273410829773113,-0.0124679328951578,-0.0402231039689611,0.4758372807139434
4,0.9006772009029346,0.1705904253785312,0.0597662066074133,0.1060577541927047,5,0,0.8634294385432474,0.8979591836734694,0.9014084507042254,0.0903007434595896,0.2457469471792659,0.0353463625419983,0.0919234327704272,0.0619118756234648,0.1526363625144214
5,0.7813852813852814,0.0208827520304807,0.0832663626500034,0.0840673899953431,2,0,0.7351821642196846,0.7918088737201365,0.7530864197530864,-0.0618764984036074,0.105592776580634,0.0797108302783857,0.0878056604699621,-0.0476749888218803,0.1372078317650461
6,0.8956521739130435,0.004242829378412,0.0261581263132571,0.1181753158180203,1,0,0.9460869565217392,0.8815331010452961,0.9156626506024096,-0.0163501687810965,-0.0039332240738993,0.0272996581364476,0.0244619956422755,0.0100195821085019,0.0724348807216601
7,0.8960176991150443,-0.0432253674900626,0.0124659997516123,0.0696515383351551,5,0,0.944973544973545,0.9094076655052264,0.8670886075949367,-0.0184070812640413,-0.1178759418096748,0.0230635979464254,-0.0052770559631761,-0.0081419801880101,0.0130348333711699
8,0.8354978354978355,-0.0533994251601213,0.0247535669186803,0.1237170483633041,5,0,0.8302001212856277,0.8536585365853658,0.7976190476190477,-0.0336625155125483,-0.1200078583603583,0.0531691833821651,-0.0221954314929086,0.0461880793308653,-0.0677310550173081
9,0.7933333333333334,0.019844116663688,-0.0325867728700907,0.0496706156210129,0,0,0.7738032614413467,0.8536585365853658,0.6730769230769231,0.0220455309005391,-0.0232366318433685,0.0150913284055833,-0.1076485856394833,0.119778302379027,0.0230781040876171
