period,DelegationDecision,sale_improvement,Manager_outperform,outperform_area,BadWeather,Holiday,dele_demand,dele_item_bakery,dele_item_dairy,sale_bakery_improvement,sale_dairy_improvement,Manager_outperform_bakery,Manager_outperform_dairy,outperform_area_bakery,outperform_area_dairy
0,0.9939516129032259,-0.0248353146474548,0.0070911384678373,-0.0482375369494426,0,0,0.9929742388758782,1.0,0.9828571428571428,-0.1351981152281001,0.0757191759881111,0.0014194008559201,0.0112455795653129,-0.1144514089202136,-0.1424962338138025
1,0.9398058252427185,-0.0297721453743252,0.0175989461545329,-0.0167493432464898,3,0,0.9588835032592344,0.9270516717325228,0.9608938547486032,-0.0644163632469478,0.0017931253810459,0.0177990694327288,0.0174286593733087,-0.0601703228684219,-0.006070307610087
2,0.9092627599243857,-0.0905722207306811,0.0333789608397189,-0.0832774220957178,2,0,0.9389356541589384,0.9325153374233128,0.8673469387755102,-0.1027629042621545,-0.0794649638782164,0.0204304465985764,0.0448781070174621,-0.0885613946804274,-0.0478499086938042
3,0.8247619047619048,-0.0821577587328941,0.0430587205245813,0.0386849291975727,5,0,0.8478321678321679,0.8416149068322981,0.7908163265306123,-0.0856714499892909,-0.0789563409301679,0.0601834996486296,0.0275696341974885,-0.0563065184864983,-0.0560478945564255
4,0.9642857142857143,-0.1160951738910714,0.002991436241371,0.0346504078185874,4,0,0.9816363338252172,0.9665653495440728,0.9591836734693876,-0.018230884557721,-0.205261937633497,0.0009300667307421,0.0053116070515144,0.0121014383640707,-0.0781662482459627
5,0.9849624060150376,-0.1124269821107918,0.014416213616959,0.0039809067117286,1,0,0.9856728911783644,0.993920972644377,0.9693877551020408,-0.0488412936388947,-0.1703615985065706,-0.0002388672719412,0.0297246600589536,-0.0224715427492962,-0.0939934937110111
6,0.9758771929824562,-0.2196639285051471,0.001898917994228,0.0526815374662172,7,0,0.9699570815450644,1.0,0.9345238095238096,-0.0725894195759262,-0.3536674356021526,0.0,0.0043814849832728,0.0019133798371744,-0.0916745397098254
7,0.9867674858223063,-0.1390087027925951,0.0089009919747377,0.0806013395873214,5,0,0.9901273885350318,0.993920972644377,0.9744897959183674,-0.0087984579139,-0.2576467291966282,0.004824456775398,0.0138603024398639,0.0014666431621311,-0.1267359540157834
8,0.9923809523809524,-0.242656759593952,0.0043371591471681,0.0912189489145776,4,0,0.9945945945945946,0.9969604863221884,0.9846938775510204,-0.0961833369029769,-0.3761126009902242,-0.0005255075925609,0.0107555682338545,-0.0201947459378882,-0.1401516413941828
9,0.9828571428571429,-0.3401346847175392,0.0269957038586751,0.0222356775830202,5,0,0.9861785580874112,0.9878419452887538,0.9744897959183674,-0.1516039580209894,-0.5119100573284567,0.0110113168029883,0.052310446692721,-0.0634090056259083,-0.2394524917215562
10,0.9257142857142858,-0.0160704134413487,0.0240425745086115,0.1930749233120898,5,0,0.9516500383729856,0.9544072948328268,0.8775510204081632,-0.1235553651745554,0.0818619923661972,0.0124380783288146,0.0326081721662761,-0.0437047703311417,0.1341387957092474
11,0.9430740037950665,-0.2484559648481467,0.0517565250704355,-0.0711151268979312,0,0,0.971830985915493,0.9784615384615384,0.8826530612244898,-0.2206296851574211,-0.2738092303131632,0.0094820642938615,0.0930945735366217,-0.1228969136789331,-0.2274944943821775
12,0.5210727969348659,0.0266251392011525,0.001614383912829,0.1306286085721253,3,0,0.5937752627324171,0.4937888198757764,0.5561224489795918,-0.2179824373527521,0.2494936251091807,-0.0829716025248008,0.0498490901664185,-0.1001731355373498,0.0652686129965907
13,0.7644787644787645,-0.6166179376999271,-0.0537298724753244,-0.1087046047933987,6,3,0.5780439121756487,0.7888198757763976,0.7244897959183674,-0.7079802955665024,-0.5333752571028115,0.1085814326493785,-0.1462789130722047,-0.2616828901791929,-0.2813383562794849
14,0.6776061776061776,-0.1868339747639721,-0.0921956720461795,-0.0251060712106526,7,0,0.6011693464188765,0.7422360248447205,0.5714285714285714,-0.1664253587491967,-0.2054288090482203,0.0856992357768078,-0.2622367909445531,-0.0087265751489171,-0.1283362612087762
15,0.7702702702702703,-0.1850096323566929,0.0727313518904449,0.038069389564334,5,0,0.8003179018478045,0.8136645962732919,0.6989795918367347,-0.2317070036410365,-0.1424624121084557,0.0301341779636178,0.1075036387595382,-0.1301441029287674,-0.0443379381704497
16,0.9150579150579151,-0.035949089786354,0.0313151253027711,0.1132448312907342,6,0,0.9255916907883536,0.9161490683229814,0.9132653061224488,-0.0322895695009636,-0.0392833763061963,0.0501710400509933,0.0140099309845324,0.004190435127037,0.0727382217879139
