period,DelegationDecision,sale_improvement,Manager_outperform,outperform_area,BadWeather,Holiday,dele_demand,dele_item_bakery,dele_item_dairy,sale_bakery_improvement,sale_dairy_improvement,Manager_outperform_bakery,Manager_outperform_dairy,outperform_area_bakery,outperform_area_dairy
0,0.7205882352941178,-0.0695748747141366,0.1194070867729746,-0.077013719354046,5,1,0.5059141601892532,0.7209302325581395,0.72,-0.2108857188304617,0.0584907580885596,0.2432764985001805,0.0215222288739051,-0.2040465421433682,-0.0721295384086118
1,0.7752100840336135,0.069226724795874,0.0770733339930073,0.0298551830512351,4,0,0.6053523035230353,0.8205980066445183,0.6971428571428572,-0.0091052266343172,0.1272954366057042,0.0900813475263094,0.0649534245283874,-0.0514763073535515,-0.0013703059546013
2,0.652542372881356,0.3596342367642731,0.1132752257459911,0.2049727250094172,3,0,0.4493223335297584,0.6835016835016835,0.6,0.0768953781666839,0.6275909033161509,0.1720906956717856,0.0720257496179533,0.0386679964369985,0.3788586849960502
3,0.7420042643923241,0.1148686725320761,-0.0660670500721263,0.0230289376588431,5,0,0.3473389355742297,0.7959183673469388,0.6514285714285715,0.0221486516958026,0.1871229431001242,0.0738268007387646,-0.1937449096554137,-0.0330837845828169,0.0233902547620501
4,0.8433476394849786,0.5747665195411331,-0.0063093429587453,0.1836918647303765,6,0,0.5082889283599763,0.891156462585034,0.7616279069767442,0.1158054078998199,1.0244932542475371,0.0797244515365822,-0.0565713483680382,0.0380070837840866,0.3906075388629723
5,0.7533333333333334,0.193607424271534,0.0724419062113613,0.1939038828636733,5,0,0.5989799171182658,0.7588652482269503,0.7440476190476191,0.1621618314632864,0.1990736810687549,0.0985091598231207,0.0456616565472691,0.1337729636271616,0.1059630964039104
6,0.933920704845815,0.2602224278852745,0.0110558490589574,0.1904569483968888,0,0,0.8892249527410208,0.944055944055944,0.9166666666666666,0.0875405749804664,0.4138414492147441,0.021390616712474,0.0026294100145055,0.1082872812883528,0.1956260394128304
7,0.6327800829875518,0.021489698536785,0.0629837755056779,0.0754485119468724,2,0,0.7133897773596739,0.5187713310580204,0.8095238095238095,-0.0115017069022476,0.032612685676114,0.0963819025209032,0.0290947417377393,0.0026998026794794,0.0642277408605261
8,0.8272921108742005,0.0895764208502818,0.0646569802381869,0.1322115014520921,5,0,0.8701382192221151,0.7964285714285714,0.873015873015873,0.0629255238258383,0.0923890541289945,0.0689031850653195,0.0602774750761322,0.0922904553286308,0.1152975005027368
9,0.8283898305084746,-0.1204098137054414,0.03800855893202,-0.0223369051022874,7,0,0.8691840863115307,0.7667844522968198,0.9206349206349206,-0.0234211809700937,-0.2437506311657191,0.0375209149975836,0.0386760473109048,0.0114762276313797,-0.0818431608704156
10,0.8617021276595744,-0.0245130555418773,0.0329290774708195,0.0747606124442282,4,0,0.9045936395759716,0.800711743772242,0.9523809523809524,0.071703878242721,-0.1492746557954007,0.0393468133057401,0.0243593724191427,0.1020362011645127,-0.0221789664078664
11,0.8678038379530917,-0.0209211492545542,-0.0326794495116185,0.0552841401176358,1,0,0.8294456985201906,0.8714285714285714,0.8624338624338624,0.0012253338204371,-0.0672532392725395,-0.0026772115434976,-0.0668160554449781,0.0275950847100355,0.0091148655230199
12,0.8507462686567164,-0.1799892573959916,0.0105434093213808,0.0144989433456554,7,0,0.9345964912280702,0.7791666666666667,0.9567901234567902,-0.1062229827876431,-0.2773238671334071,0.0416780161318864,-0.0302723108115176,-0.0317201833745424,-0.01533097124108
13,0.7894736842105264,-0.012807646267689,0.0755988628210896,0.0912518945283808,5,0,0.7921933085501859,0.7428571428571429,0.8636363636363636,0.024508424388513,-0.0754086452016442,0.0726009110917746,0.0791200486740372,0.0347735254645441,0.0555021299792005
14,0.8301075268817205,-0.1444653893668483,0.0160076230046531,0.0294413984745022,4,0,0.8289473684210527,0.7719298245614035,0.9222222222222224,-0.027301696064773,-0.2886298211000094,0.0248262902120253,0.0032260570916338,0.0486868949003156,-0.052668861503968
15,0.9189765458422174,-0.1976649472318814,0.0285770849944621,0.015211247417331,5,0,0.93822703569996,0.9059233449477352,0.9395604395604396,-0.0087905902752892,-0.416599434964662,0.029958734525447,0.0260888289277112,0.0794043621197918,-0.1441418693577615
16,0.814498933901919,-0.0669613485905424,0.0783209132913754,0.0399034364231701,5,0,0.8543649151841125,0.818815331010453,0.8076923076923077,-0.0993534222821972,-0.0544086972735107,0.0387306519574044,0.1182912594541855,-0.0195028274387835,-0.0021318939304605
17,0.8763326226012794,-0.1176172490336975,0.0254337654555235,0.0568038788024336,0,0,0.908467741935484,0.8815331010452961,0.8681318681318682,-0.1470732700681186,-0.1069941677285963,0.0160483193843816,0.0349356763876198,-0.0493404985896306,-0.0606794317976106
18,0.5202558635394456,-0.3765048062607132,0.2323706765516781,-0.2239190604127134,3,0,-0.0485133020344287,0.4599303135888501,0.6153846153846154,-0.6161960813789462,-0.1369921875746921,0.4151794873806363,0.1461938677451922,-0.4983867795635439,-0.3212171996872821
19,0.6247334754797441,-0.6965187439022273,0.2293906130441613,-0.2406795516048912,6,3,0.0297029702970297,0.5505226480836237,0.7417582417582418,-0.7967973514610489,-0.597310156802131,0.2737258995628031,0.2056765038787509,-0.3504999460737393,-0.3452732559788043
20,0.5906183368869936,-0.5385052164773282,0.0199958838108782,-0.2863556129673913,7,0,0.3730428863172226,0.5749128919860628,0.6153846153846154,-0.6214924600892519,-0.4613140938087795,0.0506576888847681,-0.0028409161263162,-0.4637936764889723,-0.3842215459693355
21,0.6631130063965884,-0.4175668605993783,0.0639521059982301,-0.1897312806176939,5,0,0.5764111977971547,0.5505226480836237,0.8406593406593407,-0.4425168111954607,-0.4047176221824551,0.1090830195587317,0.0191517483640601,-0.3409539104831917,-0.3065931482444491
22,0.8166311300639659,-0.2116965475938537,0.006079685362116,-0.0647135868936768,6,0,0.754572522330923,0.7909407665505227,0.8571428571428571,-0.1068522555056992,-0.3412330786999785,0.0024155094491427,0.0113455106331993,-0.0703722508776985,-0.2292114806058682
23,0.7633262260127932,-0.191192267036897,0.085104146254063,-0.1010117261603742,6,0,0.7549142618151401,0.6689895470383276,0.912087912087912,-0.1131449826862602,-0.2928031299683108,0.1057198833175654,0.0577004105144048,-0.106814269322825,-0.2313903866140102
24,0.853813559322034,-0.1374206591765575,0.062375611367924,-0.0610070621053593,1,0,0.8943988583660364,0.8466898954703833,0.8648648648648649,-0.1091595888052382,-0.1875143492232863,0.0378530546449076,0.090875854482166,-0.1247933012029696,-0.1559396044876591
25,0.8592132505175984,0.0667759709133097,0.0194534023693283,0.1080587095817274,6,0,0.9055283414975508,0.8222996515679443,0.9132653061224488,-0.0404639837507799,0.1555438684131924,0.0218360448164798,0.0173562387042737,-0.052828584298293,0.1461821564108124
26,0.9337474120082816,-0.1134710874360369,0.0242207540564233,-0.0764878777827036,5,0,0.9573342736248236,0.9198606271777005,0.9540816326530612,-0.0678897863793919,-0.1824830329536651,-0.0020714486638537,0.0559965231476936,-0.1250151891824118,-0.123809768757352
27,0.983640081799591,-0.1320141317018331,-0.0004420947670066,-0.0598694581667599,3,1,0.9651874521805662,0.9863481228668942,0.979591836734694,-0.1214304068073323,-0.1634963674870379,-0.0154327324817953,0.0162467798815825,-0.1351226655028988,-0.1449750091094698
28,0.8970297029702972,0.0133565449775618,0.0291582992097964,0.0229678986731994,4,0,0.9140819964349376,0.9025974025974026,0.8883248730964467,0.0586464693430568,-0.0583074170926723,-0.0064483851793144,0.0715881930947307,-0.0176262779987177,-0.0493770773874555
29,0.7344961240310077,-0.0285827982470354,0.0255355185530538,-0.0868386099820681,3,0,0.6612220205686631,0.6878980891719745,0.806930693069307,-0.0417749685800634,-0.0372776756968591,-0.0198142316283837,0.073380894874767,-0.1108566124033703,-0.20091388315821
30,0.8610038610038611,0.064365282364387,0.0068879325052407,-0.0266780980721178,5,0,0.8246774727092292,0.8476190476190476,0.8817733990147784,0.0667745752846149,0.0369631989753183,0.0277234965791226,-0.0158323214784609,-0.0428178084676302,-0.0574360546142194
31,0.9064885496183207,-0.1202782640404906,0.0485045571675047,-0.1507563997297091,0,0,0.9269662921348316,0.8827160493827161,0.945,-0.1097888615232943,-0.1519345009734236,0.0319332105218061,0.0669428215248729,-0.2007773735744618,-0.269605097055952
32,0.9553903345724908,-0.0707736687978125,0.0261466386050622,-0.1672840455482168,5,0,0.9672131147540984,0.9665653495440728,0.937799043062201,-0.1172352553536249,-0.0432185820879626,-0.0013163835095639,0.0530049794934013,-0.1842688301956034,-0.2223430258462881
33,0.9020715630885123,-0.0747147002540263,0.0605302762065772,-0.1139089884571994,2,0,0.9227900037299516,0.9320987654320988,0.855072463768116,-0.1301877854669464,-0.0375155787596764,-0.0044239464640983,0.1227513912891014,-0.1873270695548361,-0.1794087560555505
34,0.9610389610389611,-0.1721973687767165,0.0504544289213979,-0.1066209210676693,1,1,0.944018058690745,0.9751552795031057,0.9400921658986175,-0.2922779497595653,-0.0642396522506452,-0.0006816834617664,0.0914488165478018,-0.2168223132814778,-0.1609443119175519
35,0.9104761904761904,-0.1107552691663347,0.0297956568988385,-0.131532646370133,5,0,0.9384546271338724,0.9192546583850932,0.896551724137931,-0.1236328613205287,-0.1178652260027956,0.0081318812829104,0.0526087355413311,-0.1511498155376382,-0.2254351514109024
36,0.916015625,-0.1511646515781033,0.0275045015435321,-0.1692806249086231,6,0,0.944069431051109,0.9375,0.8802083333333334,-0.174394193910388,-0.1463583422220884,0.0204246548674902,0.0347625455549566,-0.1868252460905771,-0.2755440650617253
37,0.94831013916501,-0.3152929458564578,-0.0112696336685457,-0.1970523401591155,4,0,0.9587317564167086,0.9519230769230768,0.9424083769633508,-0.3379526612118044,-0.3072589649544774,0.0034800792079207,-0.0262113436721782,-0.2105227497625862,-0.2208994618245036
38,0.9462151394422311,-0.4353410216367504,0.0166100735108456,-0.4164424809827454,4,0,0.9381944444444444,0.949685534591195,0.9402173913043478,-0.5119465677543179,-0.3673228181365376,0.043545718276566,-0.0054146863802684,-0.5635571860349357,-0.4950079338183718
39,0.8489483747609943,-0.4092105638740472,0.0386298387291193,-0.3649536764137335,6,0,0.8556149732620321,0.8071216617210683,0.9247311827956988,-0.4825280681851949,-0.3452876583761819,0.0340210057875125,0.0424910702581695,-0.5301100969469542,-0.4165597741626904
