period,DelegationDecision,sale_improvement,Manager_outperform,outperform_area,BadWeather,Holiday,dele_demand,dele_item_bakery,dele_item_dairy,sale_bakery_improvement,sale_dairy_improvement,Manager_outperform_bakery,Manager_outperform_dairy,outperform_area_bakery,outperform_area_dairy
0,0.7926829268292683,-0.0382388540484378,0.0984335524635486,-0.0517417388119963,3,0,0.8109820485744457,0.801980198019802,0.7692307692307693,-0.1014666408373166,0.0079940532887644,0.0723164960156941,0.1285412246584836,-0.1956036246993355,-0.1315769053658353
1,0.8350100603621731,-0.0368500428625406,0.086859759222823,-0.0345307174151583,5,1,0.8451603325415677,0.8506493506493507,0.8021978021978022,-0.0829995810954918,-0.0127546010336344,0.0178405426750874,0.1697667508504802,-0.0761604044083983,-0.1433748975308059
2,0.8048289738430584,-0.064022671235813,0.0693695104153052,-0.0818635867919397,4,0,0.7973139857980859,0.7824675324675324,0.8351648351648352,-0.1193479134003962,-0.0270569283367703,0.0093755873472647,0.1395959929389025,-0.1617189941196306,-0.1557226708970758
3,0.8390342052313884,0.065145535986505,0.0949854584519666,0.0003717811096453,3,0,0.8419574216439977,0.8441558441558441,0.8241758241758241,-0.0812463144290247,0.2151090724304923,0.0650284871775527,0.1242780940819904,-0.1194736961587101,-0.0336231458896083
4,0.7847082494969819,-0.0421496543986641,0.0551005149283749,-0.0957943300199203,5,0,0.7842565597667639,0.8116883116883117,0.7307692307692307,-0.1166884159228811,0.0188554736500438,0.0109422846156633,0.104610149285153,-0.1719208522015006,-0.1448772146880302
5,0.8987854251012146,0.0850941648142868,0.1096392384243323,-0.1428346163927462,6,0,0.8332135154565061,0.961038961038961,0.7877094972067039,-0.0987160525803359,0.2827112953919168,0.0021184593375293,0.2073408742455446,-0.1765143766960691,-0.351174419992648
6,0.8380566801619433,-0.0752702677455093,0.1081228290968669,-0.0694713283058193,5,0,0.7991610738255034,0.8557692307692307,0.8,-0.0983085728925543,-0.0796434728365534,0.0727301028687826,0.1529656140302581,-0.126697440728679,-0.1727540575013978
7,0.8087649402390439,-0.062408117254846,0.0921950935904623,-0.103335347877555,0,0,0.7380568974771873,0.7968253968253968,0.8222222222222222,-0.1864765386962435,0.0633989059609138,0.0469897207617109,0.1369190941319533,-0.165729832388357,-0.1548165038409998
8,0.8333333333333334,-0.1331682726774891,0.0557467385858547,-0.1233834650097203,4,1,0.8617519514310494,0.873015873015873,0.7582417582417582,-0.253017369524243,-0.010203358244045,0.0382586502020767,0.0728147758568385,-0.1854398090002066,-0.1034180735102831
9,0.7876984126984127,-0.0518381863265379,0.1241184391275584,-0.1181022413580574,5,0,0.812716191731181,0.7587301587301587,0.8296703296703297,-0.2281101234263669,0.1410895964417089,0.1033120029786764,0.142320057860884,-0.2060850538131551,-0.0824058002443084
10,0.8402366863905326,-0.1502172323687804,0.0631735803203685,-0.1711203836144604,6,0,0.8378796672470498,0.8207547169811321,0.8681318681318682,-0.2790937611597955,-0.0149478183800612,0.07259399689923,0.0542576560591598,-0.2448437753106613,-0.1632523421381344
11,0.8356164383561644,-0.1343588959327064,0.1022122482932365,-0.1549735429355636,2,0,0.8395742254324273,0.8074534161490683,0.8791208791208791,-0.31159387938076,0.0628633214957654,0.1181298656210317,0.0888794263820714,-0.2677390598610605,-0.0935368286736894
12,0.821917808219178,-0.1076705313577764,0.0624976831643116,-0.1936144945979573,2,0,0.8398382559774965,0.7857142857142857,0.8791208791208791,-0.2877346389232327,0.0922243152342866,0.0611650246591048,0.0636215777387026,-0.2927585294998391,-0.1630896153217326
13,0.7084148727984345,-0.1218721704023367,0.1055577814644991,-0.2035100295498373,4,0,0.7097770154373928,0.6489028213166145,0.8,-0.3084770612270516,0.0870061567016035,0.1388491159770139,0.0781683821814988,-0.3124676353049506,-0.1484795464176248
14,0.8043052837573386,-0.099586164249056,0.0834718786280941,-0.1720767454163479,3,0,0.8286639984753192,0.7936507936507936,0.8148148148148148,-0.2987694096701587,0.1247354759956228,0.068618431664447,0.0954479513703257,-0.2989443285732785,-0.0989925827184209
15,0.8297455968688846,-0.1702301405399213,0.0747022217612982,-0.2078418324045052,1,0,0.8449731389102072,0.8031746031746032,0.8677248677248677,-0.3564315993405454,0.0399131948899525,0.0990399021726796,0.0552238108737785,-0.2982495481787877,-0.1802878082155878
16,0.7729941291585127,-0.1945714404424552,0.1130096680184588,-0.1706002985365459,3,0,0.7944897959183673,0.7492063492063492,0.8042328042328042,-0.3794077329574841,0.0147057843198382,0.1523969101622442,0.0818567657731394,-0.2804583557713074,-0.12026442242711
17,0.8043052837573386,-0.2200313067669396,0.0643911821656293,-0.1398000714710344,5,0,0.8550788091068301,0.746031746031746,0.8941798941798942,-0.3976525857956762,-0.0191440780151562,0.0714309297414363,0.0588003605651437,-0.2497850013686922,-0.0804823599360904
18,0.7964774951076321,-0.2063564430964719,0.1146240028876358,-0.169392039736565,3,0,0.8397938144329897,0.765079365079365,0.8412698412698413,-0.3239261618034598,-0.0836351242536226,0.1201582617190377,0.1093436629961585,-0.2311021034717049,-0.1700475956259475
19,0.6575342465753424,-0.0439347263942961,0.1562440602112033,-0.1773584232361159,3,0,0.7197625106022053,0.6031746031746031,0.7354497354497355,-0.2308576003852388,0.1624751788581795,0.1524062897050342,0.15952787595616,-0.2590389758844427,-0.168330512074942
20,0.8571428571428572,-0.1247722882401681,0.0551099965535841,-0.1876742377342915,5,0,0.9034834324553952,0.819047619047619,0.9153439153439152,-0.2443942562693619,-0.0024113207423611,0.0579550049637459,0.0523232080598995,-0.2592702895389061,-0.1553735270832522
21,0.8793774319066148,-0.0799399831352954,0.0442185507855044,-0.1359994590876136,6,0,0.9365458892771747,0.8571428571428571,0.9114583333333334,-0.2698264084675082,0.1316328133142992,0.0308517353606792,0.0553724125174947,-0.2450670106744334,-0.0788507904904301
22,0.7690802348336595,-0.090544832232047,0.0510298907784515,-0.162411798280734,1,1,0.8841787868038311,0.7333333333333333,0.8201058201058201,-0.2309898405913032,0.0574805314839247,0.0441896778611425,0.0574627794085758,-0.2325242589603893,-0.1355842537248751
23,0.8101761252446185,-0.209266731498028,0.0657464421851024,-0.2034262523299001,0,3,0.8476999585578119,0.8,0.8201058201058201,-0.3426337951442038,-0.0660082378940897,0.056217390932346,0.0744198687553992,-0.2384642576982577,-0.2251387885710039
24,0.824561403508772,-0.2037067121119667,0.0569318137270764,-0.1701122956888971,3,0,0.8766562743569758,0.7917981072555205,0.873015873015873,-0.2230000671940028,-0.2081775143311068,0.0446114056742821,0.0725667083483548,-0.2314727671313709,-0.1279988153663473
