period,DelegationDecision,sale_improvement,Manager_outperform,outperform_area,BadWeather,Holiday,dele_demand,dele_item_bakery,dele_item_dairy,sale_bakery_improvement,sale_dairy_improvement,Manager_outperform_bakery,Manager_outperform_dairy,outperform_area_bakery,outperform_area_dairy
0,0.9655913978494624,0.0833316760568409,-0.01157663840577,0.0703290514652466,3,0,0.9521547336274178,0.9575971731448764,0.9771428571428572,0.1013564983007149,0.0479349332908173,-0.003208286067709,-0.0223444342852073,0.0072195144386959,-0.0916360253637824
1,0.8912579957356077,-0.0503720076543212,-0.0078230463909887,-0.047983063289666,5,1,0.8675,0.8432055749128919,0.9657142857142856,-0.0650269541778974,-0.0441133996274281,-0.0110329313294988,-0.0039791166734737,-0.0581877774908039,-0.1747336961245996
2,0.7718550106609808,0.1228153966136371,0.0085244016416895,0.1057297039836805,4,0,0.6682692307692307,0.7874564459930313,0.7371428571428571,0.1166061174264621,0.116603049048568,0.0233589987211846,-0.0096378715835407,0.0742350367072277,-0.0120626935117375
3,0.7953091684434968,0.2992773976117394,0.0637763316249539,0.2351106019863157,3,0,0.7097430679216484,0.7874564459930313,0.8,0.2233534513066918,0.3762466945425444,0.0455898461478423,0.0835686969756963,0.1851260695770064,0.1275144762224438
4,0.8017057569296376,0.2628649249864767,0.0069033721872071,0.2102847636028078,5,0,0.744043043812452,0.8153310104529616,0.7714285714285715,0.21794796671745,0.3023198915772941,0.0176513281216362,-0.00540300421389,0.1627155304388304,0.13858720323922
5,0.7939914163090129,0.5185154237825934,-0.0202086940132359,0.2920618686688678,6,0,0.7276773296244784,0.7700348432055749,0.8313953488372093,0.1932057892886442,0.8981140437380563,-0.0054729948592117,-0.0427070518322653,0.1154074651729109,0.2642283283534914
6,0.7035398230088497,0.0598660030659161,-0.0106455599400862,0.0661869898521281,5,0,0.6247471341874579,0.6064981949458483,0.8511904761904762,0.0653199343724365,0.040148701573009,-0.0074530039895925,-0.0146488438941606,0.0369310665363117,-0.0529618830918354
7,0.7690582959641256,0.1027759076390924,0.020172209243644,0.062546002751001,0,0,0.6871995192307693,0.7669172932330827,0.7630057803468208,0.0501142622758702,0.1536824541493009,0.0255558588304351,0.0141726366833064,0.0708609685837566,-0.0645329556526127
8,0.9508928571428572,0.1047027591260114,0.0191931852417243,0.0393063617453643,5,0,0.9706445437141034,0.9699248120300752,0.92,0.0139458572600493,0.2022262019761165,-0.0056490482981161,0.0448446679145411,0.0359709268732611,-0.0212691947099009
9,0.9621848739495799,0.0093090161121134,0.0228652773236328,-0.0757021431620434,2,0,0.9544973544973544,0.9863945578231292,0.92,-0.0876491269190201,0.1155984017585375,-0.0018525797389625,0.0476143015832472,-0.0926730174956265,-0.1397155287974817
10,0.941544885177453,0.1174213021663126,0.0598202334238079,0.0370807448643326,4,0,0.9224581724581724,0.979591836734694,0.8764044943820225,-0.0350550802765732,0.2903523643259126,0.0007493986179599,0.1139032076197972,-0.0390456543544722,0.0548666612066842
11,0.9323770491803279,0.0517045163320606,0.0116876317796801,0.0153183124517465,1,0,0.8958261469472232,0.9665551839464884,0.8736263736263736,-0.0353627094808389,0.1453626918762255,-0.0197858769931662,0.0441409742335121,0.0228193416809188,-0.0748383112293148
12,0.977319587628866,-0.0489314419546982,0.0148263536471309,-0.0240327741478273,3,0,0.9638769670958512,0.9864864864864864,0.9615384615384616,-0.0994708777686626,0.0012433693924519,0.0122549928652438,0.0176578394024362,-0.0005215005824859,-0.1337268373544963
13,0.96875,-0.0394734850096131,0.0185121060124174,-0.0014590146390088,3,0,0.9531927188673792,0.979381443298969,0.9505494505494504,-0.047052619242939,-0.0420119908571069,0.0052720900202914,0.0346367677764343,0.0457714390888158,-0.1284244622294318
14,0.9824175824175825,0.174140633382665,-0.001287692741654,0.0418436528762851,3,0,0.9796577332902808,1.0,0.956043956043956,0.0087601078167116,0.3621725932391461,0.0,-0.0024552045058402,-0.0194212676824922,0.0313669023060245
