date,DelegationDecision_demand,DelegationDecision,DelegationDecision_bakery,DelegationDecision_dairy,DelegationDecision_price10,DelegationDecision_price20,sale_improvement,sale_bakery_improvement,sale_dairy_improvement,sale_price10_improvement,sale_price20_improvement,Manager_outperform,Manager_outperform_bakery,Manager_outperform_dairy,Manager_outperform_price10,Manager_outperform_price20,BadWeather,Holiday,sale_improvement_average,sale_bakery_improvement_average,sale_dairy_improvement_average,sale_price10_improvement_average,sale_price20_improvement_average,outperform_area,outperform_area_bakery,outperform_area_dairy,outperform_area_price10,outperform_area_price20
2018-04-16,0.5813660118940349,0.7022132796780685,0.6363636363636364,0.8021978021978022,0.6846361185983828,0.753968253968254,-0.0136931760593918,-0.061519257825716,0.021396326664381,-0.0642318820086292,0.023610767924187,-0.0017745106594504,0.0022568277052874,-0.0044921557320084,0.0003274277833661,0.0079240340537,1,0,-0.025242804383910557,-0.06028694520506567,-0.001048923602095526,-0.10600860151454049,0.029072080855612692,0.011549628324518757,-0.001232312620650336,0.022445250266476525,0.04177671950591129,-0.005461312931425693
2018-04-23,0.7572421784472769,0.7983870967741935,0.7785016286644951,0.8241758241758241,0.7891891891891892,0.8253968253968254,0.0077115295075181,0.0846566386696376,-0.0487423031672363,0.01099277961049,0.0053549629396748,-0.0077834103294696,0.0003112436384836,-0.0124518615237669,-0.0011073119580041,0.0021916613000394,3,0,-0.014122159387831235,-0.046479301141556885,0.008780620414870434,-0.09101465926019071,0.03795615973325161,0.021833688895349333,0.13113593981119448,-0.057522923582106734,0.10200743887068071,-0.03260119679357681
2018-04-30,0.7391304347826086,0.8161157024793388,0.8203389830508474,0.8186813186813187,0.7932960893854749,0.8809523809523809,0.0017577827948962,-0.0095662455388044,0.0100661055423237,-0.0283276868017892,0.024059661164485,0.0014442016478168,0.002895788717594,0.0008592259430492,0.001993513954698,0.0042820954882397,5,1,-0.027278039616209213,-0.03793177520863721,-0.01804167746545669,-0.081159347778216,0.009166045120702194,0.029035822411105413,0.028365529669832815,0.02810778300778039,0.0528316609764268,0.014893616043782807
2018-05-07,0.6332225913621262,0.7391304347826086,0.7074829931972789,0.7967032967032966,0.7002801120448179,0.8492063492063492,0.1028923770321554,-0.0236249137869775,0.1957168079042715,-0.063138411736076,0.2268618202921781,0.000610560099039,-0.0014855372012706,0.0018663361759509,-0.0026870210060282,0.0035368658594801,4,0,-0.03122077320722675,-0.04062534501983382,-0.022954964447502724,-0.08238051596086894,0.00297995099889408,0.13411315023938214,0.01700043123285632,0.21867177235177424,0.019242104224792944,0.22388186929328402
2018-05-14,0.7808438312337532,0.772256728778468,0.7517006802721088,0.7967032967032966,0.7394957983193278,0.8650793650793651,0.0462547741305907,-0.1026470790936085,0.1555025274760127,-0.1149382723131269,0.1660977771611819,0.0030216707171383,-0.0003926707095398,0.0049670833873578,3.7281853933251785e-05,0.0076759401038041,3,0,-0.0025741950660768693,-0.04432106891256109,0.027406461193321286,-0.08361834654368937,0.05344777218284789,0.04882896919666757,-0.05832601018104741,0.1280960662826914,-0.031319925769437526,0.11265000497833402
2018-05-21,0.674279379157428,0.7,0.6964285714285714,0.6936416184971098,0.6763848396501457,0.7692307692307693,0.1676696012295257,-0.025188543340877,0.3091676319958678,-0.0382924286982042,0.3218381153542589,-0.0019735801556924,-0.0014742911298421,-0.0022463458809685,-0.0029292994147146,0.002991056251471,5,0,0.013377517864358946,-0.045194650681338044,0.05379345723867888,-0.0819899956258576,0.07952596423173747,0.15429208336516675,0.020006107340461043,0.2553741747571889,0.0436975669276534,0.2423121511225214
2018-05-28,0.7323973622633482,0.734065934065934,0.7266187050359713,0.7352941176470589,0.6950146627565983,0.8508771929824561,0.0783442353716857,-0.073822445184519,0.1899873588442026,-0.0945822692422979,0.2071861464715058,0.0020406763865429,0.0013745414846385,0.0024210641208856,0.001365619057268,0.0071999086489052,6,0,0.03995964541301674,-0.018760285296136246,0.08227111302045004,-0.05549877541006476,0.10844451672648267,0.03838458995866895,-0.055062159888382756,0.10771624582375255,-0.03908349383223314,0.09874162974502312
2018-06-04,0.71001221001221,0.7260869565217392,0.7482014388489209,0.68,0.6920821114369502,0.8235294117647058,0.0224965858704203,-0.0883710342249881,0.1038390148054062,-0.105677534244297,0.1176539017666265,0.0029094143507079,0.0024650523819115,0.0031786680443718,0.0032946532130274,0.0057074297177045,5,0,0.07168417988058191,0.031205368810762354,0.10386547687635102,-0.00953821418872857,0.13318470236343857,-0.04918759401016161,-0.11957640303575046,-2.6462070944824334e-05,-0.09613932005556844,-0.01553080059681207
2018-06-11,0.864166342790517,0.8831168831168831,0.9321428571428572,0.8,0.9154518950437318,0.7899159663865546,-0.0314868154210518,-0.1344013570009996,0.044020521866783,-0.1522018947940523,0.057627848881229,0.0039389040704694,0.0060793149911255,0.0026368857320583,0.00472174926382,0.0085199463424655,0,0,0.040769353391489474,-0.015092937228329375,0.08024644945055084,-0.05011932933633703,0.10540191849032599,-0.07225616881254127,-0.11930841977267022,-0.036225927583767845,-0.10208256545771527,-0.047774069609096984
2018-06-18,0.8035249349088724,0.803030303030303,0.7785714285714286,0.8342857142857143,0.7959183673469388,0.8235294117647058,0.0018985596690563,-0.1239030543089411,0.094197905827165,-0.0844141484623583,0.0658506459813624,0.0028255052277411,0.0039952857320085,0.0021383211666742,0.0042139539338217,0.0047471378457858,4,1,0.03406201636310385,-0.03309918759351426,0.07970616520871858,-0.06456330905894289,0.10322660185447748,-0.032163456694047556,-0.09080386671542684,0.014491740618446422,-0.019850839403415407,-0.03737595587311508
2018-06-25,0.9199182839632278,0.8976545842217484,0.89198606271777,0.9028571428571428,0.9008746355685132,0.8888888888888888,0.048099857171872,-0.1177349927037481,0.1697711754462539,-0.1031826434868901,0.1606195718835229,0.0038148084363922,0.0044779303683171,0.0034478609287358,0.0041934386109723,0.0072734927485882,5,0,0.030311591569854024,-0.03762089669117321,0.07665307660151742,-0.03899777817214493,0.08029604992374709,0.017788265602017975,-0.08011409601257488,0.09311809884473647,-0.06418486531474518,0.08032352195977582
2018-07-02,0.8752945797329144,0.8464818763326226,0.8466898954703833,0.84,0.8658892128279884,0.7936507936507936,-0.0281018982042422,-0.1500574140509447,0.0613756054388686,-0.1021986849208501,0.026513936163071,0.0026997540104612,0.0033025265442145,0.0023456047374271,0.0031896340509708,0.005362294140297,6,0,0.01571597798811733,-0.03388060182385724,0.04979237390426662,-0.0351821202816413,0.052525411999856775,-0.04381787619235953,-0.11617681222708745,0.01158323153460198,-0.0670165646392088,-0.026011475836785775
2018-07-09,0.8976438779451525,0.8742004264392325,0.8954703832752613,0.8342857142857143,0.8979591836734694,0.8095238095238095,-0.0653220492847756,-0.1403997989705404,-0.0102382789904594,-0.1854209947005941,0.0230118369975936,0.0034984224530249,0.0041437245741971,0.0030872335750384,0.0041033580726977,0.0064496071104175,2,0,0.012786006843681594,-0.032317860182778844,0.04393004083806082,-0.03723491081006079,0.04867198544034835,-0.0781080561284572,-0.10808193878776154,-0.05416831982852022,-0.14818608389053328,-0.02566014844275475
2018-07-16,0.8914988814317674,0.8571428571428571,0.8432055749128919,0.8736263736263736,0.8717201166180758,0.8195488721804511,-0.0238430493032903,-0.0360334958708459,-0.0148990444373628,-0.0401969443159871,-0.0119579222764938,0.0042568533554178,0.0058177873445401,0.0031361823082277,0.0057297252457501,0.006088746024457,2,0,0.01756840238953043,-0.030157872458552566,0.05062504592637046,-0.03635544116952893,0.05633083962944371,-0.04141145169282073,-0.005875623412293335,-0.06552409036373326,-0.003841503146458175,-0.06828876190593751
2018-07-23,0.810673938449552,0.7899159663865546,0.7456445993031359,0.8516483516483516,0.7784256559766763,0.8195488721804511,-0.0309707497016679,-0.0815730744582717,0.0061556538588751,-0.0727680313426347,-0.0003074349447368,0.0036958837215156,0.0060532914714101,0.0021170857707939,0.0053387468843764,0.0043098362386432,4,0,0.016888654521130413,-0.03198633638062841,0.05066197744837451,-0.04152547274189398,0.05853155380377093,-0.047859404222798316,-0.049586738077643286,-0.04450632358949941,-0.031242558600740718,-0.05883898874850773
