date,DelegationDecision_demand,DelegationDecision,DelegationDecision_bakery,DelegationDecision_dairy,DelegationDecision_price10,DelegationDecision_price20,sale_improvement,sale_bakery_improvement,sale_dairy_improvement,sale_price10_improvement,sale_price20_improvement,Manager_outperform,Manager_outperform_bakery,Manager_outperform_dairy,Manager_outperform_price10,Manager_outperform_price20,BadWeather,Holiday,sale_improvement_average,sale_bakery_improvement_average,sale_dairy_improvement_average,sale_price10_improvement_average,sale_price20_improvement_average,outperform_area,outperform_area_bakery,outperform_area_dairy,outperform_area_price10,outperform_area_price20
2018-04-23,0.6435716028299585,0.7408163265306122,0.7807308970099668,0.6868131868131868,0.739010989010989,0.746031746031746,-0.033427240816872,-0.071682995762455,-0.0136147368812027,-0.1395298839733891,0.0222690802546119,0.0044169959464852,0.003097969867829,0.0066695100328209,0.0077370154279938,0.0039638208006499,3,0,-0.014122159387831235,-0.046479301141556885,0.008780620414870434,-0.09101465926019071,0.03795615973325161,-0.019305081429040763,-0.025203694620898116,-0.022395357296073136,-0.0485152247131984,-0.015687079478639707
2018-04-30,0.5559511698880977,0.7938775510204081,0.840531561461794,0.7087912087912088,0.8241758241758241,0.7063492063492064,-0.0714419129565122,-0.0984726456667877,-0.0574428035684437,-0.1381317726112743,-0.03818291509224,0.0070095015848197,0.0099114225306899,0.0055720296929267,0.0050574809204701,0.0122906058070098,5,1,-0.027278039616209213,-0.03793177520863721,-0.01804167746545669,-0.081159347778216,0.009166045120702194,-0.044163873340302987,-0.06054087045815049,-0.039401126102987016,-0.0569724248330583,-0.047348960212942194
2018-05-07,0.5544263171971116,0.7306122448979592,0.7475083056478405,0.6923076923076923,0.728021978021978,0.7380952380952381,-0.0701487324430514,-0.0237270774852076,-0.0941903236457557,-0.0870313511919688,-0.0635341658477027,0.0083052610070884,0.0074865530670864,0.0087622501472071,0.0080770816831481,0.0057626463269366,4,0,-0.03122077320722675,-0.04062534501983382,-0.022954964447502724,-0.08238051596086894,0.00297995099889408,-0.038927959235824657,0.016898267534626223,-0.07123535919825298,-0.0046508352310998535,-0.06651411684659678
2018-05-14,0.6491680337473635,0.7571428571428571,0.7574750830564784,0.7472527472527473,0.7417582417582418,0.8015873015873016,-0.0654142208475612,-0.0869185176506818,-0.0542772307227638,-0.1298259333058632,-0.033166995161295,0.0106979274103613,0.0094002850372909,0.0113467758991266,0.0136804991433649,0.0108273092369477,3,0,-0.0025741950660768693,-0.04432106891256109,0.027406461193321286,-0.08361834654368937,0.05344777218284789,-0.06284002578148433,-0.04259744873812071,-0.08168369191608509,-0.04620758676217383,-0.08661476734414289
2018-05-21,0.6396551724137931,0.8367346938775511,0.9102990033222592,0.7087912087912088,0.8543956043956044,0.7857142857142857,-0.0584321356424463,-0.1393052813581857,-0.0165482538562361,-0.1668913524433832,-0.0023399426901737,0.0012954389218224,0.0020465800088814,0.0009549835510757,0.0025590915709549,0.0018367501950683,5,0,0.013377517864358946,-0.045194650681338044,0.05379345723867888,-0.0819899956258576,0.07952596423173747,-0.07180965350680525,-0.09411063067684766,-0.07034171109491498,-0.08490135681752561,-0.08186590692191116
2018-05-28,0.7788506829957608,0.837782340862423,0.8637873754152824,0.7877094972067039,0.8379120879120879,0.8373983739837398,-0.0880918674347195,-0.0094585576739896,-0.1288157470529679,-0.0479381217133944,-0.1126623743653765,0.0076365531785242,0.0043472216065477,0.009573478497137,0.0072247271956359,0.0109715532323908,6,0,0.03995964541301674,-0.018760285296136246,0.08227111302045004,-0.05549877541006476,0.10844451672648267,-0.12805151284773625,0.009301727622146646,-0.21108686007341793,0.007560653696670361,-0.22110689109185916
2018-06-04,0.7828544512482336,0.8354430379746836,0.863013698630137,0.7828571428571428,0.8394366197183099,0.8235294117647058,-0.0527265469473273,0.0717466642170612,-0.1171907299071916,-0.0398328679781368,-0.0614636283239694,0.004942931393305,0.0052119955938809,0.0047737612323191,0.0083484065964026,0.0027205462430103,5,0,0.07168417988058191,0.031205368810762354,0.10386547687635102,-0.00953821418872857,0.13318470236343857,-0.12441072682790921,0.04054129540629885,-0.2210562067835426,-0.03029465378940823,-0.19464833068740797
2018-06-11,0.8898582333696837,0.9047619047619048,0.9071428571428573,0.8971428571428571,0.912536443148688,0.8823529411764706,-0.0353115117388024,0.026503141858606,-0.0673250759573819,-0.0186975356881811,-0.0454383523654875,0.0014721112282523,0.0012704739535534,0.0015870438703478,0.0016818376531131,0.001624007550941,0,0,0.040769353391489474,-0.015092937228329375,0.08024644945055084,-0.05011932933633703,0.10540191849032599,-0.07608086513029187,0.04159607908693538,-0.14757152540793272,0.031421793648155935,-0.15084027085581347
2018-06-18,0.5193353474320241,0.658008658008658,0.675,0.6171428571428571,0.6763848396501457,0.6050420168067226,0.0008423832797048,0.0052071415248955,-0.0014181077244352,-0.0931856358244895,0.0512566055868791,0.0,0.0,0.0,0.0,0.0,4,1,0.03406201636310385,-0.03309918759351426,0.07970616520871858,-0.06456330905894289,0.10322660185447748,-0.03321963308339905,0.03830632911840976,-0.08112427293315377,-0.028622326765546602,-0.05196999626759838
2018-06-25,0.6067524115755627,0.6623376623376623,0.7107142857142857,0.5714285714285714,0.7201166180758017,0.4957983193277311,-0.0616368262671679,-0.1170053552355477,-0.0329616844575592,-0.123006023920644,-0.0308889760881792,-9.434232693897974e-05,-0.0002938454079308,0.0,-0.0002755290953426,0.0,5,0,0.030311591569854024,-0.03762089669117321,0.07665307660151742,-0.03899777817214493,0.08029604992374709,-0.09194841783702193,-0.07938445854437448,-0.10961476105907661,-0.08400824574849908,-0.11118502601192629
