date,DelegationDecision_demand,DelegationDecision,DelegationDecision_bakery,DelegationDecision_dairy,DelegationDecision_price10,DelegationDecision_price20,sale_improvement,sale_bakery_improvement,sale_dairy_improvement,sale_price10_improvement,sale_price20_improvement,Manager_outperform,Manager_outperform_bakery,Manager_outperform_dairy,Manager_outperform_price10,Manager_outperform_price20,BadWeather,Holiday,sale_improvement_average,sale_bakery_improvement_average,sale_dairy_improvement_average,sale_price10_improvement_average,sale_price20_improvement_average,outperform_area,outperform_area_bakery,outperform_area_dairy,outperform_area_price10,outperform_area_price20
2018-04-16,0.8203354660210963,0.8128772635814889,0.7857142857142857,0.8516483516483516,0.7870619946091644,0.8888888888888888,-0.0247640279244446,-0.0226208676651698,-0.0261898432373053,-0.1131166419833647,0.0356113006480988,-5.1655231646476814e-05,-0.0003954808216722,0.0001779255797461,0.0006611190524811,0.002161512291203,1,0,-0.025242804383910557,-0.06028694520506567,-0.001048923602095526,-0.10600860151454049,0.029072080855612692,0.00047877645946595507,0.03766607753989587,-0.025140919635209775,-0.007108040468824212,0.00653921979248611
2018-04-23,0.8470023127557375,0.8430583501006036,0.8181818181818182,0.8791208791208791,0.8221024258760108,0.9047619047619048,-0.0238152666947233,-0.0651162642548333,0.0036617241195628,-0.0936840454475875,0.0237307172154054,1.015231151033386e-05,-0.0019122860813326,0.0012014801778747,-0.0014204685953013,0.0039141796564087,3,0,-0.014122159387831235,-0.046479301141556885,0.008780620414870434,-0.09101465926019071,0.03795615973325161,-0.009693107306892067,-0.018636963113276415,-0.005118896295307634,-0.0026693861873967883,-0.014225442517846208
2018-04-30,0.8730240549828179,0.8571428571428571,0.8506493506493507,0.8626373626373627,0.8517520215633423,0.873015873015873,0.0289055422302042,0.0247254176514017,0.031686522144483,-0.0404957087403248,0.0785988115066615,0.0007525267920344,-0.003669870710698,0.0036748359221705,-0.0021487208213894,0.0048172871791342,5,1,-0.027278039616209213,-0.03793177520863721,-0.01804167746545669,-0.081159347778216,0.009166045120702194,0.05618358184641341,0.06265719286003892,0.04972819960993968,0.0406636390378912,0.0694327663859593
2018-05-07,0.8705484330484331,0.8511066398390342,0.8701298701298701,0.8131868131868132,0.8598382749326146,0.8253968253968254,0.0609063041335023,-0.0341194787571106,0.1241256624505891,-0.0621279744013975,0.1494555820080846,0.0023001854555832,0.0027361439671468,0.0020509772525154,0.0026693308406407,0.0053219641281975,4,0,-0.03122077320722675,-0.04062534501983382,-0.022954964447502724,-0.08238051596086894,0.00297995099889408,0.09212707734072906,0.006505866262723224,0.14708062689809182,0.02025254155947144,0.1464756310091905
2018-05-14,0.8231162196679438,0.7987927565392354,0.7467532467532467,0.8791208791208791,0.7789757412398922,0.8571428571428571,-0.0998280702431128,-0.0802057321428805,-0.1128825443620534,-0.1404626137752625,-0.0762089489781316,0.003566436357619,0.0015623042536353,0.0049488708017325,0.0032362495527529,0.0027876869285832,3,0,-0.0025741950660768693,-0.04432106891256109,0.027406461193321286,-0.08361834654368937,0.05344777218284789,-0.09725387517703593,-0.035884663230319414,-0.14028900555537469,-0.05684426723157314,-0.12965672116097948
2018-05-21,0.8114495798319328,0.7861507128309573,0.8122977346278317,0.7314285714285714,0.7956989247311828,0.7563025210084033,0.0950508547247072,-0.0698584810828766,0.2047627884033117,-0.1276955393120907,0.2546504227933897,0.0004976567669399,-0.0027304041641151,0.0025530158178341,-0.002783530439256,0.0047950446347239,5,0,0.013377517864358946,-0.045194650681338044,0.05379345723867888,-0.0819899956258576,0.07952596423173747,0.08167333686034825,-0.02466383040153855,0.15096933116463282,-0.04570554368623311,0.1751244585616522
2018-05-28,0.7821470051435209,0.751503006012024,0.8063492063492064,0.6497175141242938,0.7698412698412699,0.6942148760330579,0.1434257009673769,-0.0607178628309566,0.2792396318323312,-0.0935304058664339,0.3151912868761571,0.0026480225850006,0.0002183676583674,0.0038348768138819,0.0014680759569901,0.0081784596294311,6,0,0.03995964541301674,-0.018760285296136246,0.08227111302045004,-0.05549877541006476,0.10844451672648267,0.10346605555436014,-0.04195757753482035,0.19696851881188115,-0.038031630456369134,0.20674677014967444
2018-06-04,0.7542402215299412,0.7415506958250497,0.7292993630573248,0.7527472527472527,0.7214854111405835,0.8015873015873016,0.1001434756528404,0.0378878329880294,0.1415613062790588,-0.0459677135788474,0.206606095062937,0.0007562564658567,-0.0008493730345273,0.0017274485791953,-0.0012593407218324,0.0030908536850811,5,0,0.07168417988058191,0.031205368810762354,0.10386547687635102,-0.00953821418872857,0.13318470236343857,0.02845929577225849,0.006682464177267044,0.037695829402707784,-0.03642949939011883,0.07342139269949843
2018-06-11,0.9054027310508608,0.896414342629482,0.9073482428115016,0.8736263736263736,0.9148936170212766,0.8412698412698413,0.0802340861553042,0.0147107400749924,0.1238258753306072,-0.0750580567128662,0.192157301151823,0.0008505749436212,-0.000395148900969,0.0015988713066655,-0.0006976957159217,0.0038398988073726,0,0,0.040769353391489474,-0.015092937228329375,0.08024644945055084,-0.05011932933633703,0.10540191849032599,0.03946473276381472,0.029803677303321775,0.04357942588005635,-0.024938727376529163,0.08675538266149702
2018-06-18,0.960855382384922,0.9456740442655936,0.9642857142857144,0.912087912087912,0.9703504043126684,0.873015873015873,0.0980681774205704,-0.0209729894746268,0.1772646434270084,-0.0886560964716671,0.2327201498818768,0.0018947256482252,0.0014477831597843,0.0021420010080004,0.0018215999831528,0.0041153423344702,4,1,0.03406201636310385,-0.03309918759351426,0.07970616520871858,-0.06456330905894289,0.10322660185447748,0.06400616105746655,0.01212619811888746,0.09755847821828982,-0.024092787412724206,0.12949354802739932
2018-06-25,0.9506941972232112,0.9484126984126984,0.9746031746031746,0.9010989010989012,0.9703504043126684,0.8872180451127819,0.1587933873001527,0.0070652972591761,0.2597360178082274,0.0042021674547772,0.273913306366543,0.0008068577980075,0.0004707086211307,0.0009856377281648,0.000218568533475,0.0025150592875181,5,0,0.030311591569854024,-0.03762089669117321,0.07665307660151742,-0.03899777817214493,0.08029604992374709,0.12848179573029866,0.04468619395034931,0.18308294120670998,0.04319994562692213,0.1936172564427959
2018-07-02,0.972239550842171,0.9583333333333334,0.9777777777777776,0.9230769230769232,0.9838274932614556,0.8872180451127819,0.0467927790949262,-0.0143580560445963,0.0874755963312205,-0.0319078182498716,0.1038019867961615,0.0029237403425397,0.0029783092404099,0.0028908359811648,0.0028739818015835,0.0047713536736328,6,0,0.01571597798811733,-0.03388060182385724,0.04979237390426662,-0.0351821202816413,0.052525411999856775,0.03107680110680887,0.019522545779260943,0.03768322242695388,0.0032743020317696978,0.05127657479630472
2018-07-09,0.930628731998595,0.8666666666666667,0.8825396825396825,0.8352272727272727,0.8913043478260869,0.7952755905511811,0.1124025186822374,0.0562693099503051,0.1497471774512884,0.0040785063284829,0.1931216850662299,0.0027242135040511,0.0009259448140438,0.0038233092305298,0.0007528369098187,0.0054666514067202,2,0,0.012786006843681594,-0.032317860182778844,0.04393004083806082,-0.03723491081006079,0.04867198544034835,0.0996165118385558,0.08858717013308395,0.10581713661322759,0.041313417138543695,0.14444969962588156
2018-07-16,0.9457459926017264,0.9094650205761317,0.9517684887459807,0.8342857142857143,0.9611111111111112,0.7619047619047619,0.140609358461005,0.0331737209614166,0.2120848239242005,0.0431854006923398,0.215059787887738,0.001978934243339,0.0020918643071912,0.0019148931794014,0.0021992242398883,0.0037661237171641,2,0,0.01756840238953043,-0.030157872458552566,0.05062504592637046,-0.03635544116952893,0.05633083962944371,0.12304095607147457,0.06333159341996916,0.16145977799783004,0.07954084186186873,0.15872894825829428
2018-07-23,0.9294583408313838,0.9232365145228216,0.9512987012987012,0.8735632183908046,0.952247191011236,0.8412698412698413,0.1320226015010461,0.0485601629179129,0.1875490244391113,0.0210360066849455,0.2155165326374571,0.0022109217673276,0.0040627267106716,0.0011231302374475,0.0034062361472746,0.0030572989062521,4,0,0.016888654521130413,-0.03198633638062841,0.05066197744837451,-0.04152547274189398,0.05853155380377093,0.11513394697991569,0.08054649929854131,0.1368870469907368,0.06256147942683948,0.15698497883368617
2018-07-30,0.8910592025775271,0.8907563025210085,0.8993506493506493,0.875,0.9142857142857144,0.8253968253968254,0.1656521637482287,0.0101408993623895,0.2691116885896991,-0.0380243598678675,0.3152813308411017,0.0020295314322115,0.0038376715034806,0.0010720666478739,0.0041183837368894,0.0015981329748103,3,0,0.017883576590857868,-0.030477756612344694,0.051604491450079455,-0.04126844836212068,0.06020799447644854,0.14776858715737082,0.04061865597473419,0.21750719713961963,0.003244088494253179,0.2550733363646532
2018-08-06,0.9405571397236236,0.9285714285714286,0.9253246753246752,0.9345238095238096,0.92,0.9523809523809524,0.1496209059518254,0.0041395874302587,0.2464076445009236,-0.0112180002634357,0.2686620467297725,0.0008939413571344,0.0013359120475588,0.0006570571639732,0.0017757636076235,0.0005006556204553,1,0,0.02304237570896841,-0.03261420536520738,0.06135875370785483,-0.043408010516261857,0.07036941211352414,0.12657853024285698,0.036753792795466075,0.18504889079306874,0.032190010252826154,0.19829263461624835
2018-08-13,0.937829525483304,0.9117647058823528,0.8928571428571429,0.9464285714285714,0.9,0.9444444444444444,0.0744711569974151,-0.0840326692710032,0.1799215924758294,-0.0926029474192267,0.1943301011754867,0.0006997740798014,0.0016456121082941,0.0002112879532588,0.001546384105201,0.0007425669052781,3,0,0.025855415353727294,-0.029909210013528448,0.06385530283236801,-0.04382447747068153,0.0752918709809557,0.048615741643687815,-0.05412345925747475,0.11606628964346138,-0.04877846994854517,0.11903823019453101
2018-08-20,0.89490538573508,0.8361344537815126,0.8993506493506493,0.7202380952380952,0.8628571428571429,0.7619047619047619,0.1316872602537757,-0.0421237262045233,0.2473213407959204,-0.0416058483968304,0.2585614628359844,0.0044957124587558,0.0024080534470971,0.0055623067498396,0.0041438694905238,0.0106348171564225,5,0,0.02355426354984999,-0.03681001299151841,0.06466273170875543,-0.05076717881711386,0.07598075351657407,0.1081329967039257,-0.005313713213004889,0.18265860908716497,0.009161330420283456,0.18258070931941034
2018-08-27,0.925089179548157,0.8928571428571429,0.9285714285714286,0.8273809523809523,0.9257142857142856,0.8015873015873016,-0.0077963596362217,-0.1002959810321319,0.05374237786573,-0.1047638949982135,0.0593750774834841,0.0019898803277464,0.0013716739520228,0.0023410421718814,0.0013385213704826,0.0069762449914138,3,0,0.021052250454214286,-0.04377791402558396,0.06510359390994176,-0.05675714769387592,0.07591662144155524,-0.028848610090435985,-0.05651806700654794,-0.01136121604421176,-0.04800674730433757,-0.016541543958071142
2018-09-03,0.9304794520547944,0.8846960167714885,0.9253246753246752,0.8106508875739645,0.9145299145299144,0.8015873015873016,0.0833277588672869,0.0118787129175101,0.1308618354085194,0.0202247147503177,0.1311870970043197,0.0017170205099309,0.0008804634329926,0.0022150133705459,0.0016590447657826,0.0032003372810547,3,0,0.017770792319706612,-0.04185974206579691,0.05881444888798207,-0.051330354882496626,0.06683934331998671,0.06555696654758028,0.05373845498330701,0.07204738652053733,0.07155506963281433,0.064347753684333
2018-09-10,0.9573868969401164,0.910041841004184,0.9188311688311688,0.8941176470588236,0.9232954545454546,0.873015873015873,0.1001281307966596,-0.0718379959302997,0.2145348513018489,-0.1031431847823868,0.2464016126134627,0.0015864257045054,0.0014526354250462,0.0016544473278674,0.0018647094601553,0.0044323290968952,5,0,0.02720419859586108,-0.04081392787373688,0.07363356826977684,-0.052499959208894074,0.08365208208291984,0.07292393220079851,-0.03102406805656282,0.14090128303207206,-0.05064322557349272,0.16274953053054286
2018-09-17,0.6486539595205345,0.6050420168067226,0.6103896103896104,0.5952380952380952,0.5885714285714285,0.6507936507936508,0.1036608161013299,-0.0765249399821964,0.2235359439978546,-0.1207639584526097,0.2648332207421273,0.0067584643238765,0.008457415079716,0.0059053684194976,0.0103303104770029,0.0086354999088945,6,0,0.023260255393826906,-0.04399086831853392,0.0689007508812572,-0.06022291615927645,0.08183487454042354,0.080400560707503,-0.03253407166366248,0.1546351931165974,-0.06054104229333326,0.18299834620170374
2018-09-24,0.7619950692205576,0.702928870292887,0.6645161290322581,0.7738095238095238,0.6761363636363636,0.7777777777777778,0.067762460728084,-0.08468657431762,0.1691847261225479,-0.070863883512718,0.1674930846669915,0.0050400286018731,0.0077694578295988,0.0036184621551832,0.0081932690156231,0.0060158000397399,1,1,0.039473830473894404,-0.0455451723241244,0.09583487620288154,-0.06173711120666694,0.11031174598720854,0.028288630254189602,-0.0391414019934956,0.07334984991966635,-0.009126772306051058,0.057181338679782964
2018-10-01,0.7630387718952962,0.7109704641350211,0.6826923076923077,0.7654320987654321,0.6885714285714286,0.7741935483870968,0.1084169729878381,0.0031905819686214,0.1784226568759198,-0.0809207182912731,0.2453745894190943,0.0044429587535053,0.0078445032353136,0.0025164670452826,0.0086597280194654,0.0043975920249634,0,3,0.018405808772606433,-0.04481900024951028,0.060804272180535655,-0.06215802395031289,0.07429521080654632,0.09001116421523167,0.04800958221813168,0.11761838469538413,-0.018762694340960215,0.17107937861254796
2018-10-08,0.7739259889408763,0.7408207343412527,0.707936507936508,0.8108108108108109,0.7055393586005831,0.8416666666666667,0.1707732288000143,0.0686176228721621,0.2387359612163969,0.0251542969212313,0.280205944032673,0.0040157343132381,0.007227280617317,0.0021725600334487,0.0074277271515068,0.0065083306632489,3,0,0.007263807557297594,-0.0024302755255092784,0.015343831574138628,-0.020531259124132412,0.027571200200290177,0.16350942124271672,0.07104789839767138,0.22339212964225827,0.045685556045363715,0.2526347438323828
2018-10-15,0.8609548012343438,0.819672131147541,0.8158730158730159,0.8265895953757225,0.8204419889502762,0.8174603174603174,0.106035151896735,0.065078291545345,0.1332831929160656,0.0448182896554531,0.1536458888405075,0.0041873571263488,0.006036208738047,0.0030313679487835,0.0061251723349113,0.0067293572168675,4,0,-0.0014475753213017098,0.009171069460810368,-0.00626164448264163,-0.0009293484001067816,-2.2989517139752353e-05,0.10748272721803671,0.055907222084534636,0.13954483739870724,0.04574763805555988,0.15366887835764725
2018-10-22,0.8864738986997865,0.8046218487394958,0.7954545454545454,0.8214285714285714,0.7983193277310925,0.8235294117647058,0.0464813907938895,0.1425510503420074,-0.0174324444371685,0.0895217868108412,0.0186843402235089,0.0031315057156416,0.0037176214766025,0.0026780809665956,0.0044895086887055,0.0025562081775939,3,0,-0.008069857271264342,0.008337460760197117,-0.016378060678357436,0.0026774543650338284,-0.013666098082800858,0.054551248065153844,0.1342135895818103,-0.001054383758811065,0.08684433244580737,0.03235043830630976
2018-10-29,0.8603540879252038,0.819327731092437,0.8116883116883117,0.8333333333333334,0.8319327731092437,0.7815126050420168,0.0227226879836575,0.0583837278445947,-0.0010021158364135,0.0065423605872253,0.0350579870084391,0.0030183509001258,0.0036220274502236,0.0025928587827788,0.0040652392384568,0.0032067302386871,2,0,-0.014008701182510325,0.004027335808076546,-0.023483681476621023,-0.0009818919118172568,-0.021369622083414416,0.036731389166167826,0.05435639203651816,0.022481565640207524,0.007524252499042557,0.056427609091853514
2018-11-05,0.8598455598455599,0.8214285714285714,0.7954545454545454,0.8690476190476191,0.8151260504201681,0.8403361344537815,0.1821609834101643,0.1727655855332471,0.1884116135743607,0.0794705729925722,0.2622284706837292,0.002064127964663,0.0029420481224173,0.0014877491972038,0.0032765592451905,0.0031335624968863,5,0,0.055749508199215835,0.005946620628872008,0.0896025057486125,-5.572273359678495e-05,0.09682841754928831,0.12641147521094845,0.16681896490437512,0.0988091078257482,0.07952629572616898,0.16540005313444087
2018-11-12,0.828,0.8067226890756303,0.8668831168831169,0.6964285714285714,0.8627450980392157,0.6386554621848739,0.0921585364670006,0.1000762639400596,0.0868909802843535,0.0566326113501301,0.1212248415204464,0.0040645561014123,0.0034276624046844,0.004493412986858,0.0034322854675721,0.0053699079346349,7,0,0.05722485961667924,0.015130897287448614,0.08639846460968464,0.006413867893869229,0.09552847306859306,0.034933676850321366,0.08494536665261099,0.0004925156746688614,0.05021874345626087,0.02569636845185333
2018-11-19,0.6494440810987574,0.7436974789915967,0.8051948051948052,0.6309523809523809,0.7563025210084033,0.7058823529411765,0.1125784231311404,0.0379580949916057,0.1622223104940283,0.023414609712682,0.1799609113493238,0.0035265132350883,0.00356268463136,0.0035050218447161,0.0042387878184063,0.003837629289115,4,0,0.057294762359722674,0.012248841145245238,0.08814033218250933,0.002681014492606028,0.09795048491384716,0.05528366077141773,0.025709253846360462,0.07408197831151897,0.020733595220075972,0.08201042643547664
2018-11-26,0.8562839410395655,0.7310924369747899,0.6558441558441559,0.8690476190476191,0.6890756302521008,0.8571428571428571,0.0280698089655227,-0.0124169510924616,0.0550050986663191,-0.0498855228982621,0.0836817280785355,0.0079722232840232,0.0054901492061594,0.0095179845999884,0.0097147792363482,0.0123270784823996,1,0,0.045201029787209315,-0.006997536376295268,0.08105946933287234,-0.019286043366207355,0.09241834634715271,-0.017131220821686614,-0.005419414716166332,-0.026054370666553237,-0.030599479532054743,-0.008736618268617213
2018-12-03,0.903006012024048,0.8109243697478992,0.775974025974026,0.875,0.8123249299719888,0.8067226890756303,0.0459214906756792,0.0218184443567714,0.0619569189080618,-0.0388815563114985,0.1071401384241085,0.0024987162756212,0.003277569098662,0.0020001408549897,0.0033875591287072,0.003373621425355,7,0,0.03283360814309331,-0.004355004411810599,0.05918996822446447,-0.019346658397335424,0.07117707945471785,0.013087882532585894,0.026173448768582,0.0027669506835973287,-0.019534897914163074,0.03596305896939064
2018-12-10,0.8452727625703746,0.75,0.737012987012987,0.7738095238095238,0.7647058823529411,0.7058823529411765,0.0459151281743359,-0.0415485146019119,0.1041034977324625,-0.105219192781388,0.1533326924407001,0.0030952849545513,0.0056789527340401,0.0016031584479394,0.0052755680103134,0.002702428807891,4,0,0.049175847448828004,-0.014531288906903113,0.0931275721334767,-0.013197139402751284,0.09529885014208081,-0.003260719274492105,-0.027017225695008786,0.010975925598985803,-0.09202205337863671,0.0580338422986193
2018-12-17,0.8598528842431281,0.8256302521008403,0.8051948051948052,0.8630952380952381,0.8319327731092437,0.8067226890756303,-0.0054111701620545,0.049332108130538,-0.0418311271522035,-0.0356157783852718,0.0153722882955458,0.0027060257457627,0.0026475682354663,0.002748616942736,0.0026228204227174,0.0068537941714768,5,0,0.056106385457602506,0.02328992323720933,0.07983659811009387,0.015504589197499348,0.08791357548699168,-0.06151755561965701,0.026042184893328667,-0.12166772526229738,-0.05112036758277115,-0.07254128719144588
2018-12-24,0.6738155585884188,0.707983193277311,0.685064935064935,0.75,0.711484593837535,0.6974789915966386,0.0450067875413838,-0.0059266156154398,0.0788920865258341,-0.0468951720260546,0.1111268675966567,0.0079529854854254,0.0146771249270808,0.0038311962898861,0.0141545246648421,0.0090444768525482,4,0,0.02724282732522461,-0.016843733674889654,0.057571706892547744,-0.022293032439242248,0.06286748284919574,0.01776396021615919,0.010917118059449855,0.021320379633286354,-0.024602139586812354,0.04825938474746096
2018-12-31,0.6572934973637962,0.5798319327731093,0.5227272727272727,0.6845238095238095,0.5798319327731093,0.5798319327731093,0.0988750922968146,0.0391150759838289,0.1386326167223125,0.0108723736609544,0.164806120553644,0.0080060738135267,0.0091657785647834,0.0073019709847917,0.009563215413639,0.0163054991339455,6,1,0.02263804807374206,-0.023031704407452308,0.054719855526961146,-0.033472070201929924,0.06365588663544004,0.07623704422307254,0.06214678039128121,0.08391276119535135,0.044344443862884324,0.10115023391820395
2019-01-07,0.5634904301296563,0.5315126050420168,0.4935064935064935,0.6011904761904762,0.5294117647058824,0.5378151260504201,0.0587643867695201,0.0065116326709948,0.0935274319549718,-0.0445315582257477,0.1334656008129184,0.0095652155793541,0.0150486330086037,0.006207460214507,0.0152526324081055,0.0119278824601234,5,0,0.005763045022685872,-0.028287281825963656,0.029769390251200914,-0.03672717657853907,0.03663147349985888,0.05300134174683423,0.034798914496958454,0.06375804170377089,-0.007804381647208626,0.09683412731305951
2019-01-14,0.781239183108342,0.7163865546218487,0.7175324675324676,0.7142857142857143,0.7450980392156863,0.6302521008403361,0.09827514584662,-0.0742091043443214,0.2130265668312538,-0.0948569524939546,0.2373998260889988,0.0047730795876758,0.0050295885531561,0.0046428367741938,0.0050741811463036,0.0132143937103114,5,0,0.04666458762509883,-0.023510502412651513,0.09355695622440624,-0.0374323728111553,0.10652250642957224,0.05161055822152118,-0.05069860193166989,0.11946961060684755,-0.05742457968279929,0.13087731965942656
2019-01-21,0.6637828668363019,0.7018633540372671,0.7077922077922078,0.6914285714285714,0.7472527472527473,0.5630252100840336,0.0758525683184807,0.0739903240789635,0.0770914940318055,0.0188972312960827,0.1190794461817659,0.0102171589827508,0.0112978481576883,0.0095002612600778,0.010549447516671,0.0228115783392623,0,0,0.061290525476899366,0.00961884051919802,0.0964302669184321,0.00020681303583825183,0.10658279983090269,0.01456204284158133,0.06437148355976548,-0.019338772886626596,0.018690418260244448,0.012496646350863214
2019-01-28,0.8135245901639344,0.7432712215320911,0.7305194805194806,0.7657142857142857,0.7692307692307693,0.6638655462184874,0.1150328515905141,0.0611904606807895,0.1508534604824067,0.0126617126853643,0.1917292660720862,0.0069640736531396,0.0053531670712866,0.007952290588959,0.0052598981988765,0.0228836457840051,3,0,0.06403077598093386,0.007754286418705455,0.1026761868751157,-0.0003524842257967584,0.11186436940906448,0.05100207560958024,0.05343617426208405,0.04817727360729099,0.013014196911161059,0.07986489666302173
2019-02-04,0.7459172047094569,0.7204968944099379,0.7272727272727273,0.7085714285714285,0.739010989010989,0.6638655462184874,0.1472054010300812,0.1127290455440806,0.1701420504807438,0.1452938915962832,0.1554415481994032,0.0036951296218482,0.0058201797663508,0.0023507291766535,0.0045588267105063,0.0105952025108353,6,3,0.028931265680786404,0.00025826721259962005,0.04972178896183372,-0.011703109336294292,0.059196428957943074,0.11827413534929479,0.11247077833148098,0.12042026151891008,0.15699700093257749,0.09624511924146012
2019-02-11,0.6471673740542535,0.6749482401656315,0.564935064935065,0.8685714285714285,0.6291208791208791,0.8151260504201681,0.1279932668268135,0.032963871777402,0.1912150282639213,0.0595583211790475,0.181661306803278,0.0064836452280457,0.0147575774065407,0.0017103801606365,0.0138781855440416,-0.0003260371506115,7,0,0.022550529837127,-0.00040625347544124613,0.039188679695595904,-0.008637155028665008,0.04563741581806195,0.10544273698968651,0.03337012525284325,0.15202634856832542,0.06819547620771252,0.13602389098521606
