date,DelegationDecision_demand,DelegationDecision,DelegationDecision_bakery,DelegationDecision_dairy,DelegationDecision_price10,DelegationDecision_price20,sale_improvement,sale_bakery_improvement,sale_dairy_improvement,sale_price10_improvement,sale_price20_improvement,Manager_outperform,Manager_outperform_bakery,Manager_outperform_dairy,Manager_outperform_price10,Manager_outperform_price20,BadWeather,Holiday,sale_improvement_average,sale_bakery_improvement_average,sale_dairy_improvement_average,sale_price10_improvement_average,sale_price20_improvement_average,outperform_area,outperform_area_bakery,outperform_area_dairy,outperform_area_price10,outperform_area_price20
2018-04-23,0.8527054108216433,0.8803418803418803,0.8867313915857605,0.8679245283018868,0.8773841961852861,0.8910891089108911,-0.128887143264932,-0.1059211610189066,-0.1453546947485484,-0.2004260244378246,-0.0829989261496075,0.00573952415172,0.0057434289208915,0.0057365950849229,0.0054030802184306,0.0031888027100634,3,0,-0.014122159387831235,-0.046479301141556885,0.008780620414870434,-0.09101465926019071,0.03795615973325161,-0.11476498387710077,-0.05944185987734971,-0.15413531516341883,-0.10941136517763388,-0.12095508588285911
2018-04-30,0.8756330894766461,0.9358178053830228,0.9428571428571428,0.9226190476190476,0.9326145552560648,0.9464285714285714,-0.0258714824902231,-0.0018310808630777,-0.0431094367497387,-0.0690724550864578,0.0054612337088281,0.0007631849845343,0.0047512936619859,-0.0022198116315989,0.0010939879563522,0.0058166517125088,5,1,-0.027278039616209213,-0.03793177520863721,-0.01804167746545669,-0.081159347778216,0.009166045120702194,0.0014065571259861132,0.036100694345559514,-0.025067759284282013,0.012086892691758194,-0.0037048114118740944
2018-05-07,0.8215322112594312,0.8680412371134021,0.8825396825396825,0.8411764705882353,0.870026525198939,0.8611111111111112,-0.0532738438043346,-0.070764294237249,-0.0407324732724684,-0.1755638123448104,0.0368116790537852,0.0016022126237185,0.0020207315180836,0.0013115124972521,0.003130376191048,0.0012377099785298,4,0,-0.03122077320722675,-0.04062534501983382,-0.022954964447502724,-0.08238051596086894,0.00297995099889408,-0.02205307059710785,-0.03013894921741518,-0.017777508824965677,-0.09318329638394145,0.03383172805489112
2018-05-14,0.6770966914593486,0.8244897959183674,0.8793650793650793,0.7257142857142858,0.8121693121693122,0.8660714285714286,-0.0990440085630963,-0.0424400744310243,-0.1396313515954828,-0.0929239036904193,-0.1106416310845742,0.0040212889432089,0.0017577784304633,0.0058276639134583,0.0041844116717189,0.0036443847703078,3,0,-0.0025741950660768693,-0.04432106891256109,0.027406461193321286,-0.08361834654368937,0.05344777218284789,-0.09646981349701943,0.0018809944815367866,-0.16703781278880409,-0.009305557146729926,-0.16408940326742208
2018-05-21,0.8104838709677419,0.9040816326530612,0.926984126984127,0.8628571428571429,0.8968253968253969,0.9285714285714286,0.0504721412009463,-0.0210270213628003,0.1017399741175089,-0.0874260926786364,0.1597606138540571,0.0030615620012758,0.002649373224525,0.0033241844008533,0.0056033656103369,0.0031077171568477,5,0,0.013377517864358946,-0.045194650681338044,0.05379345723867888,-0.0819899956258576,0.07952596423173747,0.037094623336587355,0.024167629318537744,0.047946516878830024,-0.005436097052778796,0.08023464962231963
2018-05-28,0.9179611650485436,0.9383983572895276,0.9396825396825396,0.936046511627907,0.9338624338624338,0.9541284403669724,0.0194545258997415,-0.1097943267615623,0.1121312558822682,-0.1611732813142285,0.1593554561601125,0.008963682967352,0.0005688360591063,0.0137819525687697,0.0051159905223604,0.0034936436717143,6,0,0.03995964541301674,-0.018760285296136246,0.08227111302045004,-0.05549877541006476,0.10844451672648267,-0.02050511951327524,-0.09103404146542605,0.029860142861818165,-0.10567450590416375,0.05091093943362984
2018-06-04,0.8814921090387374,0.8612836438923396,0.8507936507936508,0.8809523809523809,0.8544973544973545,0.8857142857142857,0.1139107866921451,-0.0259809045647963,0.2142188685858584,-0.1178003921039003,0.299577248971958,-0.0014208276154407,0.0014137091029545,-0.0030512366984728,6.631474857614023e-06,-5.222443450729511e-05,5,0,0.07168417988058191,0.031205368810762354,0.10386547687635102,-0.00953821418872857,0.13318470236343857,0.04222660681156319,-0.05718627337555865,0.11035339170950738,-0.10826217791517173,0.1663925466085194
2018-06-11,0.5974430932335516,0.4937238493723849,0.5303514376996805,0.4242424242424242,0.4932975871313673,0.4952380952380952,-0.0058635794877738,-0.0289503792219005,0.0106906030915267,-0.110308179122899,0.0738387121971446,-0.0004911538336985,-0.0015951612950651,0.0002694161973828,-0.0023571513847354,0.0,0,0,0.040769353391489474,-0.015092937228329375,0.08024644945055084,-0.05011932933633703,0.10540191849032599,-0.046632932879263275,-0.013857441993571125,-0.06955584635902415,-0.06018884978656197,-0.03156320629318139
2018-06-18,0.6598785280457307,0.5476190476190477,0.4901315789473684,0.6582278481012658,0.5333333333333333,0.5980392156862745,0.0459155141852217,0.0087962120924432,0.0725315766597338,-0.1014896959705275,0.1621784197681914,-4.533685187945424e-05,6.792882191610224e-05,-0.0001217267047603,-0.0001782579252135,0.0,4,1,0.03406201636310385,-0.03309918759351426,0.07970616520871858,-0.06456330905894289,0.10322660185447748,0.011853497822117844,0.04189539968595746,-0.007174588548984784,-0.036926386911584605,0.058951817913713914
2018-06-25,0.4302325581395348,0.2829373650107991,0.2079207920792079,0.425,0.2540983606557377,0.3917525773195876,0.0074843627149031,-0.0647111343593058,0.059251496043615,-0.1048817497134504,0.0941929587242862,0.003049687820102,0.0031011107668213,0.0030171305754582,0.0017514591390391,0.0052940511312821,5,0,0.030311591569854024,-0.03762089669117321,0.07665307660151742,-0.03899777817214493,0.08029604992374709,-0.022827228854950924,-0.027090237668132587,-0.01740158055790242,-0.06588397154130549,0.013896908800539107
